TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-01-08,2024-01-08,CM,BSE,STK,513295,INE611C01020,IMEC,XT,,,,,IMEC SERVICES LIMITED,6.04,6.04,6.04,6.04,6.04,5.76,,6.04,,,192,1159.00,10,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513303,INE001F01019,MDRNSTL,XT,,,,,MODERN STEELS LTD.,26.35,26.65,24.45,26.56,26.65,25.73,,26.56,,,38439,997155.00,179,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513307,INE363L01029,SYNTHFO,XT,,,,,SYNTHIKO FOILS LTD.,108.85,108.85,108.40,108.85,108.85,103.70,,108.85,,,3800,413504.00,37,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513309,INE327C01031,GOLKONDA,Z,,,,,Golkonda Aluminium Extrusions,14.89,14.99,14.30,14.99,14.99,14.40,,14.99,,,4273,61907.00,31,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513335,INE425A01011,METALFORGE,Z,,,,,METALYST FORGINGS LIMITED,4.81,4.81,4.81,4.81,4.81,4.59,,4.81,,,35348,170023.00,28,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513337,INE145J01032,GUJTLRM,XT,,,,,GUJARAT TOOLROOM LTD.,59.30,59.32,58.50,59.32,59.32,56.50,,59.32,,,929144,55062002.00,2567,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513343,INE534A01028,GRANDFONRY,T,,,,,GRAND FOUNDRY LTD.,9.55,9.55,9.55,9.55,9.55,9.10,,7.90,,,9154,87420.00,10,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513349,INE298G01027,AJMERA,B,,,,,AJMERA REALTY & INFRA INDIA LT,455.55,476.85,454.25,470.85,470.00,458.60,,470.85,,,5352,2500635.00,428,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513353,INE105D01013,COCHINM,X,,,,,COCHIN MINERALS & RUTILE LTD.,284.00,284.00,273.00,274.70,274.70,281.50,,274.70,,,13306,3690624.00,365,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513361,INE072A01029,ISWL,XT,,,,,INDIA STEEL WORKS LTD.,4.72,4.72,4.72,4.72,4.72,4.81,,4.72,,,302355,1427115.00,630,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513369,INE013J01016,KVFORGE,X,,,,,KRISHANVEER FORGE LIMITED,68.00,68.00,64.17,64.70,64.70,66.68,,64.70,,,6208,403389.00,55,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513375,INE120A01034,CARBORUNIV,A,,,,,CARBORUNDUM UNIVERSAL LTD.,1169.00,1177.65,1125.30,1131.75,1131.30,1143.45,,1131.55,,,7145,8190404.00,854,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513377,INE123F01029,MMTC,A,,,,,MMTC LTD.,63.23,69.95,61.69,67.01,67.01,63.71,,67.05,,,3310047,220092004.00,18215,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513397,INE457E01016,VALLABHSQ,X,,,,,VALLABH STEELS LTD.,7.34,7.34,7.30,7.30,7.30,7.00,,7.30,,,1717,12579.00,8,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513401,INE587D01012,ASHIS,X,,,,,ASHIANA ISPAT LTD.,32.17,32.17,30.73,31.03,30.87,32.17,,31.03,,,12402,386624.00,83,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513403,INE092C01015,PMTELELIN,X,,,,,P.M.TELELINNKS LTD.,6.13,6.25,6.13,6.25,6.25,6.12,,6.25,,,5455,33561.00,21,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513418,INE728B01032,SMFIL,X,,,,,SMITHS & FOUNDERS (INDIA) LIMI,5.23,5.40,5.21,5.30,5.30,5.19,,5.30,,,45725,243172.00,162,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513422,INE373E01015,BLOIN,XT,,,,,BLOOM INDUSTRIES LTD.,30.50,30.50,29.01,30.39,30.39,30.50,,30.39,,,1849,55252.00,25,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513434,INE056C01010,TATAMETALI,A,,,,,TATA METALIKS LTD.,1045.95,1057.15,1030.20,1032.25,1035.85,1046.55,,1033.40,,,4798,4992327.00,650,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513436,INE640C01011,SHAHALLOYS,B,,,,,SHAH ALLOYS LTD.,64.51,71.70,63.65,71.22,71.70,65.20,,71.35,,,27996,1940373.00,460,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513452,INE594D01018,ELANGO,XT,,,,,ELANGO INDUSTRIES LTD.,8.38,8.63,7.81,7.81,7.81,8.22,,7.81,,,1296,10473.00,17,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513456,INE791E01018,KANSHST,X,,,,,KANISHK STEEL INDUSTRIES LTD.,36.90,38.00,35.00,36.57,36.57,34.00,,36.57,,,141741,5189551.00,498,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513460,INE257F01017,MAHALXSE,Z,,,,,MAHALAXMI SEAMLESS LTD.,9.90,10.51,9.90,10.51,10.51,10.01,,10.51,,,3403,35637.00,18,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513472,INE658D01011,SIMPLEXCAS,X,,,,,SIMPLEX CASTINGS LTD.,70.00,72.00,62.05,66.55,66.55,68.87,,66.55,,,35096,2363515.00,141,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513488,INE387D01025,SSWRL,X,,,,,SHREE STEEL WIRE ROPES LTD.,37.58,39.00,36.45,37.86,38.00,38.54,,37.86,,,5968,224266.00,60,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513496,INE235U01012,SIZEMASTER,XT,,,,,SIZEMASTERS TECHNOLOGY LIMITED,84.13,84.13,84.13,84.13,84.13,80.13,,84.13,,,300,25239.00,3,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513498,INE308N01012,SOUTHMG,XT,,,,,SOUTHERN MAGNESIUM & CHEMICALS,243.00,244.00,226.65,233.35,228.90,238.55,,233.35,,,3012,698238.00,130,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513502,INE927K01023,BAROEXT,X,,,,,BARODA EXTRUSION LTD.,3.27,3.48,3.21,3.33,3.35,3.21,,3.33,,,604760,2010378.00,525,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513507,INE276I01011,GUJCONT,P,,,,,GUJARAT CONTAINERS LTD.,179.45,179.45,162.90,167.00,167.00,171.00,,167.00,,,1100,185955.00,11,F1,100,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513509,INE314G01014,KALYANIFRG,T,,,,,KALYANI FORGE LTD.,462.10,462.10,462.10,462.10,462.10,440.10,,468.30,,,819,378459.00,11,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513511,INE798F01010,PANCHMAHQ,X,,,,,PANCHMAHAL STEEL LTD.,146.00,150.00,146.00,149.15,150.00,147.05,,149.15,,,539,79946.00,33,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513513,INE570B01012,ADITYA,X,,,,,ADITYA ISPAT LTD.,10.19,10.20,10.10,10.10,10.10,10.19,,10.10,,,4146,42218.00,46,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513515,INE329C01011,SRIND,Z,,,,,S.R.INDUSTRIES LTD.,1.67,1.75,1.67,1.75,1.75,1.67,,1.75,,,2743,4744.00,6,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513517,INE124E01020,STEELCAS,B,,,,,STEELCAST LTD.,650.20,688.00,648.70,674.10,667.10,657.25,,674.05,,,17363,11388737.00,699,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513519,INE450D01021,PITTIENG,B,,,,,PITTI ENGINEERING LIMITED,699.55,706.95,690.95,694.55,694.00,699.25,,694.45,,,8459,5888074.00,659,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513528,INE741B01027,GLITTEKG,X,,,,,GLITTEK GRANITES LTD.,3.96,3.96,3.80,3.96,3.96,3.96,,3.96,,,11740,45642.00,19,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513532,INE770A01010,PRADPME,X,,,,,PRADEEP METALS LTD.,234.45,235.65,217.00,218.45,219.80,231.05,,218.45,,,27042,5971658.00,353,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513536,INE207H01018,GNRL,XT,,,,,GUJARAT NATURAL RESOURCES LIMI,23.40,23.40,21.50,21.84,21.93,22.63,,21.84,,,60784,1338940.00,323,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513548,INE385M01012,SHRDAIS,XT,,,,,SHARDA ISPAT LTD.,275.70,275.70,264.90,264.90,264.90,270.30,,264.90,,,605,161791.00,19,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513554,INE451L01014,MAHASTEEL,B,,,,,MAHAMAYA STEEL INDUSTRIES LTD.,111.00,111.01,103.75,105.86,107.00,110.81,,105.73,,,33241,3575483.00,689,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513566,INE608C01026,NOVIS,XT,,,,,NOVA IRON & STEEL LTD.,28.11,28.23,28.11,28.22,28.20,26.89,,28.22,,,14186,400412.00,127,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513575,INE067E01013,STERPOW,XT,,,,,STERLING POWERGENSYS LTD,18.75,18.75,17.33,18.54,18.62,18.23,,18.54,,,5784,106547.00,81,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513579,INE617C01027,FFPL,Z,,,,,FOUNDRY FUEL PRODUCTS LTD.,5.39,5.39,5.29,5.29,5.29,5.39,,5.29,,,288,1547.00,5,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513599,INE531E01026,HINDCOPPER,A,,,,,HINDUSTAN COPPER LTD.,286.70,289.45,266.55,267.90,267.90,283.20,,267.85,,,1130679,309319598.00,13312,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513629,INE463D01016,TULSYAN,XT,,,,,TULSYAN NEC LTD.,107.95,112.90,105.30,109.90,109.75,108.00,,109.90,,,8363,926652.00,51,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513642,INE197C01012,AXELPOLY,XT,,,,,AXEL POLYMERS LTD.,52.00,54.00,52.00,52.50,52.50,51.50,,52.50,,,9201,485639.00,54,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513683,INE589A01014,NLCINDIA,A,,,,,NLC India Limited,226.00,231.10,218.75,220.70,220.70,225.25,,220.65,,,682914,154081101.00,8054,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513687,INE848B01012,SPECTRA,XT,,,,,SPECTRA INDUSTRIES LTD.,5.17,5.37,4.92,5.37,5.37,5.17,,5.37,,,6682,35654.00,19,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513693,INE434C01027,KAJARIR,X,,,,,KIC METALIKS LTD.,54.44,55.01,53.30,53.66,53.50,53.65,,53.66,,,28612,1546249.00,122,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513699,INE584G01012,SOLIDSTON,XT,,,,,SOLID STONE COMPANY LTD.,30.08,31.50,30.00,30.45,30.45,30.08,,30.45,,,5900,180391.00,44,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513709,INE960A01017,SHILGRAVQ,XT,,,,,SHILP GRAVURES LTD.,185.00,186.00,180.05,185.20,185.00,184.65,,185.20,,,11554,2101791.00,121,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513713,INE146C01019,WHITEORG,X,,,,,White Organic Agro Limited,9.44,9.65,9.01,9.51,9.56,9.07,,9.51,,,271748,2555180.00,466,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513721,INE614F01019,MFSINTRCRP,Z,,,,,MFS INTERCORP LTD.,12.39,12.39,12.15,12.15,12.15,12.39,,12.15,,,151,1835.00,7,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,513729,INE210C01013,AROGRANITE,T,,,,,ARO GRANITE INDUSTRIES LTD.,55.00,56.90,55.00,55.90,55.75,54.61,,55.85,,,4337,240909.00,25,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514010,INE723D01021,HIMFIBP,XT,,,,,HIMACHAL FIBRES LTD.,34.87,34.87,34.87,34.87,34.87,34.19,,34.87,,,28805,1004430.00,28,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514028,INE376L01013,RAJKSYN,X,,,,,RAJKAMAL SYNTHETICS LTD.,25.20,26.00,24.25,25.29,25.29,25.00,,25.29,,,5074,127058.00,42,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514030,INE272C01013,DEEPAKSP,X,,,,,DEEPAK SPINNERS LTD.,258.00,275.00,255.70,266.30,266.30,255.10,,266.30,,,20012,5310704.00,427,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514036,INE970D01010,LOYALTEX,B,,,,,LOYAL TEXTILE MILLS LTD.,665.50,665.50,651.25,658.00,658.00,677.15,,659.45,,,30,19800.00,13,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514043,INE049A01027,HIMATSEIDE,B,,,,,HIMATSINGKA SEIDE LTD.,175.45,175.45,167.00,167.75,167.90,172.10,,167.65,,,20604,3485528.00,505,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514045,INE594B01012,BSL,B,,,,,BSL LTD.,210.20,212.50,208.00,209.70,209.65,208.75,,210.10,,,331,69545.00,33,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514060,INE229N01010,EVERTEX,ZP,,,,,EVERGREEN TEXTILES LIMITED,62.81,62.81,62.81,62.81,62.81,61.58,,62.81,,,400,25124.00,4,F1,100,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514087,INE501F01018,PBMPOLY,X,,,,,PBM POLYTEX LTD.,102.00,102.00,93.02,95.96,96.00,98.25,,95.96,,,3868,371924.00,44,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514113,INE207C01019,ADINATH,XT,,,,,ADINATH TEXTILES LTD.,29.50,29.80,28.51,29.47,29.45,28.99,,29.47,,,13853,409857.00,114,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514128,INE517D01019,KONARKSY,X,,,,,KONARK SYNTHETIC LTD.,16.90,16.96,16.11,16.21,16.21,16.16,,16.21,,,3342,56287.00,22,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514138,INE132C01027,SURYALA,XT,,,,,SURYALATA SPINNING MILLS LTD.,450.00,468.95,445.00,454.95,455.00,447.45,,454.95,,,5647,2562280.00,163,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514140,INE431C01023,SURYVANSP,X,,,,,SURYAVANSHI SPINNING MILLS LTD,26.85,26.85,24.56,25.69,25.50,25.87,,25.69,,,4762,118751.00,37,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514142,INE592B01016,TTL,B,,,,,T T LTD.,96.10,110.45,96.10,103.48,104.04,103.82,,103.75,,,8642,918045.00,304,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514144,INE207A01013,UNIWORTH,XT,,,,,UNIWORTH LTD.,0.83,0.91,0.83,0.91,0.91,0.87,,0.91,,,1522,1318.00,10,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514162,INE192B01031,WELSPUNLIV,A,,,,,WELSPUN LIVING LIMITED,152.00,152.50,147.90,148.40,148.40,150.95,,148.50,,,60432,9065297.00,1167,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514165,INE862B01013,INDIANACRY,X,,,,,INDIAN ACRYLICS LTD.,13.00,14.39,12.75,13.97,13.97,12.81,,13.97,,,1720748,23551019.00,1747,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514167,INE845D01014,GANECOS,A,,,,,GANESHA ECOSPHERE LTD.,961.70,990.10,949.25,982.00,982.00,961.70,,983.65,,,3772,3654569.00,342,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514171,INE760J01012,CEETAIN,XT,,,,,CEETA INDUSTRIES LTD.,30.85,33.98,30.77,33.72,33.98,32.38,,33.72,,,3532,116404.00,30,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514175,INE835A01011,VARDMNPOLY,T,,,,,VARDHMAN POLYTEX LTD.,59.00,60.44,58.00,59.45,59.45,59.98,,58.45,,,3802,224728.00,30,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514177,INE351D01013,RISHYRN,P,,,,,RISHAB SPECIAL YARNS LTD.,81.00,81.00,76.95,76.95,76.95,81.00,,76.95,,,2100,162205.00,8,F1,100,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514183,INE761G01016,BLACKROSE,X,,,,,BLACK ROSE INDUSTRIES LTD.,156.00,159.00,147.10,149.85,149.85,156.45,,149.85,,,100531,15350410.00,1784,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514197,INE110Q01023,STCORP,X,,,,,S&T CORPORATION LTD.,33.20,34.83,33.20,34.48,34.48,33.18,,34.48,,,75287,2563144.00,244,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514211,INE235C01010,SUMEETINDS,T,,,,,SUMEET INDUSTRIES LTD.,4.38,4.38,4.38,4.38,4.38,4.61,,4.39,,,27225,119245.00,18,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514215,INE118K01011,BINNY,Z,,,,,BINNY LTD.,195.45,199.40,195.45,195.45,195.45,205.70,,195.45,,,8474,1656249.00,150,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514221,INE218A01028,KLIFESTYL,Z,,,,,K-LIFESTYLE & INDUSTRIES LIMIT,0.28,0.28,0.28,0.28,0.28,0.27,,0.28,,,514710,144118.00,90,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514223,INE410D01017,RAMGOPOLY,XT,,,,,RAMGOPAL POLYTEX LTD.,6.50,6.57,6.09,6.20,6.20,6.37,,6.20,,,5397,34222.00,26,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514234,INE495C01010,SANGAMIND,B,,,,,SANGAM (INDIA) LTD.,454.00,488.40,454.00,460.40,460.40,456.10,,461.35,,,16490,7719972.00,1046,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514238,INE874A01010,MKVENTURES,X,,,,,MKVENTURES CAPITAL LIMITED,1130.00,1130.00,1030.00,1046.00,1050.00,1110.95,,1046.00,,,4145,4367019.00,316,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514240,INE979D01011,KUSHIND,X,,,,,Kush Industries Limited,8.30,8.80,8.30,8.58,8.58,8.25,,8.58,,,11054,94477.00,88,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514248,INE377C01010,SRECR,P,,,,,SREECHEM RESINS LTD.,42.12,42.12,42.12,42.12,42.12,42.11,,42.12,,,100,4212.00,1,F1,100,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514264,INE707B01010,SEASONST,X,,,,,SEASONS TEXTILES LTD.,16.75,17.04,15.76,16.68,16.99,16.24,,16.68,,,9226,155662.00,40,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514266,INE106C01013,ZENIFIB,X,,,,,ZENITH FIBRES LTD.,76.95,76.95,74.59,75.02,75.00,76.51,,75.02,,,4111,312413.00,39,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514272,INE436C01014,BHILSPIN,XT,,,,,BHILWARA SPINNERS LTD.,80.00,82.97,78.50,79.89,79.00,80.05,,79.89,,,9515,762239.00,44,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514274,INE273D01019,AARVEEDEN,B,,,,,AARVEE DENIMS & EXPORTS LTD.,31.89,32.19,29.05,29.64,29.64,30.68,,29.65,,,53721,1638440.00,318,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514280,INE589J01015,SANTETX,XT,,,,,SANRHEA TECHNICAL TEXTILES LTD,108.95,108.95,98.65,99.25,98.65,103.80,,99.25,,,1089,109886.00,32,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514286,INE440A01010,ASHIMASYN,B,,,,,ASHIMA LTD.,19.01,20.70,18.62,20.07,20.12,18.98,,20.24,,,383540,7713603.00,951,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514300,INE156C01018,PIONEEREMB,T,,,,,PIONEER EMBROIDERIES LTD.,56.47,56.47,54.57,55.80,55.80,55.10,,55.65,,,5133,285193.00,24,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514302,INE660D01017,VIPPYSP,XT,,,,,VIPPY SPINPRO LTD.,156.20,171.15,156.20,171.15,171.15,163.00,,171.15,,,1549,262904.00,29,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514312,INE156E01014,JAIHINDS,XT,,,,,JAIHIND SYNTHETICS LTD.,28.48,28.48,28.48,28.48,28.48,29.06,,28.48,,,637,18141.00,6,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514316,INE969C01022,RAGHUSYN,X,,,,,RAGHUVIR SYNTHETICS LTD.,123.90,123.90,121.30,123.50,123.50,123.85,,123.50,,,1095,134039.00,39,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514322,INE535C01013,KAMADGIRI,X,,,,,KAMADGIRI FASHION LTD.,104.60,104.60,95.00,95.85,95.00,99.85,,95.85,,,14775,1421337.00,70,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514324,INE814D01010,OMNITEX,XT,,,,,OMNITEX INDUSTRIES (INDIA) LTD,134.40,140.55,127.25,139.40,140.50,133.90,,139.40,,,7240,977421.00,112,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514326,INE790C01014,PATSPINLTD,XT,,,,,PATSPIN INDIA LTD.,12.64,12.64,12.11,12.29,12.29,12.34,,12.29,,,7986,97966.00,48,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514330,INE670O01013,ONEGLOBAL,X,,,,,ONE GLOBAL SERVICE PROVIDER LI,42.98,44.90,41.06,44.82,44.90,41.61,,44.82,,,9856,429239.00,88,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514332,INE216I01017,NEOINFRA,X,,,,,NEO INFRACON LTD.,14.97,14.97,14.95,14.95,14.95,14.26,,14.95,,,217,3247.00,6,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514336,INE194N01016,GENESIS,X,,,,,GENESIS IBRC INDIA LIMITED,9.73,9.73,9.73,9.73,9.73,9.73,,9.73,,,1,9.00,1,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514348,INE784B01035,WINSOME,T,,,,,WINSOME YARNS LTD.,3.55,3.67,3.53,3.67,3.67,3.60,,3.65,,,175110,637418.00,99,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514354,INE309M01012,PREMIERPOL,T,,,,,PREMIER POLYFILM LTD.,154.35,155.00,152.40,155.00,155.00,152.00,,155.00,,,4420,678559.00,17,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514358,INE339D01034,EVERFIN,XT,,,,,EVERLON FINANCIALS LIMITED,66.68,66.68,62.50,65.40,65.40,63.80,,65.40,,,849,54001.00,24,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514360,INE078T01026,KRRAIL,T,,,,,K&R RAIL ENGINEERING LIMITED,706.15,706.15,696.00,697.85,697.00,706.15,,697.85,,,1880,1313588.00,186,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514378,INE564C01013,YARNSYN,X,,,,,YARN SYNDICATE LTD.,25.24,26.47,25.24,25.97,25.98,25.23,,25.97,,,21169,549136.00,94,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514386,INE004C01028,GUJCOTEX,X,,,,,GUJARAT COTEX LTD.,4.32,4.53,4.32,4.53,4.53,4.32,,4.53,,,72178,316605.00,272,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514400,INE340D01016,GARWSYN,XT,,,,,GARWARE SYNTHETICS LTD.,17.31,17.88,16.45,16.45,16.45,17.31,,16.45,,,2071,35499.00,23,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514402,INE638N01012,ECOHOTELS,XT,,,,,ECO HOTELS AND RESORTS LIMITED,23.65,23.65,23.65,23.65,23.65,23.19,,23.65,,,31756,751029.00,19,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514412,INE305D01019,SARUPINDUS,XT,,,,,SARUP INDUSTRIES LTD.,41.70,41.70,41.70,41.70,41.70,41.70,,41.70,,,3080,128436.00,6,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514418,INE370D01013,MANORG,B,,,,,MANGALAM ORGANICS LIMITED,425.85,440.50,411.05,416.90,416.90,417.50,,416.75,,,5548,2353162.00,736,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514428,INE074C01013,HINDADH,X,,,,,HINDUSTAN ADHESIVES LTD.,329.00,333.90,316.65,322.90,321.65,325.85,,322.90,,,3335,1085678.00,115,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514442,INE009C01019,SRIKPRIND,X,,,,,SRI KPR INDUSTRIES LTD.,23.19,23.35,22.50,22.98,22.71,23.19,,22.98,,,11560,263464.00,93,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514448,INE577D01013,JYOTIRES,B,,,,,JYOTI RESINS & ADHESIVES LTD.,1557.95,1557.95,1539.00,1542.30,1546.45,1539.15,,1542.30,,,7015,10837843.00,1039,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514450,INE112D01035,MHLXMIRU,T,,,,,MAHALAXMI RUBTECH LTD.,312.00,312.00,300.00,302.00,302.00,309.00,,302.15,,,741,224222.00,19,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514454,INE410M01018,SOUTLAT,XT,,,,,SOUTHERN LATEX LTD.,19.10,19.10,18.90,19.10,19.10,19.10,,19.10,,,461,8794.00,8,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514460,INE670H01017,OSWAYRN,XT,,,,,OSWAL YARNS LTD.,5.38,5.38,5.38,5.38,5.38,5.66,,5.38,,,1700,9146.00,9,F1,1,,,,,
2024-01-08,2024-01-08,CM,BSE,STK,514470,INE837B01031,WINSOMTX,X,,,,,WINSOME TEXTILE INDUSTRIES LTD,75.01,79.20,72.10,76.99,77.00,73.54,,76.99,,,99916,7713151.00,492,F1,1,,,,,
