TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-01-25,2024-01-25,CM,BSE,STK,512237,INE070D01027,JAICORPLTD,A,,,,,JAI CORP LTD.,373.45,388.20,373.15,379.15,379.15,369.75,,379.80,,,45338,17313920.00,1439,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512247,INE894A01026,ASHCAP,X,,,,,ASHIRWAD CAPITAL LTD.,5.20,5.20,5.04,5.14,5.18,5.18,,5.14,,,130971,671446.00,1028,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512257,INE895A01023,SVARTCORP,XT,,,,,SWASTI VINAYAKA ART AND HERITA,5.21,5.21,5.05,5.09,5.09,5.07,,5.09,,,100346,512570.00,605,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512267,INE200D01020,MMWL,B,,,,,MEDIA MATRIX WORLDWIDE LTD.,21.55,22.28,21.13,22.28,22.28,20.26,,22.28,,,473529,10388513.00,656,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512279,INE043F01011,NNTL,Z,,,,,N2N TECHNOLOGIES LIMITED,21.00,21.00,21.00,21.00,21.00,21.00,,21.00,,,600,12600.00,6,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512296,INE458B01036,BHAGYANGR,B,,,,,BHAGYANAGAR INDIA LTD.,105.60,106.00,99.00,101.30,100.40,102.35,,100.35,,,45972,4711449.00,741,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512297,INE408F01016,SHANTAI,XT,,,,,Shantai Industries Limited,48.00,48.00,48.00,48.00,48.00,48.00,,48.00,,,4,192.00,1,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512301,INE417N01011,CHMBBRW,XT,,,,,CHAMBAL BREWERIES & DISTILLERI,12.20,12.20,12.20,12.20,12.20,11.97,,12.20,,,29677,362059.00,87,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512329,INE385F01016,SGMART,T,,,,,SG MART LIMITED,11548.30,11548.30,11548.30,11548.30,11548.30,11783.95,,11548.30,,,253,2921719.00,65,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512344,INE068C01015,ARAVALIS,X,,,,,ARAVALI SECURITIES & FINANCE L,4.40,4.62,4.18,4.40,4.40,4.40,,4.40,,,1112,5074.00,10,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512379,INE716D01033,CRESSAN,B,,,,,CRESSANDA SOLUTIONS LTD.,22.79,22.79,22.19,22.34,22.34,22.61,,22.34,,,6646258,149139626.00,3947,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512381,INE992I01013,STARTECK,T,,,,,STARTECK FINANCE LIMITED,337.80,337.80,323.00,324.55,330.95,338.90,,324.85,,,911,295923.00,49,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512393,INE037B01012,SHARDUL,X,,,,,SHARDUL SECURITIES LTD.,155.00,156.95,155.00,155.00,155.00,156.00,,155.00,,,592,92090.00,16,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512399,INE017I01027,SERA,XT,,,,,SERA INVESTMENTS & FINANCE IND,15.68,15.69,14.85,15.32,15.60,14.95,,15.32,,,44055,681172.00,154,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512425,INE242B01018,NIRAVCOM,X,,,,,NIRAV COMMERCIALS LTD.,525.00,555.00,515.00,549.95,549.95,519.10,,549.95,,,58,31380.00,19,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512437,INE412D01013,APOLLOFI,XT,,,,,APOLLO FINVEST (INDIA) LTD.,1020.00,1071.00,1005.00,1070.55,1071.00,1020.00,,1070.55,,,670,711925.00,41,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512441,INE993I01011,ENBETRD,XT,,,,,Enbee Trade &amp; Finance Ltd,24.23,24.23,24.23,24.23,24.23,24.72,,24.23,,,9849,238641.00,116,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512443,INE162L01017,GANONPRO,X,,,,,Ganon Products Limited,15.67,15.79,15.11,15.46,15.46,15.46,,15.46,,,246377,3808258.00,328,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512453,INE564J01026,SHRJAGP,X,,,,,SHRI JAGDAMBA POLYMERS LTD.,666.00,680.00,661.95,667.25,664.10,668.35,,667.25,,,1310,876030.00,110,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512455,INE281B01032,LLOYDSME,A,,,,,LLOYDS METALS AND ENERGY LTD.,590.00,600.30,590.00,595.30,594.00,590.70,,595.85,,,60273,35902705.00,2239,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512463,INE080I01025,LLOYDSENT,T,,,,,LLOYDS ENTERPRISES LIMITED,38.70,38.86,38.00,38.86,38.86,37.01,,38.86,,,4671931,181441015.00,4212,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512477,INE765L01017,BETXIND,XT,,,,,BETEX INDIA LTD.,298.80,299.00,283.90,299.00,299.00,298.80,,299.00,,,89,26382.00,11,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512481,INE012F01016,POLYTEX,XT,,,,,POLYTEX INDIA LTD.,6.78,6.78,6.78,6.78,6.78,6.91,,6.78,,,22244,150814.00,70,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512485,INE977F01010,DHANCOT,X,,,,,DHANLAXMI COTEX LTD.,66.00,72.70,66.00,72.70,72.70,69.25,,72.70,,,300,21140.00,6,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512489,INE876A01015,OASISEC,X,,,,,OASIS SECURITIES LTD.,103.85,103.85,103.85,103.85,103.85,98.95,,103.85,,,5637,585402.00,27,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512493,INE590B01010,GARNETINT,XT,,,,,GARNET INTERNATIONAL LTD.,65.84,66.48,62.01,63.79,63.79,64.88,,63.79,,,13705,872125.00,125,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512499,INE435E01020,SHALPRO,X,,,,,SHALIMAR PRODUCTIONS LTD.,0.61,0.62,0.61,0.61,0.61,0.62,,0.61,,,1920060,1171236.00,1390,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512519,INE668D01028,DONEAR,B,,,,,DONEAR INDUSTRIES LTD.,102.92,104.00,101.85,102.33,102.95,102.35,,102.43,,,9811,1010325.00,260,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512527,INE091C01017,SUPER,X,,,,,SUPER SALES INDIA LTD.,1460.00,1522.80,1458.00,1503.30,1502.30,1460.00,,1503.30,,,681,1014086.00,34,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512529,INE807F01027,SEQUENT,A,,,,,SEQUENT SCIENTIFIC LTD.,133.35,137.25,133.35,135.00,135.00,133.35,,134.90,,,101656,13778775.00,1389,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512531,INE655A01013,STCINDIA,B,,,,,STATE TRADING CORPORATION OF I,175.95,179.60,171.65,172.85,173.70,172.55,,172.50,,,28614,5001020.00,1240,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512553,INE058B01018,ZENITHEXPO,B,,,,,ZENITH EXPORTS LTD.,155.95,158.05,148.25,152.55,153.05,150.55,,153.30,,,2271,351100.00,85,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512559,INE080B01012,KOHINOOR,T,,,,,KOHINOOR FOODS LTD.,45.89,46.20,44.15,45.05,45.00,45.68,,44.96,,,21591,976339.00,303,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512565,INE581D01015,NEELKANTH,X,,,,,NEELKANTH LIMITED,39.67,43.83,39.67,43.83,43.83,41.75,,43.83,,,1378,60122.00,12,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512573,INE871C01038,AVANTIFEED,A,,,,,AVANTI FEEDS LTD.,510.15,521.15,505.00,507.70,507.35,511.35,,507.20,,,59734,30531676.00,1929,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512587,INE077B01018,ZODJRDMKJ,XT,,,,,ZODIAC-JRD-MKJ LTD.,67.55,69.12,63.51,69.12,69.12,65.83,,69.12,,,12754,876005.00,72,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512589,INE579D01019,SITAENT,XT,,,,,SITA ENTERPRISES LTD.,40.82,40.82,40.82,40.82,40.82,41.65,,40.82,,,791,32288.00,21,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512591,INE183U01014,PULSRIN,XT,,,,,PULSAR INTERNATIONAL LTD.,81.08,81.08,81.00,81.08,81.08,77.22,,81.08,,,3675,297959.00,69,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512595,INE348N01034,MANBRO,XT,,,,,Manbro Industries Limited,407.00,407.40,371.00,407.40,407.40,388.00,,407.40,,,441,178465.00,15,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512597,INE681C01015,KEYFINSERV,B,,,,,KEYNOTE FINANCIAL SERVICES LIM,137.00,140.10,135.00,135.55,135.55,139.80,,135.40,,,1298,177439.00,101,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512599,INE423A01024,ADANIENT,A,,,,,ADANI ENTERPRISES LTD.,2904.90,2926.40,2805.05,2894.55,2894.55,2902.50,,2893.65,,,92059,262976905.00,8521,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512604,INE772B01014,HARIAEXPO,X,,,,,HARIA EXPORTS LTD.,5.00,5.15,4.79,5.15,5.15,5.04,,5.15,,,23934,115328.00,21,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512608,INE474E01029,BHANDARI,B,,,,,BHANDARI HOSIERY EXPORTS LTD.,8.18,8.19,7.80,7.99,8.10,8.18,,7.96,,,526095,4182283.00,1083,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512618,INE629C01014,RLF,XT,,,,,RLF LTD.,10.85,10.85,10.32,10.39,10.32,10.86,,10.39,,,5940,61507.00,58,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512624,INE769D01016,REGENTRP,XT,,,,,Regent Enterprises Limited,4.88,4.93,4.72,4.79,4.76,4.79,,4.79,,,43794,211173.00,140,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512626,INE231G01010,ORBTEXP,B,,,,,ORBIT EXPORTS LTD.,187.05,192.90,186.05,191.00,190.05,186.20,,191.05,,,3693,699295.00,194,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,512634,INE104E01014,SAVERA,X,,,,,SAVERA INDUSTRIES LTD.,149.00,157.85,148.10,156.10,156.50,147.65,,156.10,,,88392,13634519.00,687,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513005,INE114E01013,CHROME,XT,,,,,Chrome Silicon Limited,42.39,43.00,40.70,40.70,40.70,42.39,,40.70,,,3713,155974.00,27,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513023,INE725A01022,NAVA,A,,,,,NAVA LIMITED,458.55,466.00,451.20,453.35,453.35,456.85,,453.55,,,20273,9292288.00,997,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513043,INE158G01015,REMIEDEL,XT,,,,,REMI EDELSTAHL TUBULARS LIMITE,80.00,80.00,80.00,80.00,80.00,80.05,,80.00,,,505,40400.00,3,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513059,INE736H01024,GSAUTO,X,,,,,G.S.AUTO INTERNATIONAL LTD.,34.00,35.20,33.00,33.18,33.95,33.94,,33.18,,,12716,425627.00,105,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513063,INE360D01014,TRANSFRE,XT,,,,,TRANS-FREIGHT CONTAINERS LTD.,30.26,31.64,30.26,30.53,30.26,31.85,,30.53,,,9985,303737.00,66,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513097,INE386D01027,SBCL,A,,,,,SHIVALIK BIMETAL CONTROLS LTD.,572.75,572.90,563.55,567.10,572.10,566.85,,567.85,,,12624,7175910.00,1141,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513108,INE524B01027,GANDHITUBE,B,,,,,GANDHI SPECIAL TUBES LTD.,839.90,839.90,785.00,802.95,810.00,833.20,,803.05,,,4819,3877693.00,829,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513117,INE991A01020,AMFORG,XT,,,,,AMFORGE INDUSTRIES LTD.,12.01,12.98,12.01,12.82,12.83,12.60,,12.82,,,14893,188195.00,89,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513119,INE173M01012,ABCGAS,XT,,,,,ABC GAS (INTERNATIONAL) LTD.,51.60,54.50,51.00,54.49,54.50,53.50,,54.49,,,9302,505449.00,34,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513121,INE730A01022,ORICONENT,B,,,,,ORICON ENTERPRISES LTD.,35.84,39.45,35.25,39.08,39.00,35.84,,39.10,,,125446,4786648.00,1081,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513149,INE950D01012,ACROW,X,,,,,ACROW INDIA LTD.,840.00,840.00,762.05,799.00,799.00,797.90,,799.00,,,15,12128.00,7,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513173,INE205F01016,STLSTRINF,XT,,,,,STEEL STRIPS INFRASTRUCTURES L,32.80,33.22,32.80,33.20,33.20,33.22,,33.20,,,12479,410011.00,34,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513228,INE932A01024,PENIND,B,,,,,PENNAR INDUSTRIES LTD.,144.70,147.90,143.45,146.15,146.15,144.30,,146.30,,,112224,16335614.00,2013,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513250,INE197A01024,JYOTISTRUC,B,,,,,JYOTI STRUCTURES LTD.,29.84,29.84,28.40,29.84,29.84,28.42,,29.85,,,2286986,67814380.00,2083,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513252,INE289D01015,JAYUSH,X,,,,,JAY USHIN LTD.,784.75,784.75,737.05,747.65,772.50,752.30,,747.65,,,268,202851.00,35,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513262,INE802C01033,SSWL,B,,,,,STEEL STRIPS WHEELS LTD.,275.25,282.50,274.85,277.65,277.65,273.95,,277.20,,,50639,14126643.00,1394,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513269,INE993A01026,MANINDS,B,,,,,MAN INDUSTRIES (INDIA) LTD.,345.15,370.70,345.15,367.30,367.30,338.35,,368.30,,,94427,33862015.00,2301,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513303,INE001F01019,MDRNSTL,XT,,,,,MODERN STEELS LTD.,25.70,26.80,25.70,26.80,26.80,26.22,,26.80,,,5037,133308.00,73,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513307,INE363L01029,SYNTHFO,XT,,,,,SYNTHIKO FOILS LTD.,108.90,109.00,99.00,104.75,104.75,104.00,,104.75,,,4400,446127.00,107,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513309,INE327C01031,GOLKONDA,X,,,,,Golkonda Aluminium Extrusions,19.93,20.07,18.50,20.03,20.07,19.12,,20.03,,,92316,1814861.00,315,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513337,INE145J01032,GUJTLRM,XT,,,,,GUJARAT TOOLROOM LTD.,46.89,46.89,46.89,46.89,46.89,47.84,,46.89,,,25873,1213184.00,175,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513349,INE298G01027,AJMERA,B,,,,,AJMERA REALTY & INFRA INDIA LT,575.50,575.50,560.15,561.75,560.15,571.10,,561.80,,,5045,2849376.00,638,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513353,INE105D01013,COCHINM,X,,,,,COCHIN MINERALS & RUTILE LTD.,267.40,276.80,263.50,274.10,274.10,267.40,,274.10,,,19281,5257934.00,335,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513361,INE072A01029,ISWL,XT,,,,,INDIA STEEL WORKS LTD.,3.70,3.70,3.70,3.70,3.70,3.77,,3.70,,,190650,705405.00,520,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513369,INE013J01016,KVFORGE,X,,,,,KRISHANVEER FORGE LIMITED,86.75,89.95,83.55,87.60,87.00,86.48,,87.60,,,16253,1409788.00,111,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513375,INE120A01034,CARBORUNIV,A,,,,,CARBORUNDUM UNIVERSAL LTD.,1178.00,1179.00,1142.70,1149.40,1149.40,1178.55,,1149.50,,,4219,4884801.00,625,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513377,INE123F01029,MMTC,A,,,,,MMTC LTD.,76.05,78.49,74.06,75.37,75.37,75.67,,75.31,,,2004798,152790013.00,11564,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513397,INE457E01016,VALLABHSQ,X,,,,,VALLABH STEELS LTD.,7.44,7.44,7.44,7.44,7.44,7.10,,7.44,,,1,7.00,1,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513401,INE587D01012,ASHIS,X,,,,,ASHIANA ISPAT LTD.,38.50,39.35,37.27,38.35,38.25,38.38,,38.35,,,13600,524124.00,84,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513403,INE092C01015,PMTELELIN,X,,,,,P.M.TELELINNKS LTD.,6.85,6.85,6.20,6.20,6.20,6.80,,6.20,,,18725,118464.00,28,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513418,INE728B01032,SMFIL,X,,,,,SMITHS & FOUNDERS (INDIA) LIMI,5.00,5.05,4.75,4.95,4.96,5.00,,4.95,,,32125,157189.00,162,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513434,INE056C01010,TATAMETALI,A,,,,,TATA METALIKS LTD.,1066.35,1070.55,1038.00,1048.45,1049.90,1059.25,,1047.55,,,3507,3700678.00,359,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513436,INE640C01011,SHAHALLOYS,B,,,,,SHAH ALLOYS LTD.,75.85,79.06,74.55,78.64,79.00,75.30,,78.57,,,4494,343032.00,105,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513452,INE594D01018,ELANGO,XT,,,,,ELANGO INDUSTRIES LTD.,8.41,9.29,8.41,8.41,8.41,8.85,,8.41,,,559,5065.00,20,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513456,INE791E01018,KANSHST,X,,,,,KANISHK STEEL INDUSTRIES LTD.,36.60,37.49,36.00,36.72,36.56,36.55,,36.72,,,12363,458700.00,58,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513460,INE257F01017,MAHALXSE,Z,,,,,MAHALAXMI SEAMLESS LTD.,11.22,11.55,10.45,11.55,11.55,11.00,,11.55,,,4457,50135.00,31,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513472,INE658D01011,SIMPLEXCAS,X,,,,,SIMPLEX CASTINGS LTD.,76.75,80.49,76.50,78.02,78.00,76.89,,78.02,,,5268,416772.00,35,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513488,INE387D01025,SSWRL,X,,,,,SHREE STEEL WIRE ROPES LTD.,41.00,41.00,39.50,40.50,40.50,40.19,,40.50,,,2180,87444.00,35,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513496,INE235U01012,SIZEMASTER,XT,,,,,SIZEMASTERS TECHNOLOGY LIMITED,111.96,111.96,111.96,111.96,111.96,109.77,,111.96,,,10,1119.00,1,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513498,INE308N01012,SOUTHMG,XT,,,,,SOUTHERN MAGNESIUM & CHEMICALS,251.25,253.25,251.25,251.30,251.30,255.45,,251.30,,,1847,464538.00,35,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513502,INE927K01023,BAROEXT,XT,,,,,BARODA EXTRUSION LTD.,4.74,4.74,4.74,4.74,4.74,4.98,,4.74,,,214736,1017848.00,251,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513507,INE276I01011,GUJCONT,P,,,,,GUJARAT CONTAINERS LTD.,168.20,168.20,168.20,168.20,168.20,160.20,,168.20,,,200,33640.00,2,F1,100,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513509,INE314G01014,KALYANIFRG,T,,,,,KALYANI FORGE LTD.,425.20,430.50,425.20,430.00,430.00,436.50,,430.95,,,538,230817.00,7,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513511,INE798F01010,PANCHMAHQ,X,,,,,PANCHMAHAL STEEL LTD.,147.35,154.00,147.35,150.00,150.00,147.35,,150.00,,,1945,294503.00,50,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513513,INE570B01012,ADITYA,X,,,,,ADITYA ISPAT LTD.,11.00,11.00,10.68,10.75,10.75,10.68,,10.75,,,8992,96784.00,50,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513515,INE329C01011,SRIND,Z,,,,,S.R.INDUSTRIES LTD.,1.47,1.52,1.40,1.51,1.52,1.46,,1.51,,,7914,11997.00,22,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513517,INE124E01020,STEELCAS,B,,,,,STEELCAST LTD.,687.85,692.70,669.10,679.45,680.00,683.40,,681.50,,,3845,2593182.00,246,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513519,INE450D01021,PITTIENG,B,,,,,PITTI ENGINEERING LIMITED,644.10,650.00,641.65,646.80,649.70,639.95,,647.00,,,2736,1764517.00,300,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513528,INE741B01027,GLITTEKG,X,,,,,GLITTEK GRANITES LTD.,3.48,3.63,3.48,3.61,3.61,3.47,,3.61,,,4646,16776.00,7,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513532,INE770A01010,PRADPME,X,,,,,PRADEEP METALS LTD.,217.00,217.00,202.60,208.85,207.25,213.00,,208.85,,,12182,2531079.00,189,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513536,INE207H01018,GNRL,XT,,,,,GUJARAT NATURAL RESOURCES LIMI,25.50,25.59,25.00,25.59,25.55,24.38,,25.59,,,138910,3554400.00,279,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513540,INE176E01012,TNSTLTU,P,,,,,TAMILNADU STEEL TUBES LTD.,21.90,21.92,21.90,21.92,21.92,21.92,,21.92,,,700,15342.00,3,F1,100,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513548,INE385M01012,SHRDAIS,XT,,,,,SHARDA ISPAT LTD.,318.80,318.80,318.80,318.80,318.80,312.55,,318.80,,,959,305729.00,9,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513554,INE451L01014,MAHASTEEL,B,,,,,MAHAMAYA STEEL INDUSTRIES LTD.,112.00,113.00,107.46,108.91,108.39,108.95,,108.51,,,10758,1176458.00,299,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513566,INE608C01026,NOVIS,XT,,,,,NOVA IRON & STEEL LTD.,28.12,28.12,28.12,28.12,28.12,29.59,,28.12,,,5444,153085.00,140,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513575,INE067E01013,STERPOW,XT,,,,,STERLING POWERGENSYS LTD,21.10,21.10,21.10,21.10,21.10,20.10,,21.10,,,4035,85138.00,25,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513579,INE617C01027,FFPL,Z,,,,,FOUNDRY FUEL PRODUCTS LTD.,7.55,7.55,7.55,7.55,7.55,7.41,,7.55,,,170,1283.00,5,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513599,INE531E01026,HINDCOPPER,A,,,,,HINDUSTAN COPPER LTD.,275.85,285.50,271.50,281.70,281.70,273.60,,281.95,,,1038745,290428230.00,10401,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513629,INE463D01016,TULSYAN,XT,,,,,TULSYAN NEC LTD.,98.10,100.00,96.00,97.10,99.90,98.65,,97.10,,,10949,1065264.00,33,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513642,INE197C01012,AXELPOLY,XT,,,,,AXEL POLYMERS LTD.,67.25,68.33,67.21,67.21,67.21,70.74,,67.21,,,1421,95538.00,44,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513683,INE589A01014,NLCINDIA,A,,,,,NLC India Limited,232.15,249.65,232.15,239.80,239.80,229.50,,239.80,,,459688,111720910.00,6516,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513687,INE848B01012,SPECTRA,XT,,,,,SPECTRA INDUSTRIES LTD.,5.23,5.25,5.17,5.25,5.25,5.44,,5.25,,,6713,35156.00,32,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513693,INE434C01027,KAJARIR,X,,,,,KIC METALIKS LTD.,54.85,55.30,52.98,53.25,53.25,54.63,,53.25,,,23669,1267815.00,174,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513699,INE584G01012,SOLIDSTON,XT,,,,,SOLID STONE COMPANY LTD.,32.60,35.43,32.55,32.75,32.75,33.76,,32.75,,,2733,94081.00,23,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513709,INE960A01017,SHILGRAVQ,XT,,,,,SHILP GRAVURES LTD.,166.20,171.90,166.20,168.10,169.00,169.35,,168.10,,,9090,1530907.00,164,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513713,INE146C01019,WHITEORG,X,,,,,White Organic Agro Limited,10.38,10.85,10.30,10.59,10.59,10.57,,10.59,,,119467,1258604.00,410,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513721,INE614F01019,MFSINTRCRP,Z,,,,,MFS INTERCORP LTD.,9.96,10.16,9.96,9.96,9.96,10.16,,9.96,,,7138,72095.00,12,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,513729,INE210C01013,AROGRANITE,B,,,,,ARO GRANITE INDUSTRIES LTD.,61.54,62.00,59.20,61.06,61.06,60.33,,61.37,,,7754,469345.00,296,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,514010,INE723D01021,HIMFIBP,XT,,,,,HIMACHAL FIBRES LTD.,41.62,43.25,41.62,43.20,43.20,42.46,,43.20,,,390230,16560400.00,329,F1,1,,,,,
2024-01-25,2024-01-25,CM,BSE,STK,514028,INE376L01013,RAJKSYN,X,,,,,RAJKAMAL SYNTHETICS LTD.,23.45,27.54,22.91,27.35,27.35,22.95,,27.35,,,148460,4043999.00,270,F1,1,,,,,
