,02-Jun-2026
The Nifty witnessed an intraday movement of about 327.8 points.The closing index was 0.43 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 143327.01
, Traded Quantity (in Lakhs), 55472.64
, Number of Trades, 40028030
, Total Market Capitalisation (Rs. Crores), 46273226.88

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,732GS2030,GS,       102.84,                   405317.32,3958
,733GS2026,GS,       100.23,                   451097.00,4500
,734GS2064,GS,        96.65,                 37664782.78,390236
,737GS2028,GS,       101.95,                   953834.00,9360
,738GS2027,GS,       103.91,                  4433523.46,42603
,738REC27TF,N2,      1056.50,                   288245.50,272
,73GS2053,GS,        99.89,                   309682.86,3098
,741GS2036,GS,       105.70,                    84560.00,800
,743GS2076,GS,       100.56,                  1630437.50,16200
,743REC35,NH,      1185.00,                   355500.00,300
,746GS2073,GS,        98.43,                   168610.50,1706
,74GJ26,SG,       100.00,                    20000.00,200
,74GS2062,GS,       101.16,                    73447.67,731
,750GS2056,GS,        98.50,                    19798.50,201
,750IRFC35,NK,      1190.00,                   403220.00,338
,751HUDCO28,N5,      1050.01,                  5178668.40,4932
,753IRFC30,NJ,      1120.00,                  8196565.94,7353
,753NTPC30E,NC,      1125.00,                   112500.00,100
,754GS2036,GS,       103.61,                 49783401.06,479915
,755GJ31,SG,       100.50,                    10050.00,100
,75GS2034,GS,       103.11,                    12160.23,118
,760PFCL35,N3,      1185.01,                     5925.05,5
,764HUDCO31,N8,      1114.00,                     1114.00,1
,764IRFC31,NO,      1128.00,                  1479400.50,1311
,764NABAR31,N2,      1093.50,                  1977023.15,1810
,766GJ32,SG,       100.50,                    30150.00,300
,769HR27,SG,       103.20,                    20640.00,200
,769HUDCO31,N9,      1117.50,                    10057.50,9
,769NHAI31,NE,      1130.90,                  7802451.46,6901
,76NHAI31,NA,      1093.23,                 15231723.70,13927
,771GS2066,GS,       102.15,                   613620.90,6010
,78ABCL33,N1,      1030.00,                    30900.00,30
,797IGT31,NL,      1009.00,                   236095.00,235
,79NHIT35,N1,       305.00,                    49442.84,162
,79NHIT40,N2,       305.00,                   108294.45,355
,79NHIT47,N3,       414.80,                   313724.00,765
,7PFCL31,N3,       975.10,                     9751.00,10
,810IRFC27,N2,      1065.97,                   288205.45,270
,812REC27,NI,      1091.50,                   883119.00,810
,81TCHF28,N8,      1045.00,                   219051.00,210
,824GS2027,GS,       103.05,                   651690.21,6323
,82HUDCO27,N2,      1036.01,                 11446863.00,11052
,82IGT31,NJ,      1018.52,                   143617.80,141
,830NHAI27,N2,      1071.00,                  1629044.85,1519
,830PFCL27,N5,      1069.94,                   106986.84,100
,842IIFL26,NL,       996.70,                    69768.40,70
,843IHFL29,NC,       980.00,                   436888.58,445
,850IIFL27,NA,      1018.50,                   101862.75,100
,85IFL26,NX,      1075.00,                    76325.00,71
,860AEL28,NH,      1025.50,                    29739.50,29
,862AEL31,NM,      1030.00,                   390202.70,379
,865IFL28,NZ,       981.20,                    98120.00,100
,865IIFL28,NS,       988.00,                   821272.85,832
,865IIFL31,Y6,       999.90,                   160945.00,161
,865IRFC29,NA,      1085.00,                  6437239.91,5938
,865LTF26,NN,      1044.00,                     6264.00,6
,865SCL27,N4,       981.00,                    34993.20,36
,865TCAPS27,N8,      1070.00,                  1187675.10,1110
,871REC28,N9,      1109.29,                  1350480.29,1217
,875AEL29,NK,      1011.00,                    69846.30,69
,875NHAI29,N6,      1094.43,                  8615626.30,7868
,875PCHFL26,N8,      1072.50,                   107255.00,100
,876HUDCO28,ND,      1115.63,                 14163246.60,12698
,885AEL28,NB,      1023.90,                  1104501.50,1100
,888IRFC29,NE,      1103.51,                  1130318.51,1023
,889SCL26,NS,      1057.44,                    92147.80,87
,889SCL28,NU,      1000.00,                    80000.00,80
,890AEL31,NN,      1036.00,                     6216.00,6
,891IIFCL34,N4,      1240.00,                     2480.00,2
,891NTPC33,N6,      1263.63,                  1389593.39,1102
,892NHPC33,N6,      1259.99,                    57259.95,45
,893NHB29,N6,      5580.99,                   167429.70,30
,894SCL27,ZY,       560.00,                     1680.00,3
,897MOFSL29,N4,      1025.00,                    39912.00,39
,898LTF29,N7,      1064.20,                    24521.97,23
,8SMC30,N2,       505.50,                     1521.00,3
,901HUDCO34,NE,      1301.00,                   266705.00,205
,901NHB34,N6,      6270.00,                    12540.00,2
,903SFL28,YI,      1044.00,                   270241.00,260
,905LTF27,NF,      1016.50,                    37610.50,37
,905PFL26,N1,      1051.00,                   630400.00,600
,910TCAP28,NA,      1086.00,                   216900.00,200
,915AEL28,NC,      1080.10,                     5400.50,5
,915APSBC31,N0,    102029.86,                   204059.72,2
,915SCL26,NE,      1054.80,                    39034.00,37
,915SCL27,Z7,      1044.00,                    10409.00,10
,91D090726,TB,        99.29,                     9929.00,100
,91D110626,TB,        99.80,                     9980.00,100
,91MOFSL27,N2,      1015.00,                   101500.00,100
,91SFL27,ZI,      1049.80,                   104990.00,100
,920PFL28,N2,      1018.00,                    40720.00,40
,925IHFL25E,N8,      1070.80,                    51398.40,48
,925ISF28,N0,      9770.00,                    97700.00,10
,92GS2030,GS,       110.18,                  5266338.21,47668
,930AEL30,NF,      1093.11,                    13117.32,12
,930APMD29,N0,    102400.00,                  2034544.05,20
,930APMD30,N0,    102999.99,                  2050149.95,20
,930APMD32,N0,    104999.00,                   209998.00,2
,930IIFL27,NX,      1095.00,                   109500.00,100
,930SFL28,YP,      1035.00,                   248200.00,240
,931SFL26,Z5,      1019.00,                     3057.00,3
,935LTF29,N5,      1067.28,                   422402.50,395
,935MOFSL29,N5,      1023.90,                    51195.00,50
,935TSI29,N0,    103837.00,                   103837.00,1
,935TSI30,N0,    103397.00,                   103397.00,1
,943ECL28,NJ,      1000.50,                   411316.00,411
,948SCL26A,NN,       310.80,                      932.40,3
,948SCL27D,N1,      1025.00,                     4100.00,4
,948SCL28,N1,       997.50,                    69825.00,70
,950ISF27A,N0,     99944.83,                    99944.83,1
,957IIFLS27,NA,       991.00,                    23895.00,25
,957NIDO26,N5,       999.00,                   113871.40,114
,965AEL27,N4,      1075.00,                    62397.50,58
,965SCL25F,NZ,       880.80,                    57272.00,65
,965SCL30,ND,      1045.00,                   156750.00,150
,96IIFL28,N5,       997.12,                  2208526.76,2210
,96IIFL28A,NF,      1001.15,                  1052703.30,1052
,96SFIL24A,NB,       980.99,                    39239.60,40
,970CAGL28,ND,      1017.51,                   122101.20,120
