,29-Jun-2026
The Nifty witnessed an intraday movement of about 195.45 points.The closing index was 0.46 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 183491.87
, Traded Quantity (in Lakhs), 62895.22
, Number of Trades, 47267541
, Total Market Capitalisation (Rs. Crores), 47291818.38

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty RailwaysPSU,      2893.95,      2889.80,      2892.75,      2863.80,      2868.05,-25.90
,NiftyConglomerate,     14736.60,     14730.95,     14762.25,     14610.90,     14624.25,-112.35
,Nifty MidSmall 50 50,     20363.80,     20355.65,     20385.35,     20177.10,     20282.75,-81.05
,Nifty Cement,     15035.00,     15026.35,     15061.90,     14791.55,     14821.85,-213.15
,Nifty Smallcap 500,     20118.45,     20116.70,     20130.40,     19946.95,     20030.35,-88.10
,Nifty REITs Realty,      1835.70,      1838.15,      1843.80,      1832.75,      1836.45,0.75
,India VIX,13.0500,13.0500,14.0700,12.9175,13.6100,0.5600

,ADVANCES,1378
,DECLINES,2146
,UNCHANGED,89

,Total securities that have hit their price bands today,257

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,HDFCBANK,EQ,       796.30,       798.90,0.33,3732.36
,PERSISTENT,EQ,      4841.50,      4298.50,-11.22,2709.21
,MCX,EQ,      2831.70,      2914.50,2.92,2538.43
,RAMCOSYS,EQ,       709.80,       793.20,11.75,2344.48
,BHARTIARTL,EQ,      1850.70,      1841.10,-0.52,2013.59
,BAJFINANCE,EQ,       980.40,       982.05,0.17,1955.22
,GVT&D,EQ,      5043.00,      4956.50,-1.72,1889.32
,BHEL,EQ,       402.70,       413.75,2.74,1861.68
,ICICIBANK,EQ,      1387.50,      1387.60,0.01,1840.76
,LAURUSLABS,EQ,      1450.00,      1500.30,3.47,1839.25
,MARUTI,EQ,     13745.00,     13412.00,-2.42,1829.25
,RELIANCE,EQ,      1318.10,      1301.00,-1.30,1792.54
,NTPC,EQ,       352.05,       356.10,1.15,1775.67
,SBIN,EQ,      1045.40,      1036.10,-0.89,1744.61
,EICHERMOT,EQ,      7598.00,      7426.00,-2.26,1730.09
,AXISBANK,EQ,      1377.20,      1356.80,-1.48,1729.68
,ADANIPOWER,EQ,       229.27,       227.05,-0.97,1649.34
,VEDL,EQ,       273.45,       284.55,4.06,1617.32
,HEROMOTOCO,EQ,      4896.10,      4813.60,-1.69,1617.25
,BHARATFORG,EQ,      2145.30,      2170.90,1.19,1615.45
,BSE,EQ,      3872.10,      3859.90,-0.32,1590.58
,INFY,EQ,      1041.20,      1036.70,-0.43,1561.12
,INDIGO,EQ,      5450.00,      5315.20,-2.47,1525.90
,IDEA,EQ,        14.06,        14.43,2.63,1484.32
,KOTAKBANK,EQ,       409.00,       395.50,-3.30,1481.90

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,MAXHEALTH,EQ,      1149.90,      1123.35,2.36
,COALINDIA,EQ,       444.85,       435.40,2.17
,DRREDDY,EQ,      1375.70,      1350.50,1.87
,ETERNAL,EQ,       259.40,       255.15,1.67
,TRENT,EQ,      3258.30,      3216.20,1.31

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,KOTAKBANK,EQ,       395.50,       409.00,-3.30
,M&M,EQ,      3093.00,      3182.20,-2.80
,ADANIENT,EQ,      2962.50,      3038.00,-2.49
,INDIGO,EQ,      5315.20,      5450.00,-2.47
,MARUTI,EQ,     13412.00,     13745.00,-2.42

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003SCL31A,N1,      1020.60,                    51030.00,50
,1015ECL29,NR,      1012.43,                   491920.42,486
,1025PATE28,N0,     99889.00,                   299667.00,3
,1025SCL34,Z8,      1025.00,                     1025.00,1
,1025UCL26A,N1,       999.00,                    20007.00,20
,1030SFIL28,NM,       372.10,                    46512.50,125
,1050ISFL28,N5,      1046.07,                    25105.68,24
,1050NFL26,N7,      1006.00,                    18108.00,18
,1050SCL31,ZP,      1010.39,                    30311.70,30
,1050UCL28,NH,      1005.10,                    14071.40,14
,105IIFL29,N7,      1019.00,                   112090.00,110
,1065NFL27,NC,      1004.10,                    25068.10,25
,1075SCFL34,Z6,      1045.25,                   125430.00,120
,1075SCL35,N1,      1050.74,                    26268.50,25
,10CAGL27,N5,      1025.00,                     1025.00,1
,10IIFL28,N4,      1080.00,                   781075.90,724
,10IIFL28A,NE,      1025.04,                  1230498.50,1200
,10IIFL29,N6,      1020.00,                  1425516.02,1418
,10ISFL26,N3,      1040.00,                   369455.50,360
,10NIDO26,N6,      1090.00,                     8696.30,8
,1102NFL26,N8,      1108.00,                    10996.60,10
,113ESFB31,N0,    101500.00,                   101500.00,1
,115VCCL28A,N0,     97900.00,                    97900.00,1
,115VCCL31A,N0,      9800.00,                    48950.00,5
,119VCCL26,N0,     99500.00,                   199000.00,2
,125VCCL31,N0,     96500.00,                    96500.00,1
,12AFIL27,N0,      9800.00,                   119480.00,12
,12AFIL28,N0,     10000.00,                   239597.98,24
,12VCCL27D,N0,     99200.00,                   198400.00,2
,12VCCL29A,N0,     99998.00,                   199996.00,2
,182D030926,TB,        98.60,                    19679.00,200
,182D090726,TB,        99.60,                    19884.00,200
,20MICRONS,EQ,       197.42,                 22542023.69,113613
,21STCENMGM,EQ,        32.60,                    79367.50,2419
,360ONE,EQ,      1089.80,                763565344.20,701139
,364D020726,TB,        99.90,                    69895.00,700
,364D060826,TB,        99.00,                    19771.00,200
,364D090726,TB,        99.60,                    19884.00,200
,364D101226,TB,        97.45,                   340790.00,3500
,364D130826,TB,        98.99,                    19757.00,200
,364D170627,TB,        94.01,                    37604.00,400
,364D190327,TB,        95.75,                    38300.00,400
,364D200826,TB,        98.90,                    19740.00,200
,364D210127,TB,        96.06,                  1921200.00,20000
,364D230726,TB,        99.35,                    19833.00,200
,3BBLACKBIO,EQ,      1173.80,                  2802804.40,2380
,3IINFOLTD,EQ,        17.24,                  2852682.77,165438
,3MINDIA,EQ,     32710.00,                345838840.00,10449
,3PLAND,EQ,        31.79,                   110471.25,3518
,574GS2026,GS,        99.93,                     2399.32,24
,591GS2028,GS,        98.41,                    30696.59,311
,5PAISA,EQ,       351.05,                 16524517.05,46787
,603GS2029,GS,       101.70,                   117402.99,1150
,610GS2031,GS,       104.00,                      104.00,1
,613GS2028,GS,        99.80,                    95708.20,959
,622GS2035,GS,        95.91,                     9591.00,100
,633GS2035,GS,        98.00,                  1470098.00,15001
,636GS2031,GS,       100.01,                   480048.00,4800
,63MOONS,EQ,       656.65,                 57369720.70,87019
,648GS2035,GS,        99.30,                   464877.30,4661
,654GS2032,GS,       101.10,                    20220.00,200
,667GS2050,GS,        92.80,                   371200.00,4000
,668GS2040,GS,        99.00,                  1143841.12,11704
,675GS2029,GS,        99.61,                       99.61,1
,676GS2061,GS,        93.04,                  3340883.15,36009
,679GS2034,GS,       100.67,                   300760.00,3000
,690GS2065,GS,        94.25,                  4631845.18,49803
,694GS2036,GS,       100.26,                    30378.78,303
,695GS2061,GS,        94.00,                   282000.00,3000
,698GR2054,GS,        91.00,                     7735.00,85
,699GS2051,GS,        96.20,                   382020.20,4021
,704GS2029,GS,       100.83,                   201590.00,2000
,709GS2054,GS,        99.63,                   498983.70,5062
,709GS2074,GS,        95.50,                   583377.74,6109
,710GS2029,GS,       102.90,                  4116000.00,40000
,714CG32,SG,        96.42,                     9642.00,100
,717GS2028,GS,       104.98,                     5144.50,49
,717GS2030,GS,       103.90,                   606507.20,5848
,718GS2033,GS,       105.45,                      105.45,1
,718GS2037,GS,       104.60,                   627913.80,6003
,719HUDCO28,N7,      1054.00,                    52700.00,50
,724GS2055,GS,       102.49,                  4629574.30,45616
,725GA35,SG,        90.25,                     9025.00,100
,725GS2063,GS,        97.58,                  3599571.42,36944
,726GS2029,GS,       104.06,                     1040.60,10
,726GS2032,GS,       105.85,                 16331430.90,155120
,727MH39,SG,        97.85,                  1957000.00,20000
,730PFCL41,NC,       975.00,                    16590.34,17
,732GS2030,GS,       102.50,                   102500.00,1000
,734GS2064,GS,        99.77,                  2688966.60,26950
,735NHAI31,N9,      1102.00,                  1653500.00,1500
,736GS2052,GS,       100.00,                     4000.00,40
,737GS2028,GS,       103.21,                    10321.00,100
,737NTPC35C,NA,      1407.00,                   126630.00,90
,738GS2027,GS,       101.74,                  7525646.88,74184
,738REC27TF,N2,      1067.99,                   470899.55,445
,73GS2053,GS,        99.49,                 11035163.10,111100
,741GS2036,GS,       103.55,                  8396193.79,81080
,743GS2076,GS,       103.00,                  8387707.10,81439
,746GS2073,GS,       100.00,                    70000.00,700
,74GJ26,SG,       100.00,                    20000.00,200
,74GS2062,GS,       108.00,                    67550.00,673
,750GS2056,GS,       101.00,                    46309.00,459
,753IRFC30,NJ,      1122.00,                  1291869.20,1153
,754GS2036,GS,       105.49,                 29121997.17,276160
,757GS2033,GS,       103.69,                  1138165.00,11000
,758GJ32,SG,        97.50,                    97500.00,1000
,764HUDCO31,N8,      1119.00,                     1119.00,1
,764IRFC31,NO,      1131.30,                   611683.10,540
,769HUDCO31,N9,      1120.90,                    58286.80,52
,769NHAI31,NE,      1135.50,                     4543.00,4
,76NHAI31,NA,      1096.98,                  1235186.01,1126
,772GS2049,GS,       107.78,                     1077.80,10
,774IREDA31,N7,      1114.45,                   222210.50,200
,794TN32,SG,       101.00,                   110300.00,1100
,79NHIT35,N1,       310.69,                   260150.00,832
,79NHIT40,N2,       323.50,                   281789.00,908
,79NHIT47,N3,       411.08,                   104798.79,255
,7PFCL31,N3,       980.00,                   193550.00,200
,805ABCL28,N5,      1040.00,                   104000.00,100
,805NMC29,N1,       127.00,                     1270.00,10
,805NMC36,N8,       126.42,                     1264.20,10
,810IRFC27,N2,      1070.00,                    30994.00,29
,812REC27,NI,      1016.00,                  1859078.17,1828
,81TCHF28,N8,      1024.00,                   300032.00,293
,82HUDCO27,N2,      1044.50,                     9403.89,9
,82IGT31,NJ,      1017.01,                   408939.01,402
,830NHAI27,N2,      1075.00,                   279439.95,260
,830PFCL27,N5,      1074.00,                   279199.50,260
,833GS2026,GS,       103.85,                      308.62,3
,83GS2042,GS,       109.50,                   214010.00,2000
,840CIFCL28,N4,      1032.00,                    84798.90,82
,842IIFL26,NL,       997.00,                    95776.00,96
,843IHFL29,NC,       994.99,                    69649.30,70
,84TCHF28,NA,      1038.37,                     7268.59,7
,85LTF26,NM,       945.00,                     9450.00,10
,860AEL28,NH,      1042.00,                     3126.00,3
,862AEL31,NM,      1016.00,                    35560.00,35
,862REC33,NA,      1225.01,                     1225.01,1
,865IIFL28,NS,       988.01,                   186879.39,189
,865IRFC29,NA,      1099.00,                     1099.00,1
,865MFL31,N0,    101369.58,                  1013695.80,10
,865SCL26,N8,       997.43,                   277293.14,278
,865SCL27,N4,       987.50,                    61225.00,62
,871REC28,N9,      1116.00,                  2985701.63,2678
,875NHAI29,N6,      1105.87,                   668702.05,605
,876HUDCO28,ND,      1123.00,                   268948.06,239
,87LTF27,NH,      1010.00,                     2082.15,2
,880IREDA29,N5,      1115.00,                     8920.00,8
,880IREDA34,N6,      1246.00,                     2492.00,2
,885IHL26,N1,      1031.00,                    41200.10,40
,888ECL28,N1,       980.00,                    24500.00,25
,888IRFC29,NE,      1114.97,                  3461048.65,3124
,888SCL28,NA,       999.73,                    49986.50,50
,889SCL27,YT,       980.30,                    18625.70,19
,890AEL31,NN,      1039.99,                   236079.70,227
,890SFIL23A,NZ,       440.00,                      440.00,1
,891IIFCL34,N4,      1247.68,                   374305.00,300
,891NTPC33,N6,      1267.05,                    49404.28,39
,892NHPC33,N6,      1240.00,                   235600.00,190
,892PFCL33,N8,      1271.00,                   689271.50,542
,893NHB29,N6,      5491.00,                   104534.04,19
,895AEL27,N9,      1079.90,                    10799.00,10
,897GS2030,GS,       111.57,                   173045.07,1551
,897MOFSL29,N4,      1029.00,                    51410.00,50
,898LTF29,N7,      1071.51,                    62147.58,58
,8SMC29,N1,       505.84,                    63764.00,126
,901HUDCO34,NE,      1270.00,                   708299.90,558
,901NHB34,N6,      6261.00,                    12514.25,2
,905LTF27,NF,      1034.49,                   112741.48,109
,910TCAP28,NA,      1118.74,                   457334.60,410
,915AEL28,NC,      1092.00,                   131040.20,120
,915APSBC28,N0,    101855.49,                   203710.98,2
,915SCL26,NE,      1000.01,                   675582.61,645
,91D060826,TB,        99.15,                   128925.00,1300
,91D130826,TB,        99.10,                   513406.00,5200
,91D200826,TB,        99.19,                     9919.00,100
,91D230726,TB,        99.52,                    49760.00,500
,91MOFSL27,N2,      1018.00,                    84305.00,83
,920ISF28B,N0,      9501.00,                   987475.50,101
,925AEL26,N1,      1068.52,                    20301.88,19
,925ISF28,N0,      9785.00,                   215270.00,22
,925SCL26G,N0,     90000.00,                   180000.00,2
,925SCL26W,N1,       973.05,                      973.05,1
,925SCL27,YR,      1002.50,                   100250.00,100
,925SCL29A,ZM,       985.96,                   247699.60,250
,92GS2030,GS,       113.49,                  1314305.10,11580
,92SFIL28,ND,      1047.50,                   104750.00,100
,930APMD29,N0,    103700.00,                   103700.00,1
,930APMD30,N0,    104330.41,                   104330.41,1
,930SFL28,YP,      1040.00,                    10400.00,10
,932AEL27,N3,      1020.00,                   280500.00,275
,935TSI34,N0,    104000.00,                   208000.00,2
,935TSIIC33,N0,    105180.00,                  1049860.00,10
,945SCL28,N0,    100000.00,                   100000.00,1
,948SCL27D,N1,       940.50,                     2821.50,3
,94SFL28,YL,      1045.00,                     3135.00,3
,950ISF27C,N0,      9955.00,                   247520.00,25
,956AEL29,N6,      1020.00,                     8160.00,8
,957NIDO26,N5,       993.59,                   169871.90,170
,965SCL26F,N1,      1062.80,                   424057.20,399
,96IIFL28,N5,       996.57,                  1098578.15,1101
,96IIFL28A,NF,      1000.74,                  1569620.73,1570
,970CAGL28,ND,      1038.00,                     5190.00,5
,971SCL28,AN,       480.00,                     2880.00,6
,971SCL29A,ZN,      1000.86,                    32954.06,33
,971SCL30,N1,      1028.00,                    16448.00,16
,975IIFL28,Y0,      1011.00,                  1254500.00,1250
