,16-Sep-2026
The Nifty witnessed an intraday movement of about 168.65 points.The closing index was 0.43 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110767.64
, Traded Quantity (in Lakhs), 48405.95
, Number of Trades, 43673752
, Total Market Capitalisation (Rs. Crores), 47229058.96

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,865SCL27,N4,       996.90,                     2990.70,3
,86GS2028,GS,       106.00,                    45173.26,428
,871REC28,N9,      1130.00,                   378863.10,335
,875AEL29,NK,      1053.00,                   105150.00,100
,875NHAI29,N6,      1111.45,                  1479295.50,1330
,875SFL27,ZF,      1015.00,                    10150.00,10
,876HUDCO28,ND,      1138.00,                    56890.00,50
,87LTF27,NH,      1008.92,                  1793437.65,1785
,880IREDA29,N5,      1117.65,                    44707.25,40
,885AEL28,NB,      1020.00,                   104065.50,102
,885IIFL29,Y8,      1013.40,                     8107.20,8
,885TCAPS29,NC,      1054.94,                    26374.20,25
,888ECL28,N1,       987.10,                   539482.97,546
,888IRFC29,NE,      1119.96,                  4895579.71,4370
,888SCL25E,N4,       894.00,                    10944.00,12
,889SCFL27,YC,      1000.00,                   188000.00,188
,889SCL28,NU,      1010.00,                   310070.00,307
,890AEL31,NN,      1059.60,                   510703.70,482
,890SFIL23A,NZ,       410.00,                    20500.00,50
,891NTPC33,N6,      1300.00,                   216465.00,169
,892NHPC33,N6,      1265.00,                   189750.00,150
,892PFCL33,N8,      1282.00,                   161410.11,126
,893NHB29,N6,      5578.00,                  1561250.12,280
,897GS2030,GS,       112.26,                   349501.00,3118
,897MOFSL29,N4,      1020.00,                   205020.00,201
,8SMC29,N1,       511.50,                   256156.25,507
,901HUDCO34,NE,      1289.90,                   315329.90,246
,901NHB34,N6,      6400.00,                   733319.40,115
,903SFL28,YI,      1025.28,                   249047.12,243
,905LTF27,NF,      1042.94,                    72769.40,70
,910TCAP28,NA,      1039.50,                   144666.72,139
,915AEL28,NC,      1025.00,                    10250.00,10
,915APSBC31,N0,    104000.00,                   104000.00,1
,915SCL27,Z7,       975.45,                      975.45,1
,91D011026,TB,        99.69,                     9969.00,100
,91D101226,TB,        98.20,                    19628.00,200
,91D121126,TB,        99.00,                    59400.00,600
,91D151026,TB,        99.42,                    29822.00,300
,91D221026,TB,        98.89,                   494549.00,5000
,91MOFSL27,N2,      1015.15,                    25492.75,25
,920HFL30,N0,    104499.00,                   104499.00,1
,925ISF28,N0,      9800.00,                    58745.81,6
,925SCFL27,YA,      1060.80,                     8486.40,8
,925SCL2028,N8,       999.00,                   317682.00,318
,92GS2030,GS,       113.88,                  2303156.28,20239
,930AEL30,NF,      1036.00,                    51800.00,50
,930APMD29,N0,    102121.01,                   102121.01,1
,930SFL28,YP,      1048.00,                    15720.00,15
,932AEL27,N3,      1012.00,                    30440.00,30
