,22-Sep-2026
The Nifty witnessed an intraday movement of about 203.25 points.The closing index was 0.36 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 104968.66
, Traded Quantity (in Lakhs), 49200.56
, Number of Trades, 38850535
, Total Market Capitalisation (Rs. Crores), 47988304.67

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty500 Health,     21988.85,     22026.15,     22053.35,     21826.35,     21870.55,-118.30
,Nifty RailwaysPSU,      2690.05,      2699.40,      2705.95,      2661.00,      2669.35,-20.70
,NiftyConglomerate,     14734.20,     14770.65,     14795.95,     14649.70,     14667.75,-66.45
,Nifty MidSmall 50 50,     20721.95,     20769.65,     20805.20,     20653.95,     20698.00,-23.95
,Nifty Cement,     14238.30,     14244.00,     14300.90,     14115.75,     14117.35,-120.95
,Nifty Smallcap 500,     20896.10,     20959.60,     21017.65,     20872.20,     20905.25,9.15
,Nifty REITs Realty,      1898.55,      1904.50,      1909.80,      1900.90,      1906.95,8.40
,India VIX,11.2475,11.2475,11.4125,10.6175,10.9975,-0.2500

,ADVANCES,2011
,DECLINES,2072
,UNCHANGED,112

,Total securities that have hit their price bands today,274

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,HDFCBANK,EQ,       739.50,       738.60,-0.12,2641.88
,MEESHO,EQ,       219.15,       240.19,9.60,2564.77
,GLASSWALL,EQ,       295.21,       309.29,4.77,2167.56
,PINELABS,EQ,       193.70,       197.58,2.00,1628.41
,RELIANCE,EQ,      1247.40,      1240.40,-0.56,1330.37
,GABRIEL,EQ,      1290.30,      1471.40,14.04,1138.33
,TRANSRAILL,EQ,       414.20,       477.15,15.20,1125.89
,CUPID,EQ,       251.30,       258.20,2.75,1121.17
,KAYNES,EQ,      3650.00,      3455.00,-5.34,1059.46
,BSE,EQ,      3161.00,      3235.00,2.34,1020.90
,INDOMIM,EQ,      1161.45,      1233.30,6.19,990.30
,INFY,EQ,      1038.50,      1029.40,-0.88,959.61
,PROTEAN,EQ,       588.35,       620.65,5.49,928.63
,SWIGGY,EQ,       272.70,       284.05,4.16,912.32
,ICICIBANK,EQ,      1345.00,      1339.60,-0.40,862.31
,PCJEWELLER,EQ,        12.79,        13.58,6.18,850.43
,SOLARINDS,EQ,     19265.00,     19890.00,3.24,788.01
,TCS,EQ,      2128.70,      2105.00,-1.11,767.78
,ETERNAL,EQ,       335.90,       342.00,1.82,754.55
,BHARTIARTL,EQ,      1830.20,      1817.20,-0.71,754.18
,IDEA,EQ,        13.84,        14.27,3.11,745.26
,SYRMA,EQ,      1713.30,      1741.80,1.66,713.04
,COALINDIA,EQ,       414.70,       428.00,3.21,710.23
,ENGINERSIN,EQ,       285.25,       302.55,6.06,695.28
,PATANJALI,EQ,       396.20,       404.00,1.97,630.70

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,COALINDIA,EQ,       428.00,       414.70,3.21
,ETERNAL,EQ,       342.00,       335.90,1.82
,INDIGO,EQ,      5030.00,      4941.00,1.80
,TITAN,EQ,      4928.50,      4875.00,1.10
,DRREDDY,EQ,      1211.00,      1198.30,1.06

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
