Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
NATCOPHARM,EQ,842.1,0.54,15082.84,5.24,44.39
MPIMANIPAL,EQ,359.4,-3.54,8331.05,12.1,44.34
CENTUM,EQ,4840,0.29,7144.82,0.91,44.27
RUBICON,EQ,1685,0.61,27892.13,2.66,44.24
PRIVISCL,EQ,3524.2,1.16,13766.48,1.25,44.17
CAPILLARY,EQ,565,3.57,4496.76,7.8,44.06
VIYASH,EQ,246.4,-2.9,10881.71,17.67,43.93
OLECTRA,EQ,1245.8,-2.36,10225.62,3.5,43.79
NUVAMA,EQ,1698.7,0.62,31343.68,2.57,43.61
ANTELOPUS,EQ,1132,-2.51,3987.22,3.79,43.21
JMFINANCIL,EQ,127.25,-0.2,12177.32,34,42.98
TBZ,BE,674,-2.66,4497.64,6.27,42.96
IRFC,EQ,79.86,-1.41,104365.09,53.33,42.58
SKYGOLD,EQ,784.7,-1.18,12152.95,5.38,42.56
SBC,EQ,48,-1.6,2285.71,87.36,42.53
WHEELS,EQ,2176,-2.87,5584.71,1.89,42.35
PRESTIGE,EQ,1475,-1.01,63532.71,2.87,42.28
PARAGMILK,EQ,258,-4.05,3240.73,16.2,42.06
NMDC,EQ,80.82,-1.44,71055.47,51.66,42.03
SANATHAN,EQ,526,3.88,4439.65,7.86,41.66
KABRAEXTRU,EQ,806.1,10,2819.16,5.21,41.45
SUBEXLTD,EQ,20.75,-6.02,1166.16,195.15,41.29
SETFNIF50,EQ,249.69,-1.18,207271.51,16.51,41.27
BALAMINES,EQ,2220,-2.25,7193.02,1.83,41.15
HAVELLS,EQ,1090,-0.59,68404.22,3.74,40.98
NBCC,EQ,82.34,-1.96,22231.8,49.26,40.78
CLEANMAX,EQ,1384.1,-5.04,16270.01,2.86,40.32
KROSS,EQ,274,-1.64,1767.56,14.7,40.21
NXST,RR,166.9,0.42,25285.35,24.03,39.93
BEML,EQ,2049,-2.21,17065.92,1.94,39.83
DEEPA,EQ,193.35,-1.55,1858.56,20.5,39.74
SHAREINDIA,EQ,211.11,-4.03,4591.47,18.55,39.49
AUGMONT,EQ,860.35,-2.93,7861.32,4.49,39.27
ATGL,EQ,612.8,-1.99,67396.36,6.34,39.15
KFINTECH,EQ,897.95,-1.54,15523.05,4.32,38.96
MRF,EQ,123980,-0.48,52581.69,0.03,38.76
SPECTRAA,ST,235.4,5,314.19,16.8,38.62
SKIPPER,EQ,553,-2.56,6243.59,6.89,38.58
SHREECEM,EQ,22350,-0.67,80640.47,0.17,38.55
ZFCVINDIA,EQ,2340,-0.73,26630.49,1.64,38.47
BALRAMCHIN,EQ,663,-1.98,14028.91,5.78,38.45
PGIL,EQ,1270.3,-2.34,11735.17,2.92,38.04
ONEPOINT,EQ,69.54,1.65,1828.46,54.3,37.99
PGEL,EQ,514.45,-1.29,14752.22,7.32,37.93
BAJAJHFL,EQ,83,-0.62,69158.38,45.79,37.84
CROMPTON,EQ,219.8,-1.62,14153.25,16.95,37.44
GRWRHITECH,EQ,6450,-1.34,14984.89,0.58,37.1
MOBIKWIK,EQ,203.85,0.45,1605.26,18.22,37.05
SAMBHV,EQ,152.4,-3.68,4490.79,23.99,36.98
KARURVYSYA,EQ,323.8,-0.2,31297.25,11.37,36.9
SBIETFPB,EQ,274.15,-2.25,1356.9,13.3,36.57
ELLEN,EQ,358.45,-3.46,5051.84,10.01,36.16
ASTRAMICRO,EQ,1598.8,-0.21,15179.81,2.25,36.08
ANTHEM,EQ,885.75,0.44,49914.5,4.05,36
SHIPROCKET,EQ,120.5,-5.29,8767.31,29.29,35.86
SANOFI,EQ,3138,2.8,7227.01,1.13,35.6
HIKAL,EQ,215.13,-7.44,2652.57,16.23,35.54
MASPTOP50,EQ,96.2,-1.39,1622.16,35.29,35.54
GMRP&UI,EQ,101.1,3.03,7896.09,35.56,35.52
GENESYS,EQ,283,0.49,1892.27,12.14,35.33
AMBUJACEM,EQ,384.1,-2.2,95441.83,9.12,35.24
GRAVITA,EQ,1520,-2.63,11218.88,2.29,35.19
INOXINDIA,EQ,2072,-4.47,18839.13,1.66,34.98
KAJARIACER,EQ,1221.4,0.41,19193.45,2.83,34.52
GOKULAGRO,EQ,223.65,-0.96,6599.61,15.05,34.17
MPHASIS,EQ,2248.2,-0.48,42929.39,1.51,34.14
LLOYDSENT,EQ,75.29,1.54,11475,44.65,33.82
ACE,EQ,1244.6,-0.74,14821.09,2.71,33.64
JSFB,EQ,528,-3.4,5583.73,6.32,33.42
RAINBOW,EQ,1414.9,0.6,14370.66,2.4,33.36
XTRANET,EQ,315,-0.83,1647,10.73,32.97
JAINREC,EQ,291.3,-3.85,10052.35,11.14,32.72
PCBL,EQ,338,-2.16,13299.04,9.57,32.67
HONASA,EQ,475,-2.04,15486.15,6.78,32.51
DABUR,EQ,385.7,-0.44,68421.52,8.36,32.27
HDFCSML250,EQ,183.49,-1.34,2651.28,17.52,32.17
TBOTEK,EQ,1689,-0.91,18340.48,1.89,32.15
HEGAM,EQ,236.05,-0.53,4555.23,13.53,32.08
SHAILY,EQ,3120,-2.83,14350.52,1.01,31.95
USHAMART,EQ,525.9,-1.71,16026.37,6.07,31.82
UNITDSPR,EQ,1423.3,-1.23,103523.85,2.19,31.37
BLUESTARCO,EQ,1525,-0.5,31356.26,2.05,31.32
JGCHEM,EQ,605,-2.66,2370.76,5.04,31.28
TIMETECHNO,EQ,180.81,-0.63,8925.42,17.15,30.82
UNIMECH,EQ,1698.5,-1.03,8645.7,1.79,30.81
GOLDAXIS,EQ,124.25,-1.15,5582.64,24.7,30.79
CMLL,EQ,506.2,0.31,3309.32,6.01,30.73
AASTHA,EQ,80.8,-9.99,356.67,36.97,30.49
APLLTD,EQ,848,0.43,16668.55,3.54,30.14
BERGEPAINT,EQ,450.8,-1.95,52563.41,6.72,30.12
PETRONET,EQ,286.6,0.26,42990,10.5,30.07
FLUOROCHEM,EQ,4471,-0.12,49113.94,0.67,30.04
TI,EQ,589,-2.08,14601.19,5.06,29.9
DYNAMATECH,EQ,12541,-0.16,8517.15,0.24,29.89
LIQUIDIETF,EQ,1000,0.01,1160.5,2.99,29.87
PRANAV,EQ,100.17,-5.37,1128.14,29.25,29.76
DYCL,EQ,474,-0.61,2296.94,6.27,29.75
IEX,EQ,111.2,-1.73,9915.62,26.6,29.72
LIQUID,EQ,999.99,0,491.49,2.97,29.7
VEDPOWER,EQ,32.1,-2.67,12552.35,92.01,29.66
SENORES,EQ,1345,-2.78,6194.21,2.17,29.55
CASHIETF,EQ,1080.85,0.02,1025.37,2.72,29.41
JINDWORLD,EQ,49.06,-6.02,4918.77,59.28,29.33
SCI,EQ,277.5,-0.56,12925.92,10.58,29.22
ROLEXRINGS,EQ,182.54,-0.57,4788.63,16.05,29.18
CYIENTDLM,EQ,919.1,-4.61,7296.13,3.11,29
THERMAX,EQ,3407,-1.67,40596.55,0.84,28.95
BLACKBUCK,EQ,593,-3.74,10802.51,4.83,28.83
FERMENTA,EQ,471.3,-0.88,1387.08,5.8,28.62
TEMBO,EQ,59.84,0.89,1109.74,46.99,28.49
RKFORGE,EQ,709,-0.17,12915.85,3.98,28.26
GRANULES,EQ,852,-0.96,21112.3,3.27,28.05
ZENTEC,EQ,1644.9,-1.64,14851.86,1.69,28
SRF,EQ,2533.8,-0.64,75108.12,1.1,27.93
PVP,EQ,65.29,-4.84,1700.18,40.27,27.89
KDDL,EQ,4120,-3.1,5067.3,0.67,27.85
IRCON,EQ,106.5,-3.3,10016.49,25.96,27.77
PIIND,EQ,2393.5,0.31,36313.73,1.16,27.6
IREDA,EQ,110.11,-0.8,30932.45,25.09,27.6
PREMEXPLN,EQ,681,0.87,3661.14,4.05,27.56
INDORAMA,EQ,102.17,2.17,2667.79,26.52,27.55
BLEL,EQ,448,-4.6,1895.15,6.12,27.54
BAJAJCON,EQ,502.55,-0.65,6564.22,5.43,27.36
BSLGOLDETF,EQ,131.57,-1,3162.2,20.75,27.33
DIACABS,BE,365.9,-3.16,21883.42,7.44,27.15
TITAGARH,EQ,820,-2.62,11043.25,3.27,26.97
SIGMAADV,BE,958,2.27,18153.73,2.79,26.68
NLCINDIA,EQ,264,-1.16,36607.21,10.07,26.55
INDGN,EQ,592.95,-0.91,14288.12,4.34,26.16
RPOWER,EQ,20.7,-1.57,8561.05,126,26.12
EMBASSY,RR,439.5,0.47,41659.93,5.95,26.12
INDSWFTLAB,EQ,397.3,-1.91,3454.98,6.41,26.1
THANGAMAYL,EQ,5093,-4.21,15830.07,0.5,26.06
SOTL,EQ,726,1.45,4977.49,3.59,26.02
KSHINTL,EQ,1044.9,-0.18,7079.79,2.49,25.96
MEDANTA,EQ,1503,0.46,40411.43,1.71,25.74
ANURAS,EQ,1172.2,-1.78,13345.48,2.16,25.56
LIQUIDBETF,EQ,1100.05,0.01,580.19,2.32,25.56
LUMAXTECH,EQ,2060,0.74,14040.49,1.23,25.49
EPL,EQ,237,-0.88,7592.8,10.72,25.46
MANORAMA,EQ,1870,-3.08,11803.89,1.34,25.3
DBREALTY,EQ,99.9,-1.56,5418.64,25.05,25.29
GMDCLTD,EQ,543,-2.46,17267.4,4.61,25.21
NORTHARC,EQ,303,-3.44,4902.78,8.26,25.13
JUNIORBEES,EQ,773.1,-1.46,8791.48,3.23,25.06
SBISILVER,EQ,221.45,-1.92,5996.45,11.18,24.9
BUILDPRO,EQ,1289.7,-0.2,3127.44,1.94,24.89
SHREEJISPG,EQ,724.35,0.08,11800.98,3.45,24.88
RBA,EQ,90.15,-4.97,6419.39,27.15,24.85
JINDALSAW,EQ,283.7,-3.04,18142.85,8.61,24.68
ENDURANCE,EQ,2659.2,-0.39,37405.06,0.92,24.64
PRICOLLTD,EQ,765.05,0.18,9324.54,3.22,24.57
SMSPHARMA,EQ,474.7,-1.71,4445.66,5.11,24.53
ABFRL,EQ,48.02,-2.18,5860.89,50.72,24.47
DEEPINDS,EQ,768.9,-0.52,4920.96,3.21,24.43
SYNCOMF,EQ,19.96,-0.25,1876.24,120.34,24.32
RGL,EQ,165.8,-2.75,1780.76,14.5,24.26
ARE&M,EQ,795,-2.2,14550.52,3.03,24.21
SUPRIYA,EQ,962,-3.89,7742.45,2.47,24.21
PTCIL,EQ,21870,-2.17,32788.7,0.11,24.21
SETL,EQ,400,-1.72,7979.67,5.9,24.13
ETHOSLTD,EQ,2576,-3.17,6892.78,0.92,24.01
CYIENT,EQ,1054.9,-1.61,11050.39,2.26,24
SOLARA,EQ,734,1.54,3528.36,3.22,23.81
NIFTYIETF,EQ,262.9,-1.27,43481.5,8.97,23.61
MON100,EQ,322.7,-1.43,16268.43,7.29,23.58
SONA,BE,107.42,4.99,610.45,22.23,23.56
SJS,EQ,2290,-1.89,7385.14,1.02,23.19
IIFLCAPS,EQ,348.5,-1.29,10983.98,6.6,23.1
LASERPOWER,EQ,273.6,-4.8,3840.48,8.35,23.04
SBCL,EQ,1147.6,-0.73,6610.66,1.98,22.97
DECNGOLD,EQ,214.9,-3.39,4252.91,10.62,22.94
AXISCADES,EQ,1926,-0.73,8191.95,1.19,22.91
BLUEJET,EQ,573.75,-2.05,10859.69,3.92,22.86
ASHAPURMIN,EQ,512,-3.91,4890.94,4.42,22.8
HDBFS,EQ,661.6,-1.37,54963.41,3.44,22.77
AYE,EQ,172.5,-4.52,4257.05,13.07,22.75
KWIL,EQ,40.75,-2.79,9574.58,55.27,22.73
SMLMAH,EQ,6620,-2.56,9580.23,0.34,22.66
BBOX,EQ,799,-1.34,14190.18,2.82,22.56
SUPREMEIND,EQ,3434,-1.8,43621.03,0.65,22.4
KRT,RR,113.53,-0.15,50343.74,19.62,22.34
ICIL,EQ,453.8,-4.77,8987.71,4.86,22.28
CONFIPET,EQ,87.3,-2.04,2900.46,25.32,22.23
BLUSPRING,EQ,139.2,4.99,2081.07,15.98,22.23
CEMPRO,EQ,1265.1,-3.52,21732.85,1.74,22.18
KPIL,EQ,1401.3,-0.74,23930.36,1.57,22.1
CUBEINVIT,IV,155.99,-0.01,20966.14,14.15,22.09
BLS,EQ,224.53,-2.41,9244.82,9.79,22.03
SILVERAXIS,EQ,224.99,-1.83,2084.24,9.78,22.02
SILVER,EQ,225.73,-1.97,2998.53,9.68,21.93
PTC,EQ,156.35,-0.46,4628.09,13.98,21.93
POCL,EQ,470,-3.57,3585.08,4.6,21.89
IDEAFORGE,EQ,727,0.91,3613.81,3.05,21.89
MSTCLTD,EQ,741.35,-1.45,5219.1,2.92,21.8
JKCEMENT,EQ,5190,2.06,40102.22,0.42,21.77
AFCONS,EQ,254,-1.66,9341.73,8.45,21.72
ITBEES,EQ,31.35,-0.38,3460.47,68.99,21.69
IRCTC,EQ,461.5,-0.5,36920,4.68,21.6
PARADEEP,EQ,154.57,0.2,16052.41,13.96,21.6
TATAINVEST,EQ,660.95,-1.98,33440.82,3.26,21.59
GCSL,EQ,631.6,-1.73,1525.9,3.37,21.45
VENUSPIPES,EQ,2200,-1.59,4557.54,0.96,21.37
MAHLOG,EQ,420,0.83,4169.65,5,21.17
RHIM,EQ,382.25,-1.7,7893.52,5.51,21.14
ACI,EQ,493.85,4.06,6096.99,4.35,21.09
RELIGARE,EQ,240.5,-4.48,8006.02,8.62,20.98
KIMS,EQ,802,0.49,33684.52,2.6,20.89
JAYKAY,EQ,202.5,-4.82,2638.31,10.1,20.87
JNPR,EQ,257.4,-3.7,14646.02,8.07,20.83
TIMEX,EQ,713.5,-1.69,7202.78,2.89,20.8
STYLEBAAZA,EQ,371.5,-1.73,2827.76,5.54,20.69
LEAPIND,EQ,142.7,-3.98,6286.46,14.23,20.65
STYLAMIND,EQ,3355,-0.02,5686.07,0.61,20.56
CRIZAC,EQ,185.1,4.87,3238.93,11.05,20.56
DEEPAKFERT,EQ,1360,-1.89,17168.34,1.5,20.56
EPACKPEB,EQ,248.49,-2.15,2500.58,8.16,20.51
GPPL,EQ,163.15,-0.59,7887.32,12.46,20.4
CREDITACC,EQ,1315,-2.56,21103.71,1.54,20.29
RICOAUTO,EQ,130.7,1.14,1768.17,15.43,20.21
GOODLUCK,EQ,530,-1.32,5284.92,3.78,20.19
LXCHEM,EQ,180.69,-4.11,5021.64,10.99,20.13
MID150BEES,EQ,233.48,-1.63,3916.63,8.56,20.05
HCC,EQ,21.68,-2.21,5679.01,91.97,19.95
POLYMED,EQ,1715,-0.67,17383.49,1.14,19.79
OMNI,EQ,547.5,-1.12,6770.71,3.56,19.6
UNIVCABLES,EQ,1520,0.74,5273.7,1.28,19.43
LEMONTREE,EQ,106.8,-1.04,8461.19,18.19,19.41
GPIL,EQ,229,-2.42,15417.17,8.37,19.38
CMPDI,EQ,206.98,-3.07,14778.37,9.27,19.31
RATEGAIN,EQ,825.65,-3.07,9786.67,2.29,19.15
SCHAEFFLER,EQ,4009,-1.88,62662.14,0.47,19.11
ICRA,EQ,4421,-2.48,4266.81,0.42,19.08
TARIL,EQ,280.4,-2.98,8416.65,6.73,19.04
BAJAJHIND,EQ,20.06,-2.24,4795.68,95,19.02
PNGJL,EQ,591,-2.31,8699.67,3.18,18.93
TATACOMM,EQ,1670,-1.8,47609.3,1.12,18.91
AWFIS,EQ,262.65,-2.38,1879.61,7.18,18.8
BSOFT,EQ,277.3,-1.35,7755.17,6.74,18.73
RENUKA,EQ,22.9,-0.61,4874.24,81.56,18.6
SWANCORP,EQ,295.5,-1.52,9262.65,6.29,18.59
SUNDARMFIN,EQ,4560,-2.04,50663.36,0.4,18.52
AETHER,EQ,1648,-0.01,21873.55,1.13,18.49
SPARC,EQ,204,-0.8,6619.8,9.07,18.45
RPGLIFE,EQ,2935.5,-2.97,4855.03,0.62,18.38
NRBBEARING,EQ,532,-1.67,5156.28,3.43,18.33
KMEW,EQ,2905,-3.06,7368.33,0.63,18.32
PRASOLCHEM,EQ,724,-2.28,4284.88,2.5,18.31
SANGHVIMOV,EQ,445.5,0.85,3856.96,4.06,18.28
JUBLINGREA,EQ,634,-1.08,10098.42,2.84,18.21
GODFRYPHLP,EQ,1974,-1.45,30790.8,0.92,18.19
SUNDRMFAST,EQ,1170.4,-1.27,24593.42,1.54,18.19
NELCO,EQ,993.95,-2.63,2268.03,1.8,18.19
CLEAN,EQ,815,-2.58,8662.16,2.21,18.13
TIINDIA,EQ,2540.5,-1.48,49177.05,0.71,18.1
KNRCON,EQ,120.45,-1.08,3387.47,14.88,18.05
AKUMS,EQ,819.95,-0.41,12905.52,2.19,18.05
HORIZONIND,EQ,51.56,-3.23,14864.25,34.23,17.9
MIDHANI,EQ,406.8,-2.26,7620.99,4.37,17.88
KPRMILL,EQ,1118,-1.65,38214.81,1.59,17.83
ASAHIINDIA,EQ,964.15,-0.74,24578.81,1.82,17.81
AGARWALEYE,EQ,503.75,1.81,15970.19,3.55,17.8
TIPSMUSIC,EQ,662.05,-1.26,8463.09,2.66,17.78
NCC,EQ,133.59,-1.81,8387.4,13.11,17.57
INDIGRID,IV,171.5,-1.14,16336.48,10.14,17.49
MOSCHIP,EQ,202.95,-2.11,3958.5,8.56,17.48
WEBELSOLAR,EQ,73.8,-0.18,3204.13,23.42,17.45
IRB,EQ,17.88,-0.83,21595.46,97.63,17.43
LCCPROJECT,EQ,143.8,-1.9,4165.47,12.1,17.37
APOLLOTYRE,EQ,397,-2.14,25213.51,4.33,17.32
YASHO,EQ,4028.4,-2.81,4857.08,0.42,17.27
GOLDCASE,EQ,23.53,-0.97,2534.9,73.25,17.26
ATLANTAELE,EQ,1590,-4,12226.56,1.07,17.23
IGL,EQ,145.73,-0.92,20402.22,11.81,17.22
SHANKESH,EQ,91.5,-2.99,1345.34,18.71,17.22
INTELLECT,EQ,637.5,-4.57,8954.53,2.66,17.2
AARTIDRUGS,EQ,438,0.4,3997.63,3.88,17.2
WELENT,EQ,759,-1.94,10505.61,2.26,17.19
CESC,EQ,140.01,-1.79,18559.31,12.19,17.17
TENNIND,EQ,511.8,-1.31,20656.47,3.33,17.12
SENCO,EQ,335,-2.12,5490.68,5.07,17.05
EQUITASBNK,EQ,70.77,-2.08,8096.99,24.16,16.89
GOKEX,EQ,711,0.11,5210.04,2.41,16.87
NEWGEN,EQ,493,-2.21,7025.74,3.38,16.84
JTLIND,EQ,90.46,-0.93,3555.82,18.54,16.8
SUNSHINE,EQ,435.15,-1.43,1355.44,3.82,16.79
TRUALT,EQ,430,-2.03,3687.36,3.9,16.77
CANFINHOME,EQ,741.6,-2.16,9874.74,2.24,16.73
UBL,EQ,1282.6,3.24,33912.6,1.33,16.71
ONESOURCE,EQ,1603,0.39,18382.06,1.05,16.69
SUDEEPPHRM,EQ,1146,-4.47,12943.91,1.44,16.68
PNCINFRA,EQ,135.61,-2.56,3478.93,12.11,16.65
QUADFUTURE,EQ,502.9,-4.49,2011.6,3.27,16.63
UNIDT,EQ,256.3,8.95,520.37,6.45,16.63
REMSONSIND,EQ,111.59,11.74,389.21,15.2,16.61
EKC,EQ,111.9,-1.55,1255.6,14.75,16.6
MAHSEAMLES,EQ,710,1.03,9513.95,2.33,16.58
STEELXIND,EQ,11.5,-4.25,1466.85,138.13,16.44
JUBLFOOD,EQ,478.9,-0.91,31599.99,3.4,16.33
SGFIN,EQ,600.4,-3.5,3956.34,2.67,16.18
KUSUMGAR,EQ,620,-2.38,6509.47,2.61,16.16
MUKANDLTD,EQ,154.46,-1.69,2231.88,10.25,16.15
BALUFORGE,EQ,500.5,-1.14,6075.66,3.2,15.99
COHANCE,EQ,453.55,-1.71,17352.7,3.5,15.99
ROSSTECH,EQ,1415,-2.4,5334.05,1.11,15.94
RPTECH,EQ,882.6,-1.79,5860.97,1.77,15.72
VIJAYA,EQ,1522.8,-3.05,15684.49,1.02,15.71
GOLD1,EQ,124.65,-1.04,14699.43,12.57,15.71
VIKRAMSOLR,EQ,160.45,-1.77,5813.98,9.74,15.7
PRECWIRE,EQ,488,-2.18,8921.03,3.16,15.66
NSLNISP,EQ,42.62,-3.03,12490.24,36.26,15.65
EXCELSOFT,EQ,81.75,1,940.81,18.77,15.64
AFFLE,EQ,1588.3,0.25,22375.87,0.99,15.58
ORCHPHARMA,EQ,1092.1,-0.9,6540.06,1.39,15.54
ARDEE,EQ,49.9,-4.5,1572.85,30.92,15.53
RML,EQ,1365,0.61,3772.47,1.12,15.42
INOXGREEN,EQ,173.48,-0.76,6965.08,8.83,15.38
STAR,EQ,1211.1,-1,11163.04,1.27,15.38
NAVA,EQ,557.8,0.75,15803.18,2.76,15.33
KRN,EQ,1400,-0.89,9164.19,1.08,15.21
LIQUIDETF,EQ,1000,0,476.33,1.52,15.2
MANINFRA,EQ,124.25,-0.4,5015.56,12.21,15.2
INDIAMART,EQ,1638.9,-0.82,9856.86,0.92,15.1
TMB,EQ,902.5,-2.05,14291.22,1.67,15.09
KEC,EQ,396,-1.59,10541.52,3.79,15.01
MINDSPACE,RR,504.5,0.45,33397.57,2.92,14.72
KNACK,EQ,181.42,-1.54,2219.95,8.06,14.67
CCAVENUE,EQ,16.03,-0.37,5591.9,91.33,14.63
DEEPAKNTR,EQ,1599,-2.25,21809.25,0.91,14.6
FEDFINA,EQ,152.4,-0.66,5717.16,9.56,14.58
KRBL,EQ,398.7,-1.52,9125.84,3.61,14.53
VINDHYATEL,EQ,2775,-3.13,3288.61,0.52,14.5
REGAAL,EQ,89.02,-5.86,916.85,15.58,14.5
PVTBANIETF,EQ,27.45,-0.72,4064.49,53.29,14.49
HARSHA,EQ,455.6,-1.92,4147.97,3.11,14.49
SJVN,EQ,62.29,-1.52,24478.69,23.16,14.43
KERNEX,EQ,1701.6,-1.7,2859.3,0.83,14.33
ASIANTILES,EQ,50.63,-1.04,1501.05,28.51,14.27
EMBDL,EQ,58.65,-4.2,8156.07,23.97,14.26
JKTYRE,EQ,346.9,-2.38,10000.76,4.08,14.24
PROSTARM,EQ,138.75,0.49,816.88,10.07,14.24
AARTIIND,EQ,490.8,-0.11,17802.62,2.91,14.21
SHAKTIPUMP,EQ,471.5,-1.11,5818.21,3.02,14.2
HAPPSTMNDS,EQ,310.5,-2.27,4728.13,4.52,14.16
ONIXSOLAR,EQ,321.8,4.99,1186.41,4.56,14.15
SUDARSCHEM,EQ,1220,-1.37,9713.2,1.15,14.1
ATUL,EQ,6195,1.26,18239.17,0.23,14.08
JWL,EQ,228.37,-2.05,9759.86,6.16,14.06
ELITECON,EQ,9.58,4.93,1531.36,146.96,14.02
SAKAR,EQ,1130.95,-2.73,2516.35,1.22,13.96
TIMKEN,EQ,3246.8,-1.25,24422.02,0.42,13.87
MEDIASSIST,EQ,320.1,-4.33,2391.21,4.24,13.8
JAYNECOIND,EQ,89.32,-2.23,8672.96,15.28,13.76
VISAKAIND,EQ,94.01,-2.15,812.29,14.06,13.76
JSWCEMENT,EQ,115.57,-2.21,15756.41,11.8,13.73
FMGOETZE,EQ,467,2.97,2598.02,2.95,13.59
JASH,EQ,577,-2.03,3646.28,2.32,13.52
NIVABUPA,EQ,76.1,-5.15,14075.8,17.47,13.45
CHOICEIN,EQ,750,-0.25,16708.24,1.79,13.44
MODEFENCE,EQ,102.88,-0.85,1314.29,13,13.44
PRAKASH,EQ,119.5,-0.24,2140.03,11.35,13.35
DEVYANI,EQ,137.5,-1.86,16952.92,9.64,13.27
J&KBANK,EQ,147.39,-1.25,16230.33,8.98,13.27
SKFINDUS,EQ,2922.3,1.26,14447.26,0.45,13.17
AJANTPHARM,EQ,3549.2,-0.53,44350.46,0.37,13.16
INNOVACAP,EQ,1296,-0.12,7416.35,1.01,13.13
SPLPETRO,EQ,882.25,0.01,16589.95,1.49,13.09
ALEMBICLTD,EQ,107.06,0.96,2749.11,12.28,13.05
FRACTAL,EQ,746.4,-2,12931.76,1.73,13.01
ASKAUTOLTD,EQ,646.95,-0.66,12754.14,2.02,13.01
BIRLACABLE,EQ,345,-4.67,1035,3.71,13.01
PATELENG,EQ,27.66,1.43,2744.26,47,12.97
NH,EQ,1875,-2.31,38317.65,0.68,12.95
SIRCA,EQ,410,-1.06,2328.5,3.07,12.8
EIDPARRY,EQ,695.5,-0.84,12376.82,1.84,12.79
BEPL,EQ,127.3,-2.44,3167.97,9.95,12.74
GUJENERGY,EQ,236,-0.56,22142.25,5.4,12.72
KPL,EQ,3668,-1.52,3805.99,0.34,12.69
INDNIPPON,EQ,1317,4.47,2979.24,0.98,12.68
LCL,EQ,573.7,-0.67,6061.14,2.18,12.66
ZOTA,EQ,1333.5,-4.11,4618.26,0.93,12.65
PGHH,EQ,7086,-1.49,23001.68,0.18,12.59
HIMATSEIDE,EQ,70.45,3.8,885.85,18.16,12.54
TALBROAUTO,EQ,468.9,0.43,2894.43,2.66,12.42
VEEGALAND,BE,142.04,-0.58,692.45,8.66,12.4
KHERIAAUTO,ST,102.45,-2.34,162.37,11.88,12.39
FSL,EQ,261.25,-2.46,18208.89,4.68,12.35
MMTC,EQ,58,-4.08,8700,21.02,12.35
IGIL,EQ,324.8,-2.07,14036.55,3.76,12.3
WSTCSTPAPR,EQ,734.4,-1.72,4850.63,1.65,12.27
TRITURBINE,EQ,554,-1.44,17611.57,2.2,12.19
GLOBAL,EQ,140.99,4.86,717.66,8.73,12.17
AVANTIFEED,EQ,750.85,-2.13,10230,1.61,12.14
ASIANENE,EQ,477,-2.59,2320.47,2.53,12.14
ABBOTINDIA,EQ,26930,-0.02,57224.37,0.04,12.13
JUBLPHARMA,EQ,1060,0.19,16883.8,1.15,12.11
ZAGGLE,EQ,178.2,-0.92,2396.05,6.77,12.06
MACPOWER,EQ,2059.9,0.02,2060.76,0.57,12.02
ECLERX,EQ,1886.4,-1.96,17741.73,0.63,11.99
CMSINFO,EQ,232.15,-0.84,3715.87,5.16,11.95
MAFANG,EQ,232.9,-0.53,5759.7,5.16,11.94
V2RETAIL,EQ,214.75,-0.41,7830.59,5.56,11.93
INDRAMEDCO,EQ,369.85,-1.27,3390.53,3.19,11.9
CCL,EQ,1037.5,-0.55,13853.52,1.15,11.89
VIDYAWIRES,EQ,86.25,-2.77,1834.47,13.87,11.88
RIR,EQ,183.01,-3.55,1456.25,6.36,11.86
KRISHANA,EQ,183.5,-2.47,5672.68,6.31,11.81
PITTIENG,EQ,1163,-0.35,4379.11,1.02,11.81
SILVERBETA,EQ,218.31,-1.84,1515.14,5.36,11.76
BECTORFOOD,EQ,216,-1.5,6631,5.41,11.75
QUESS,EQ,355,-1.11,5303.2,3.3,11.72
BHARATCOAL,EQ,32.12,-1.53,14958.28,36.37,11.71
SWSOLAR,EQ,176.55,-2.33,4123.17,6.56,11.67
EXICOM,EQ,164,-2.43,2280.91,7.01,11.53
BORORENEW,EQ,460,-3.16,6467.24,2.48,11.52
CSBBANK,EQ,334.85,-0.46,5809.17,3.48,11.52
SILVERCASE,EQ,22.93,-1.88,1163.11,50.01,11.51
ELGIEQUIP,EQ,612,-0.44,19394.83,1.88,11.51
ALGOQUANT,EQ,73.48,1.91,2065.49,15.63,11.48
CHALET,EQ,896,1.35,19621.87,1.3,11.47
GSPCROP,EQ,490.2,0.28,2280.35,2.35,11.47
GILLETTE,EQ,7113,0.27,23177.86,0.16,11.45
GICRE,EQ,339.4,-1.38,59544.34,3.34,11.38
SGMART,EQ,722.45,-1.23,9105.41,1.58,11.36
CHAMBLFERT,EQ,419.1,-0.12,16791.26,2.69,11.28
BLSE,EQ,328,1.72,2980.09,3.47,11.26
PHARMABEES,EQ,27.79,-0.36,1762.6,40.33,11.25
TNPETRO,EQ,126.37,-2.02,1136.97,8.63,11.18
PACEDIGITK,EQ,167.01,-1.41,3604.93,6.74,11.18
WAAREERTL,EQ,832,-1.89,8684.35,1.34,11.17
PARACABLES,EQ,60.25,-3.28,1971.62,18.41,11.17
AAVAS,EQ,1256.6,-2.27,9964.13,0.89,11.16
