Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HONASA,EQ,471.4,-0.44,15368.78,9.67,45.7
TECHNOCRAF,EQ,375,0.21,1485.23,12.07,45.34
ARVIND,EQ,573,2.85,15587.93,7.9,44.7
MAITHANALL,EQ,1024,5.27,2981.02,4.36,44.7
MOTISONS,EQ,15.42,-2.84,1754.04,286.44,44.68
PARADEEP,EQ,156.79,-0.46,16282.96,28.74,44.64
VARROC,EQ,823,-6.16,12574.32,5.36,44.51
M&MFIN,EQ,370.3,1.62,51470.63,12.19,44.47
WAKEFIT,EQ,152.45,-0.31,5051.15,28.8,44.31
RKFORGE,EQ,727.05,-3.52,13244.67,6.04,44.31
JUNIORBEES,EQ,788.89,0.09,8861.77,5.63,44.11
EMAMILTD,EQ,367,-2.56,16019.55,11.84,43.77
MODISONLTD,EQ,521,4.31,1690.65,8.23,43.44
SBIFUNDS,EQ,565,-0.34,115080.76,7.72,43.43
SUDEEPPHRM,EQ,1239.6,0.71,14001.11,3.45,43.38
SHRIPISTON,EQ,4610,0.26,21384.07,0.95,43.05
PETRONET,EQ,289.2,-1.06,43380,14.77,42.89
IOLCP,EQ,188.5,-1.04,5532.99,22.49,42.53
LIQUIDPLUS,EQ,1101.51,0.01,1141.07,3.86,42.46
FIRSTCRY,EQ,171.1,-3.7,8932.93,24.62,42.38
PRICOLLTD,EQ,768.75,-3.54,9369.64,5.46,42.3
NORTHARC,EQ,299.4,-0.03,4839.84,14.21,42.28
CONFIPET,EQ,82.25,2.38,2732.68,51.13,42.17
KPITTECH,EQ,588,-0.34,16119.66,7.15,41.91
BHARATCOAL,EQ,34,1.98,15833.8,122.36,41.81
CENTUM,EQ,3565,4.24,5262.66,1.18,41.7
SHREECEM,EQ,23680,0.81,85439.21,0.18,41.2
MARINE,EQ,433.3,0.16,6063.79,9.57,41.17
INDGN,EQ,597,-1.39,14385.72,6.85,41.17
AEQUS,EQ,245,-1,16431.31,16.68,40.95
ABSLAMC,EQ,1036.4,0.71,29989.11,3.99,40.66
ANANDRATHI,EQ,2201.3,0.2,36550.66,1.84,40.33
STYLEBAAZA,EQ,396.45,-0.43,3017.67,10.13,40.3
SKIPPER,EQ,540,1.02,6096.82,7.54,40.24
JAINREC,EQ,284.05,1.19,9802.16,14.37,39.9
NATCOPHARM,EQ,841.85,-0.87,15078.36,4.73,39.77
ENDURANCE,EQ,2758.3,-2.93,38799.03,1.43,39.47
GAJA,EQ,163.99,1.36,2312.43,24.33,39.39
TIMETECHNO,EQ,188.26,-1.19,9293.18,20.38,38.85
EXPLEOSOL,EQ,884,3.46,1371.94,4.32,38.75
MOSCHIP,EQ,216.5,0.58,4222.79,17.95,38.64
JINDRILL,EQ,644,4.6,1866.38,6.1,38.62
AETHER,EQ,1657.7,-1.54,22002.29,2.33,38.61
SAKAR,EQ,990,2.51,2202.74,3.86,38.23
INGERRAND,EQ,4889.9,2,15436.44,0.78,38.15
PVRINOX,EQ,1212,-1.32,11901.84,3.12,38.01
PHOENIXLTD,EQ,1920.1,1.45,68675.01,2,38
MANINFRA,EQ,122,-2.06,4924.73,30.95,37.89
E2E,BE,610,-1.76,12539.46,6.26,37.81
VINCOFE,EQ,175.5,-0.76,2556.83,21.63,37.76
FCL,EQ,49.35,1.06,5746.81,77.23,37.72
BSOFT,EQ,294.7,-0.37,8239.8,12.73,37.63
GOLDCASE,EQ,23.52,-1.42,2489.37,157.99,37.19
ITCHOTELS,EQ,158.72,-1.77,33061.47,23.52,37.17
CASHIETF,EQ,1077.85,0.01,1247.7,3.44,37.09
UTIAMC,EQ,878.4,-0.13,11290.87,4.16,36.45
SBILIQETF,EQ,1054.32,0.01,60.56,3.45,36.41
ASTRAMICRO,EQ,1638.2,-2.86,15553.89,2.2,36.37
ICIL,EQ,446.1,2.92,8835.2,8.24,36.18
BAJAJHLDNG,EQ,11100,-1.86,123535.8,0.32,36.06
CMLL,EQ,497.5,-0.78,3252.45,7.17,35.97
KPRMILL,EQ,1166.5,0.69,39872.6,3.09,35.94
NBCC,EQ,85,-0.23,22950,42.41,35.86
MARSONS,EQ,122.99,-0.81,2116.66,29.09,35.85
ARE&M,EQ,872.8,-0.81,15974.45,4.11,35.76
JPPOWER,EQ,16.39,-1.03,11232.82,218.07,35.72
GPPL,EQ,164.89,0.53,7971.44,21.72,35.66
63MOONS,EQ,803.5,3.6,3702.41,4.44,35.46
TRIVENI,EQ,281.65,1.33,6115.19,12.55,35.44
JSL,EQ,735,0.14,60594.84,4.85,35.35
GNFC,EQ,581,0.87,8537.25,6.11,35.17
ANURAS,EQ,1236.1,-1.88,14072.98,2.82,35.06
BLISSGVS,BE,649.9,3.09,6906.83,5.42,34.79
AJANTPHARM,EQ,3475,-0.85,43423.26,0.99,34.37
DEEDEV,EQ,643,3.74,4837.9,5.31,34.27
LALPATHLAB,EQ,1914,0.5,32126.26,1.78,34.14
HBLENGINE,EQ,661.05,0.28,18323.97,5.2,34.02
NEWGEN,EQ,520.8,-2.11,7421.92,6.52,33.98
STAR,EQ,1047.5,2.27,9655.09,3.27,33.91
IXIGO,EQ,157.7,-0.55,6955.91,21.43,33.62
SBC,EQ,42.76,1.71,2036.19,79.04,33.51
TATACHEM,EQ,634.5,0.14,16164.29,5.3,33.48
SRF,EQ,2598.4,0.25,77023.03,1.29,33.4
MANGLMCEM,EQ,1090,0.55,2997.21,3.04,33.37
SETL,EQ,376.8,-2.65,7516.85,8.82,33.22
AGARWALEYE,EQ,511,0.45,16200.04,6.41,33.1
LGEINDIA,EQ,1651,-0.88,112065.32,2,33.1
HDFCSML250,EQ,183.98,-0.9,2575.29,17.89,32.92
MEDANTA,EQ,1445,-0.9,38851.97,2.24,32.74
EMMVEE,EQ,324.85,1.75,22490.83,10.11,32.7
IBULLSLTD,EQ,26,2.2,6063.73,127.45,32.68
MAHSEAMLES,EQ,665,2.37,8910.95,4.92,32.59
AVANTIFEED,EQ,802,-3.81,10926.9,4,32.41
GABRIEL,EQ,1400,-1.84,24812.2,2.3,32.02
HTEL,BE,78,-0.95,739.85,40.61,31.9
GCSL,EQ,569,1.08,1374.67,5.57,31.75
IPCALAB,EQ,1955.8,-1.6,49619.47,1.62,31.69
JKCEMENT,EQ,4970,-2.14,38402.32,0.64,31.66
TI,EQ,555,1.7,13734.8,5.82,31.63
VEDPOWER,EQ,34.87,0.11,13635.52,91.27,31.56
GOODLUCK,EQ,476.35,5.18,4749.95,6.74,31.51
MANINDS,EQ,743,-2.59,5573.21,4.17,31.4
LTFOODS,EQ,443,1.37,15383.31,7.18,31.4
ACI,EQ,493.35,0.14,6090.82,6.36,31.25
GIPCL,EQ,206.16,3.7,3199.93,15.26,31.15
ESCORTS,EQ,3010.2,-0.2,33677.44,1.03,31.11
ELECTCAST,EQ,85.17,1.6,5265.08,36.55,31.07
NAZARA,EQ,367.6,-0.01,13618.29,8.51,31.01
GUFICBIO,EQ,440,4.5,4412.43,6.94,30.7
JKPAPER,EQ,393.4,-1.91,7133.08,7.76,30.7
DEEPINDS,EQ,697.05,4.82,4461.12,4.5,30.64
PIIND,EQ,2393,-0.17,36306.15,1.28,30.53
SUMAX,ST,108.1,-2.61,205.64,27.26,30.5
YATRA,EQ,114.3,0.36,1793.55,26.81,30.43
LTGILTBEES,EQ,29.81,-0.1,2443.73,101.99,30.37
CHAMBLFERT,EQ,411.8,-0.12,16498.79,7.39,30.34
RAMBHAJO,EQ,245.51,3.56,1124.68,12.38,30.27
ENTERO,EQ,1800,-0.28,7834.15,1.67,30.2
AYE,EQ,171.27,-0.25,4226.67,17.7,30.15
TARIL,EQ,302.75,-1.99,9087.52,9.92,30.02
AARTIPHARM,EQ,864.45,-0.09,7838.82,3.44,29.88
NTPCGREEN,EQ,88.29,-1.03,74396.06,33.76,29.78
OSWALPUMPS,EQ,275.3,-5.51,3138.55,10.56,29.66
SHANTIGOLD,EQ,244.3,4.05,1874.75,12.3,29.51
PRECWIRE,EQ,485,-2.47,8866.19,6.04,29.37
HATSUN,EQ,1172.9,-0.48,26126.14,2.44,29.35
FIVESTAR,EQ,524.95,-2.44,15495.93,5.59,29.35
AAVAS,EQ,1254.4,0.48,9946.68,2.3,28.94
RENUKA,EQ,24.02,-0.78,5112.63,120.27,28.9
SEAMECLTD,EQ,1728.5,2.96,4394.71,1.68,28.89
LIQUIDBETF,EQ,1097.15,0.01,680.47,2.63,28.83
DCW,EQ,47.74,7.09,1409.07,61.53,28.83
SETFNIF50,EQ,257.92,-0.2,212499.09,11.18,28.8
KEC,EQ,407.8,-2.21,10855.64,7.02,28.72
DIACABS,BE,331.8,-2.58,19844,8.58,28.66
MANORAMA,EQ,1816,-0.98,11463.03,1.58,28.59
OLECTRA,EQ,1239.7,-0.61,10175.55,2.31,28.51
EIDPARRY,EQ,800,0.55,14236.46,3.59,28.44
BLUESTONE,EQ,805.2,-0.99,12299.38,3.52,28.4
TEXRAIL,EQ,113.41,0.3,4614.25,24.82,28.11
QPOWER,EQ,1461,-1.81,11314.58,1.91,28.09
ALKYLAMINE,EQ,1978,-1.64,10116.71,1.39,27.77
KPIGREEN,EQ,305.95,-0.6,6047.77,9.08,27.58
HUDCO,EQ,178.38,-0.11,35709.89,15.59,27.56
INNOVACAP,EQ,1122,5.05,6420.64,2.46,27.37
PCBL,EQ,315.2,-0.72,12401.94,8.68,27.28
RAYMONDREL,EQ,510,-1.31,3395.26,5.3,27.14
GANDHAR,EQ,265.6,1.45,2599.68,10.18,27.02
J&KBANK,EQ,144.5,-1.95,15912.09,18.57,26.96
TBOTEK,EQ,1700,-1.3,18459.92,1.57,26.72
SOUTHBANK,EQ,45.83,-0.17,12004.26,57.52,26.25
ASIANTILES,EQ,50.29,0.06,1490.97,52.31,26.15
INDOTHAI,EQ,39.61,-4.99,513.42,65.28,25.93
NCC,EQ,143,-2.36,8978.21,18,25.74
ASHOKA,EQ,117.84,-3.21,3308.04,21.69,25.52
GOLD1,EQ,124.7,-1.49,14524.64,20.34,25.38
TATACAP,EQ,363.5,-1.18,154300.99,6.96,25.36
SBCL,EQ,1055,0.68,6077.24,2.41,25.16
MINDACORP,EQ,704,-1.18,16831.19,3.55,24.96
TEMBO,EQ,56,-0.05,1038.53,44.08,24.95
GROWWCHEM,EQ,30,0,36.47,83.69,24.85
SENORES,EQ,1452.8,-0.13,6690.67,1.7,24.75
HAPPYFORGE,EQ,2350,-2.91,22179,1.02,24.72
KRN,EQ,1534.4,0.46,10043.95,1.61,24.52
LIQUIDIETF,EQ,999.99,0,1075.92,2.45,24.51
LEMONTREE,EQ,106.25,0.09,8417.62,23.12,24.47
LUMAXIND,EQ,6400,-0.35,5982.55,0.39,24.39
HDFCBSE500,EQ,37.5,-0.16,124.59,65,24.15
PAR,EQ,168.72,20,207.6,15.08,24.04
SKFINDUS,EQ,3020,2.27,14930.26,0.79,23.85
ITBEES,EQ,34.49,-0.86,3779.47,69.18,23.82
ARIES,EQ,496.5,8.21,645.67,4.8,23.77
SYNGENE,EQ,398.8,-0.81,16098.33,5.94,23.76
MINDSPACE,RR,500.99,0.61,33165.21,4.74,23.66
YATHARTH,EQ,966.4,-0.86,9311.69,2.42,23.59
MID150BEES,EQ,239.35,-0.49,3993.32,9.87,23.55
VOLTAMP,EQ,10651,-1.21,10775.74,0.22,23.46
LUMAXTECH,EQ,1986.7,-3.56,13540.89,1.17,23.44
INTELLECT,EQ,679,-2.26,9530.21,3.42,23.4
SONATSOFTW,EQ,289.55,0.19,8119.7,8.14,23.29
CEMPRO,EQ,1230.2,-1.12,21133.31,1.89,23.24
SJS,EQ,2424,-1.51,7763.26,0.96,23.12
TITAGARH,EQ,825,-1.07,11110.59,2.76,22.85
NUVOCO,EQ,329.4,2.03,11764.72,6.97,22.75
WEBELSOLAR,EQ,74.4,-0.13,3230.18,30.32,22.54
SOLARA,EQ,637,-1,3044.51,3.5,22.49
ABFRL,EQ,50.75,-0.68,6194.09,44.28,22.45
RUBICON,EQ,1818,-0.23,30093.7,1.23,22.38
JGCHEM,EQ,600.5,-4.12,2353.12,3.65,22.26
ZFCVINDIA,EQ,2575,1.07,29304.92,0.87,22.17
SCHNEIDER,EQ,1163.6,-2.08,27822.15,1.9,22.12
GMDCLTD,EQ,558.9,-0.6,17773.02,3.96,22.1
RPOWER,EQ,22.15,-0.49,9160.73,100.33,22.08
CCAVENUE,EQ,15.5,1.24,5407.02,142.17,22.01
JAYNECOIND,EQ,97.94,1.09,9509.96,22.58,22
RAMRAT,EQ,537.1,-5.8,5013.78,4,21.96
VIJAYA,EQ,1480.2,-1.25,15245.72,1.46,21.94
KUSUMGAR,EQ,573,1.4,6016.01,3.88,21.92
ZENSARTECH,EQ,461.9,-2.34,10510.77,4.71,21.83
BECTORFOOD,EQ,228.9,0.5,7027.01,9.63,21.71
GOLDETF,EQ,145.55,-1.38,3425.7,14.83,21.6
POONAWALLA,EQ,460,-0.21,40506.48,4.74,21.57
AIAENG,EQ,4180,-1.49,39007.91,0.51,21.42
GRAVITA,EQ,1747,-1.96,12894.34,1.21,21.29
PRIVISCL,EQ,3343.4,-0.07,13060.23,0.64,21.23
MSUMI,EQ,36.64,-1.27,24298.41,58,21.23
PRAJIND,EQ,334.7,-1.65,6152.22,6.33,21.16
CHOLAHLDNG,EQ,1501,1.76,28185.4,1.44,21.1
BIKAJI,EQ,590,-1.39,14793.45,3.57,21.07
ELGIEQUIP,EQ,621,-1.26,19680.05,3.41,21.04
RBA,EQ,97.79,-2.17,6959.9,21.35,21
SUVEN,EQ,372.8,-2.31,10533.94,5.56,20.97
ONESOURCE,EQ,1540,0.79,17659.63,1.36,20.93
TRITURBINE,EQ,567.85,-1.5,18051.86,3.68,20.85
CENTRALBK,EQ,30.38,0.23,27498.16,68.21,20.63
KNACK,EQ,186.92,-1.73,2287.25,10.93,20.51
UNIMECH,EQ,1453,-1.5,7389.51,1.41,20.41
ABBOTINDIA,EQ,26095,-0.15,55450.05,0.08,20.4
ASAHIINDIA,EQ,951.5,0.03,24256.32,2.13,20.32
CMPDI,EQ,223,0.14,15922.2,9.06,20.24
GRWRHITECH,EQ,7190,-0.27,16704.09,0.28,20.18
GMRP&UI,EQ,91.14,1.37,7118.19,22.48,20.14
OMNI,EQ,545,1.76,6739.8,3.74,20.11
JSLL,EQ,510,1.3,6339.34,3.95,20.1
SBISILVER,EQ,220.96,-0.91,5953.35,9.02,19.94
ROLEXRINGS,EQ,173.5,-2.9,4551.48,11.41,19.92
THYROCARE,EQ,577,-2.29,9183.84,3.45,19.91
UNIPARTS,EQ,890,-1.24,4019.33,2.23,19.9
ALLCARGO,EQ,12.25,2.77,1834.78,165.12,19.83
VIMTALABS,EQ,658.7,-0.46,2943.53,3.01,19.74
JMFINANCIL,EQ,129.5,0.97,12392.63,15.34,19.71
GHCLTEXTIL,EQ,139.94,-0.36,1337.63,13.97,19.7
KLBRENG-B,EQ,442.1,4.21,2312.75,4.5,19.69
VIKRAMSOLR,EQ,168.3,-0.81,6098.42,11.66,19.68
SENCO,EQ,349.95,-0.79,5735.71,5.65,19.59
ERIS,EQ,1330,2.32,18431.58,1.53,19.59
WSTCSTPAPR,EQ,631.6,-3.37,4171.65,3.09,19.54
DWARKESH,EQ,48.71,-0.88,902.6,39.09,19.29
E2ERAIL,SM,339.85,14.62,586.5,5.76,19.28
CRISIL,EQ,4720,-2.27,34517.37,0.41,19.23
COHANCE,EQ,459,-0.22,17561.22,4.17,19.16
SCHAEFFLER,EQ,3957.4,-1.07,61855.61,0.48,19.06
MGL,EQ,1062.6,-1.4,10496.13,1.76,18.93
AVL,EQ,598.1,-0.99,7723.75,3.15,18.89
BAJAJHFL,EQ,82.85,0,69033.39,22.77,18.78
KRBL,EQ,424.2,0.02,9709.51,4.43,18.76
BEPL,EQ,127.5,0.27,3172.95,14.69,18.72
AYMSYNTEX,EQ,312,6.05,1834.18,6.02,18.7
ROSSTECH,EQ,1134,-0.19,4274.78,1.64,18.68
ACC,EQ,1267,-0.42,23792.65,1.46,18.54
MON100,EQ,328.83,-0.15,16577.46,5.64,18.53
DEEPAKFERT,EQ,1415,-0.88,17862.65,1.31,18.52
DLINKINDIA,EQ,448.5,2.84,1592.39,4.11,18.42
COROMANDEL,EQ,1911.2,-0.61,56383.54,0.96,18.34
GOLDADD,EQ,14.49,-1.63,2595.77,125.37,18.25
IGIL,EQ,326.5,-3.9,14110.01,5.52,18.19
NELCO,EQ,925.2,0.09,2111.16,1.93,18.12
FSL,EQ,271.35,2.01,18912.85,6.74,18.08
NIFTYIETF,EQ,271.5,-0.23,44235.97,6.66,18.06
CESC,EQ,146.5,0.93,19419.61,12.27,17.97
VADILALIND,EQ,7557,-2.58,5431.84,0.24,17.93
IGL,EQ,147.93,-1.28,20710.22,12.07,17.91
GMMPFAUDLR,EQ,1071.5,-1.13,4817.17,1.68,17.89
KABRAEXTRU,EQ,561,-3.18,1961.98,3.16,17.84
SILVERBETA,EQ,217.26,-1.01,1483.08,8.18,17.81
KNRCON,EQ,116.75,-0.79,3283.41,15.23,17.79
VGUARD,EQ,343.5,0.13,15008.03,5.18,17.7
PGIL,EQ,2345,-0.13,10830.62,0.74,17.54
FINPIPE,EQ,158.5,2.03,9834.56,11.33,17.54
INDSWFTLAB,EQ,366,-0.58,3182.79,4.74,17.51
GLAXO,EQ,2968.1,-0.93,50281.4,0.59,17.45
EMCURE,EQ,1859.4,0.73,35272.68,0.94,17.45
CARERATING,EQ,1675.2,-1.75,5041.33,1.02,17.33
SBFC,EQ,99.15,-0.8,10987.87,17.54,17.3
ACE,EQ,1097.2,0.31,13065.81,1.59,17.29
SAREGAMA,EQ,478.8,-3.03,9231.72,3.59,17.28
INDIGRID,IV,175.19,0.07,16687.98,9.81,17.18
LLOYDSENT,EQ,71,-0.48,10821.16,24.23,17.12
ORIENTHOT,EQ,140.4,1.26,2507.53,12.14,17.04
HEXT,EQ,546,-0.93,33361.47,3.11,16.97
BHAGERIA,BE,276.35,5,1206.11,6.14,16.76
KENNAMET,EQ,4637,1.73,10191.31,0.36,16.76
ANAWIL,SM,391,1.62,977.49,4.25,16.69
IDEAFORGE,EQ,769.2,-1.84,3823.58,2.15,16.67
DEVYANI,EQ,138.35,-0.25,17057.72,12.11,16.62
DECNGOLD,EQ,220.51,-0.24,4363.93,7.58,16.59
EMIL,EQ,178.73,1.72,6876.61,9.43,16.59
CORDSCABLE,EQ,314.8,0.59,406.97,5.17,16.51
BUILDPRO,EQ,1269.9,-0.2,3079.42,1.29,16.42
BRIGADE,EQ,642.05,-0.47,20947.48,2.59,16.4
TIMKEN,EQ,3140,-2.17,23618.68,0.52,16.37
MBAPL,EQ,158.5,-1.42,6944.43,10.22,16.36
UCOBANK,EQ,24.4,-0.77,30596.52,66.78,16.34
KIRLPNU,EQ,749.45,1.22,9737.33,2.2,16.31
SILVERCASE,EQ,22.84,-0.39,1157.11,71.3,16.3
PHARMABEES,EQ,27.49,-0.15,1731,59.28,16.28
VMARCIND,SM,323,-5.26,4732.73,4.89,16.27
VENUSPIPES,EQ,1601.7,-0.31,3318.1,1.01,16.26
SUNDARMFIN,EQ,4554.9,0.33,50606.7,0.36,16.25
EMBASSY,RR,435.79,-0.67,41308.26,3.72,16.24
KSB,EQ,806.8,-2.58,14041.48,2,16.18
PROTEAN,EQ,497.95,-2.34,2022.73,3.21,16.06
BLUEJET,EQ,581,-0.91,10996.92,2.76,16.03
CASTROLIND,EQ,186.4,0.2,18436.17,8.59,15.96
CCL,EQ,1090,-0.92,14554.54,1.46,15.91
PGHH,EQ,7770,-1.41,25221.99,0.2,15.85
SIS,EQ,433,1.27,6118.62,3.69,15.84
CARBORUNIV,EQ,1072.7,-2.53,20434.77,1.46,15.82
CEATLTD,EQ,3353.8,-1.36,13566.15,0.47,15.8
SILVER,EQ,225.3,-0.98,2988,6.97,15.71
PNCINFRA,EQ,180,-4.65,4617.7,8.59,15.7
TANLA,EQ,527,-2.97,6989.81,2.96,15.7
POCL,EQ,477,-1.6,3638.47,3.24,15.68
JAYKAY,EQ,169,4.34,2201.85,9.37,15.67
MASTEK,EQ,1762,-2.22,5462.62,0.89,15.66
CMSINFO,EQ,249,0.54,3985.58,6.26,15.66
DALMIASUG,EQ,459.2,-1.85,3716.73,3.38,15.54
SAPPHIRE,EQ,228.65,-0.57,7348.42,6.83,15.53
CHOICEIN,EQ,762.75,-1.54,16992.28,2.03,15.52
WHEELS,EQ,1540,-0.12,3762.68,1,15.48
ZAGGLE,EQ,185,0.31,2487.48,8.47,15.46
SPAL,EQ,1072,4.96,2694.89,1.45,15.34
GILLETTE,EQ,7353,-0.9,23959.91,0.21,15.32
GREAVESCOT,EQ,194.38,-1.73,4528.11,7.86,15.31
ARDEE,EQ,56.4,0.36,1777.73,26.98,15.28
AMAGI,EQ,569.15,-2.58,12528.48,2.65,15.24
DIVGIITTS,EQ,1250,-1.48,3822.87,1.22,15.21
PANAMAPET,EQ,489.7,0.54,2962.37,3.1,15.16
LOTUSDEV,BE,176.48,-1.51,8625,8.52,15.16
AGI,EQ,749,-4.25,4845.83,2,15.15
RALLIS,EQ,209,0.88,4064.4,7.24,15.05
BBOX,EQ,727.5,1.05,12920.34,2.08,14.97
MOL,EQ,65.95,1.7,1677.2,22.95,14.97
QUESS,EQ,376.1,-0.9,5617.42,4.01,14.96
HOMEFIRST,EQ,1192,0.78,12463.49,1.26,14.9
HNDFDS,EQ,623,-3.28,7548.44,2.4,14.89
GPTINFRA,EQ,110.28,2.38,1393.55,12.96,14.77
ATUL,EQ,6475,0.36,19063.54,0.23,14.74
RAYMONDLSL,EQ,650.4,2.08,3962.47,2.25,14.67
DIFFNKG,EQ,479,0.31,1792.72,3.07,14.64
BLS,EQ,235.6,-1.09,9700.62,6.2,14.59
SAHLIBHFI,EQ,85.9,13.65,265.33,16.97,14.54
APLLTD,EQ,827,-2,16255.77,1.73,14.52
APOLLOTYRE,EQ,434.4,-1.87,27588.79,3.33,14.49
PFOCUS,EQ,280.05,-2.25,21809.56,5.15,14.47
LTTS,EQ,3519.9,-1.89,37338.23,0.41,14.45
UNIVCABLES,EQ,1634,-0.64,5669.23,0.87,14.34
RELIGARE,EQ,249.25,-0.21,8297.3,5.76,14.31
MAYURUNIQ,EQ,728.65,-1.83,3166.17,1.95,14.14
MODEFENCE,EQ,105.01,-0.67,1335.73,13.42,14.05
TRANSRAILL,EQ,427.05,-1.48,5733.4,3.26,13.98
TIPSMUSIC,EQ,630.5,-2.02,8059.78,2.21,13.96
STARHEALTH,EQ,563,0.46,33139.51,2.47,13.83
PARKHOSPS,EQ,277.3,-1.14,11977.44,4.96,13.78
GKSL,EQ,168.05,3.45,1324.96,8.17,13.72
HDBFS,EQ,675.95,0.1,56155.56,2.03,13.67
SILVER1,EQ,21.89,-0.91,3799.7,62.46,13.66
SWANCORP,EQ,285.5,-1.35,8949.19,4.8,13.64
IKS,EQ,1743,0.13,29905.2,0.79,13.63
NPST,EQ,1685,1.78,3515.5,0.79,13.63
CANFINHOME,EQ,791,-0.3,10532.53,1.72,13.62
FILATEX,EQ,73.51,-0.31,3264.27,18.5,13.6
RPTECH,EQ,808,-0.14,5365.58,1.68,13.6
ELECON,EQ,418.35,1.48,9387.77,3.29,13.6
SHUKRAPHAR,EQ,46.99,5.76,2065.75,29.33,13.58
SIGNATURE,EQ,768,-1.18,10804.69,1.77,13.57
JKTYRE,EQ,371.5,-0.66,10709.96,3.68,13.56
BLUSPRING,EQ,133.6,9.99,1997.35,10.44,13.48
THOMASCOOK,EQ,105.3,-0.39,4953.11,12.64,13.46
NEOGEN,EQ,2135,-0.88,5845.99,0.63,13.45
BLACKBUCK,EQ,584,0.64,10638.56,2.32,13.43
SANGHVIMOV,EQ,451.25,-1.48,3906.74,2.93,13.27
CONCORDBIO,EQ,1445,-2.65,15117.04,0.91,13.26
TIIL,EQ,3240,-0.84,7345.99,0.4,13.21
STYLAMIND,EQ,3254,-2.7,5514.9,0.4,13.16
JSFB,EQ,523.65,-1.16,5537.73,2.51,13.14
TRAVELFOOD,EQ,1277,0.51,16815.47,1.03,13.12
CLEANMAX,EQ,1262,1,14826.57,1.05,13.11
SEIL,EQ,202.7,1.1,3263.47,6.45,13.1
AUTOBEES,EQ,288.01,-1.58,479.18,4.54,13.08
SWSOLAR,EQ,187.9,0.26,4388.24,7.04,13.07
PGINVIT,IV,100.12,-0.13,9110.91,13.05,13.05
WHIRLPOOL,EQ,802.85,0.21,10185.9,1.63,13.05
COSMOFIRST,EQ,950,0.04,2493.72,1.37,13.04
SIGMAADV,BE,772.9,-0.97,13621.57,1.7,13.03
JBMA,EQ,619,-0.46,14638.99,2.08,12.92
MIDHANI,EQ,414.5,-0.71,7765.24,3.1,12.85
AEROPLANE,EQ,178.05,2.22,1843.74,7.11,12.78
ATLANTAELE,EQ,1841,0.95,14156.67,0.7,12.78
IIFLCAPS,EQ,338.1,-0.6,10656.2,3.75,12.76
FRACTAL,EQ,823,-0.58,14152.73,1.54,12.72
NETWORK18,EQ,27.34,-2.53,4215.83,46.32,12.67
EMBDL,EQ,59.34,-0.49,8252.02,21.5,12.66
SAMHI,EQ,151.6,-0.95,3370.97,8.3,12.6
MOIL,EQ,250.99,0.22,5107.28,5.03,12.58
GSFC,EQ,160.1,0.85,6379.63,7.87,12.57
ASHAPURMIN,EQ,551,-0.81,5263.49,2.27,12.54
IOB,EQ,32.77,1.55,63103.84,38.54,12.47
SUNTV,EQ,460.15,-0.43,18133.8,2.71,12.44
QUADFUTURE,EQ,419.8,0.16,1679.2,2.95,12.42
FINOPB,EQ,141,3.34,1173.38,8.72,12.33
INDIGOPNTS,EQ,1175,0.22,5608.58,1.06,12.33
IRCON,EQ,118.97,-0.09,11189.32,10.48,12.33
ADOR,EQ,1740,2.3,3028.09,0.72,12.32
NXST,RR,167.9,0.37,25436.85,7.36,12.29
SANGINITA,BE,58.5,-0.44,353.02,20.65,12.29
MANYAVAR,EQ,545,-0.34,13242.31,2.23,12.16
RHIM,EQ,370.5,0.62,7650.88,3.3,12.08
LASERPOWER,EQ,302.65,-2.79,4248.25,3.94,12.07
SHAKTIPUMP,EQ,473.3,-0.97,5840.43,2.55,12.06
JUSTDIAL,EQ,692.95,-1.8,5893.47,1.72,12.01
JWL,EQ,240,-0.97,10256.89,4.99,11.93
MSTCLTD,EQ,712.3,-2.36,5014.59,1.66,11.9
SFL,EQ,645.45,0.11,7048.53,1.83,11.88
BLUEDART,EQ,5000,-2.06,11863.97,0.24,11.87
AURIONPRO,EQ,697,0.33,3851.74,1.71,11.81
PANACEABIO,EQ,384,-1.77,2352.03,3.12,11.79
APTUS,EQ,254.9,0.61,12765.84,4.67,11.79
PTC,EQ,155.9,0.45,4614.77,7.61,11.78
GOLDBETA,EQ,125.9,-1.53,4376.12,9.33,11.77
ANONDITA,SM,1061.05,1.36,1919.08,1.09,11.71
VENKEYS,EQ,1662,0.79,2341.32,0.71,11.69
SUNFLAG,EQ,346.9,2.13,6251.81,3.36,11.69
IONEXCHANG,EQ,383,4.19,5617.33,3.1,11.66
KSHINTL,EQ,952.8,-0.02,6455.76,1.24,11.63
NEPHROPLUS,EQ,692,0.35,6958.68,1.69,11.62
RATNAMANI,EQ,2618,0.5,18350.09,0.44,11.61
BBTC,EQ,1496,-2.79,10437.88,0.77,11.59
CPSEETF,EQ,93.73,1.3,19244.19,12.38,11.56
SAMBHV,EQ,127,0.06,3742.33,9.15,11.55
ARIS,EQ,128.35,-2.53,1049.82,8.98,11.48
MMFL,EQ,654,-0.52,3157.62,1.72,11.43
AFCONS,EQ,285.5,0.09,10500.25,4.03,11.42
CUBEINVIT,IV,156.89,0.4,21087.11,7.28,11.4
AADHARHFC,EQ,476,-0.09,20858.64,2.4,11.39
