Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
J&KBANK,EQ,145.8,-0.53,16055.24,29.79,43.26
STUDDS,EQ,425.55,4.53,1674.68,9.8,43.25
PRESTIGE,EQ,1474,2.71,63489.64,2.95,43.22
RAMBHAJO,EQ,301.9,3.8,1383,14.49,43.17
GRAVITA,EQ,1578,-1.28,11646.97,2.73,43.06
GRSE,EQ,2373,-1.61,27183.19,1.8,43.04
PRANAV,EQ,104.99,-2.38,1182.43,40.31,42.79
HDFCGOLD,EQ,130,-0.49,22870.41,32.61,42.36
KWIL,EQ,42.2,2.38,9915.28,100.76,42.31
BLACKBUCK,EQ,630,-0.38,11476.53,6.73,42.25
IRFC,EQ,80.22,-1.57,104835.56,52.13,42.04
LEMONTREE,EQ,106,-0.44,8397.81,39.25,42.01
KTKBANK,EQ,314.8,0.32,11911.62,13.38,41.96
LLOYDSME,EQ,1820,-0.37,102449.07,2.29,41.84
STYLEBAAZA,EQ,398.95,3.15,3036.7,10.45,41.53
AMBUJACEM,EQ,390.75,0.63,97094.23,10.49,41.2
LALPATHLAB,EQ,1902.3,0.28,31929.88,2.14,41.08
TATAINVEST,EQ,680,-3.18,34404.65,5.91,40.59
BLUESTONE,EQ,844,1.99,12894.52,4.78,40.51
IBULLSLTD,EQ,28.93,-4.8,6747.07,134.37,40.46
DEVYANI,EQ,142.9,1.62,17618.71,28.42,40.4
SOLARA,EQ,753,1.48,3619.69,5.36,40.37
CYIENTDLM,EQ,918.25,-2.39,7289.38,4.32,40.23
MAFANG,EQ,242.78,-2.13,6004.04,16.41,40.23
VIYASH,EQ,250.8,0.46,11048.25,16.02,40.11
FIVESTAR,EQ,524.5,-2.59,15482.64,7.65,40.08
ASHIANA,EQ,400.1,12.78,4022,10.11,40
BALKRISIND,EQ,2215,-2.22,42819.76,1.8,39.97
OIL,EQ,478.35,0.56,77808.78,8.3,39.82
LUXIND,EQ,1190.2,4.48,3579.13,3.28,39.8
MANIKA,BE,43.1,0.23,502.17,93.61,39.73
AARTIIND,EQ,498.05,1.4,18065.6,8.05,39.72
ZENSARTECH,EQ,436.95,0.11,9944.14,9.14,39.68
SIGMAADV,BE,909.4,5,17232.78,4.43,39.59
NIBE,EQ,1372.5,6.64,2094.61,2.87,39.56
SETFNIF50,EQ,252.83,0.35,209846.46,15.57,39.33
BERGEPAINT,EQ,449,-2.1,52353.53,8.6,39.11
KPIL,EQ,1440,-0.38,24591.25,2.7,38.99
JAYNECOIND,EQ,91.4,2.4,8874.92,42.73,38.98
ANANTRAJ,EQ,596,-1.67,21448.67,6.48,38.94
BAJAJHIND,EQ,20.2,3.43,4829.15,194.86,38.58
KPRMILL,EQ,1115,-2.31,38112.26,3.45,38.57
INOXINDIA,EQ,2105,0.3,19139.18,1.83,38.35
PIDILITIND,EQ,1573.2,0.07,160132.83,2.4,38.03
HCC,EQ,21.81,0.18,5713.06,172.93,37.68
CUBEINVIT,IV,156.25,-0.07,21001.09,24.06,37.61
DELTACORP,EQ,61.9,6.1,1657.5,60.78,37.56
SMLMAH,EQ,6464.5,2.73,9355.2,0.58,37.55
NIACL,EQ,186.31,-0.72,30703.89,20.1,37.51
SBILIQETF,EQ,1056.78,0.02,72.87,3.55,37.5
LCL,EQ,563.45,4.61,5952.85,6.71,37.44
M&MFIN,EQ,353.3,0,49107.68,10.57,37.29
BALRAMCHIN,EQ,662.5,-1.5,14018.33,5.55,36.94
NATCOPHARM,EQ,815,0.2,14597.45,4.51,36.66
NBCC,EQ,83.15,0.91,22450.5,43.87,36.58
ROSSTECH,EQ,1351.2,-1.68,5093.55,2.7,36.5
HARSHA,EQ,471.75,7.11,4295.01,7.77,36.32
ALIVUS,EQ,1394.9,-2.51,17125.39,2.56,36.26
BANKINDIA,EQ,138.63,-0.98,63113.63,26.17,36.25
KIMS,EQ,789.55,-2.51,33161.61,4.51,36.02
KOPRAN,EQ,281.8,1.51,1360.74,12.73,35.92
MANIPALHOS,EQ,748.05,1.23,98396.79,4.82,35.84
NTPCGREEN,EQ,91.3,3.11,76932.39,39.55,35.75
GNFC,EQ,592.1,0.54,8700.36,6,35.43
ANANDRATHI,EQ,2202,-1.23,36562.29,1.6,35.39
CRISIL,EQ,4600,0.49,33639.81,0.77,35.29
GMDCLTD,EQ,558.5,0.37,17760.3,6.33,35.28
PTCIL,EQ,22280,-2.3,33403.4,0.16,35.24
IPCALAB,EQ,2001.5,-0.4,50778.9,1.73,34.92
QUESS,EQ,361.25,2.73,5396.57,9.56,34.7
EMBDL,EQ,59.26,9.99,8240.89,59.85,34.58
IDEAFORGE,EQ,766.05,5,3807.92,4.55,34.51
MTARTECH,BE,7011,-2.65,21565.55,0.49,34.41
SHANTIGOLD,EQ,257.66,2.54,1977.27,13.19,34.14
EMCURE,EQ,2001.1,-0.13,37963,1.69,34.13
SETL,EQ,406,0.91,8099.36,8.42,34.08
ASKAUTOLTD,EQ,655.8,-0.07,12928.61,5.16,34.06
GENUSPOWER,EQ,311.25,0.16,9469.55,10.94,33.85
CROMPTON,EQ,225.05,-0.91,14491.3,14.92,33.69
ANTHEM,EQ,919.5,-0.97,51816.4,3.63,33.67
RATEGAIN,EQ,843,-1.79,9992.32,4,33.62
WHEELS,EQ,2174,-0.08,5311.74,1.53,33.49
GPIL,EQ,236.39,1.25,15914.7,14.13,33.46
PRIVISCL,EQ,3525,2.33,13769.6,0.95,33.31
RUBICON,EQ,1729,-1.26,28620.47,1.91,33.26
IREDA,EQ,111,-2.9,31182.47,29.7,33.2
RAMCOCEM,EQ,885,1.75,20911.88,3.73,33.03
SCHNEIDER,EQ,1233,1.61,29481.53,2.67,32.99
ITCHOTELS,EQ,156.45,-1.48,32588.63,20.85,32.83
TECHNOCRAF,EQ,439.7,-0.25,1741.48,7.47,32.82
CONFIPET,EQ,88.14,-4.14,2928.37,36.36,32.75
JUBLPHARMA,EQ,1048,-1.63,16692.66,3.05,32.67
ASTRAMICRO,EQ,1657,1.58,15732.39,1.98,32.55
BLUEJET,EQ,581.6,1.1,11008.27,5.55,32.39
PETRONET,EQ,287.5,-1.74,43125,11.24,32.37
JINDALSAW,EQ,293.3,1.31,18756.78,10.97,32.11
TITAGARH,EQ,841.75,0.49,11336.16,3.78,31.98
RELIGARE,EQ,252.17,-0.34,8394.5,12.58,31.86
NLCINDIA,EQ,267.35,-0.54,37071.73,11.93,31.81
CMPDI,EQ,210.17,-2.06,15006.14,15.09,31.77
GOODLUCK,EQ,524,1.3,5225.09,6.03,31.7
MSUMI,EQ,35.6,-0.2,23608.72,88.71,31.69
QUADFUTURE,EQ,535,1.29,2140,5.91,31.58
IRB,EQ,18.11,-2,21873.26,173.03,31.49
GOCLCORP,EQ,454.2,1.82,2251.58,6.95,31.25
BAJAJCON,EQ,515.6,0.67,6734.68,6.03,31.13
UJJIVANSFB,EQ,64.88,-0.22,12658.45,48.16,31.12
TBOTEK,EQ,1705,-0.33,18514.22,1.82,30.93
MRF,EQ,124860,-0.64,52954.91,0.02,30.63
INDIANB,EQ,841,0.14,113279.67,3.63,30.6
THANGAMAYL,EQ,4930,-2.27,15323.44,0.62,30.58
KIRIINDUS,EQ,538.5,1.27,3509.3,5.59,30.42
PARADEEP,EQ,155.6,-0.01,16159.38,19.49,30.28
PRASOLCHEM,EQ,680,-3.33,4024.47,4.4,30.26
APTUS,EQ,238.19,0.21,11929.28,12.62,29.99
HDFCBSE500,EQ,36.97,0.16,119.76,81.14,29.89
AIAENG,EQ,3942,-0.79,36786.89,0.75,29.76
MPIMANIPAL,EQ,335.05,-1.85,7766.61,8.63,29.73
KERNEX,EQ,1772,2.28,2977.6,1.68,29.62
ONIXSOLAR,EQ,339.55,-4.99,1251.85,8.55,29.58
AXISCADES,EQ,1840.5,1.62,7828.29,1.6,29.41
ZFCVINDIA,EQ,2362.9,-1.01,26891.1,1.24,29.33
SHRIPISTON,EQ,4514.6,-1.35,20941.55,0.64,29.16
KSHINTL,EQ,1034.75,-1.17,7011.02,2.8,29.08
RRKABEL,EQ,2414,-1.5,27303.67,1.2,29.07
AWL,EQ,183.37,-1.93,23832.21,15.73,29.03
NUVAMA,EQ,1690.9,-1.33,31188.5,1.72,29.02
CLEANMAX,EQ,1358.9,6.21,15973.78,2.18,28.86
INDSWFTLAB,EQ,382,2.34,3321.93,7.63,28.82
SIGACHI,EQ,31.07,4.97,1187.24,94.29,28.66
IKS,EQ,1781,0.06,30557.18,1.58,28.22
GPPL,EQ,165,2.9,7976.76,17.25,28.22
VINCOFE,EQ,176.3,1.21,2582.59,15.99,28.09
ZENTEC,EQ,1686.1,-0.08,15223.86,1.67,28.07
DEEPAKNTR,EQ,1587,0.04,21645.58,1.77,28.06
GABRIEL,EQ,1283,-2.94,22738.61,2.16,28
RIR,EQ,193.8,-2.58,1542.11,14.29,27.89
MOTILALOFS,EQ,995,-1.49,59931.16,2.77,27.77
ABDL,EQ,658.8,1.73,18427.3,4.23,27.75
DEEPAKFERT,EQ,1368.5,1.88,17275.65,2.02,27.67
PHARMABEES,EQ,27.7,0.73,1765.2,98.84,27.47
SUMICHEM,EQ,451.15,-2.1,22518.96,5.88,26.92
NOCIL,EQ,194.4,-0.08,3246.96,13.74,26.86
FRACTAL,EQ,764,-0.05,13236.69,3.55,26.83
SEDEMAC,EQ,3065,-2.63,13538.26,0.86,26.77
TECHNOE,EQ,1014,-1.6,11792.78,2.6,26.73
CHEMPLASTS,EQ,180.42,5.21,2852.61,14.44,26.6
ORIENTHOT,EQ,143.41,-0.03,2561.29,18.34,26.6
SRF,EQ,2540,1.11,75291.91,1.03,26.37
OLECTRA,EQ,1210,0.93,9931.77,2.17,26.11
ASTRAL,EQ,1400.9,-1.88,37635.2,1.84,25.98
AMAGI,EQ,563.8,-1,12412.24,4.61,25.91
CLEAN,EQ,832.5,-2.28,8848.15,3.06,25.78
KDDL,EQ,4045,4.84,4975.06,0.65,25.69
APOLLOPIPE,EQ,536,-1.4,2360.98,4.68,25.63
CAPLIPOINT,EQ,2774,0.92,21085.64,0.92,25.56
DIACABS,BE,373.75,1.89,22352.91,6.81,25.29
63MOONS,EQ,885.2,0.05,4078.87,2.82,25.22
ITBEES,EQ,32.15,0.66,3529.8,78.86,25.2
HTEL,EQ,72.8,-5.17,690.53,34.33,25
IRCTC,EQ,471,-1.21,37680,5.28,24.97
BALUFORGE,EQ,518.4,-0.72,6292.96,4.79,24.92
ENDURANCE,EQ,2740,0.29,38541.62,0.9,24.87
MEDIASSIST,EQ,339,4.36,2532.39,7.58,24.75
TIINDIA,EQ,2588,-0.46,50096.52,0.95,24.74
LIQUIDBETF,EQ,1099.64,0.01,583.11,2.25,24.73
JAMNAAUTO,EQ,129.38,3.48,5175.01,19.16,24.7
AEQUS,EQ,231.5,-0.07,15525.91,10.66,24.64
ARE&M,EQ,794.1,-0.24,14534.04,3.08,24.52
JINDWORLD,EQ,49.83,0.26,4995.97,48.9,24.43
TAALTECH,EQ,5740,5.98,1788.78,0.43,24.42
DEEPA,EQ,183,-2.82,1759.07,13.13,24.42
BECTORFOOD,EQ,226.15,2.08,6942.59,10.86,24.38
BAYERCROP,EQ,3751.2,-0.75,18796.23,0.65,24.36
MANORAMA,EQ,1925,-2.13,12151.06,1.25,24.27
GODFRYPHLP,EQ,1980,-1.88,30884.39,1.22,24.15
DEEPINDS,EQ,725,-2.47,4640,3.26,24.13
HONASA,EQ,472.8,-1.41,15414.42,5.11,24.09
GODIGIT,EQ,241.9,1.21,22379.25,9.93,23.84
MARSONS,EQ,126.99,-1.27,2185.5,18.3,23.66
INOXGREEN,EQ,173,0.98,6945.81,13.75,23.61
CENTURYPLY,EQ,701.25,-2.96,15579.88,3.29,23.41
BALAMINES,EQ,2138,-1.54,6927.33,1.08,23.35
ARCIL,EQ,135.3,-0.78,4395.86,17.17,23.3
ZAGGLE,EQ,180.9,1.31,2432.35,12.8,23.28
SOMANYCERA,EQ,590,3.04,2419.76,3.91,23.17
GVPIL,EQ,688.9,5,4631.3,3.41,23.15
KPEL,EQ,232.55,7.23,1576.64,10.07,23.13
WHIRLPOOL,EQ,723,0.74,9172.83,3.17,23.06
HERITGFOOD,EQ,422,0.93,3915.99,5.45,23.05
AIMTRON,SM,1790,7.69,3730.6,1.33,23.02
GOLDCASE,EQ,23.93,-0.58,2553.87,95.62,22.9
ECLERX,EQ,1962,2.42,18452.75,1.18,22.89
RKFORGE,EQ,719.4,-0.65,13105.31,3.19,22.87
RBA,EQ,95.34,0.23,6788.95,23.86,22.85
RAYMONDREL,EQ,586,-0.39,3901.22,3.84,22.76
KUSUMGAR,EQ,607.95,2.83,6382.95,3.76,22.72
SPLPETRO,EQ,865.9,0.02,16282.5,2.6,22.51
CANFINHOME,EQ,770,-1.09,10252.9,2.9,22.44
JAINREC,EQ,273.9,-0.85,9451.9,8.17,22.34
BSOFT,EQ,284.2,1.36,7948.14,7.91,22.34
BORORENEW,EQ,473,2.94,6650.01,4.7,22.18
RENUKA,EQ,22.97,-0.39,4889.14,96.98,22.17
GUJENERGY,EQ,238.6,-2.47,22386.19,9.19,22.13
SHAKTIPUMP,EQ,472.5,2.51,5830.55,4.74,22.1
BASF,EQ,3705,2.75,16037.33,0.61,22.05
CHOLAHLDNG,EQ,1471,-2.43,27622.06,1.48,22.02
GRWRHITECH,EQ,6445,-4.16,14973.28,0.33,21.99
CARYSIL,EQ,1067,-5.68,3034.83,2.02,21.99
DALBHARAT,EQ,1764.9,0.2,33103.52,1.24,21.95
EMBASSY,RR,438.2,-0.65,41536.7,4.99,21.92
RGL,EQ,161.1,5.02,1730.28,13.7,21.9
SKIPPER,EQ,560.1,-1.08,6323.76,3.88,21.8
LLOYDSENT,EQ,70.6,2.56,10760.2,31.29,21.71
TENNIND,EQ,514.15,-0.72,20751.32,4.21,21.64
BHAGERIA,EQ,360.05,7.56,1571.41,5.96,21.5
HDFCSML250,EQ,184.16,-0.21,2662.25,11.62,21.43
AFFLE,EQ,1590,-0.84,22399.82,1.34,21.29
BANKBEES,EQ,585,0.24,8148.13,3.62,21.2
AETHER,EQ,1638.1,0.5,21742.15,1.28,21.02
RSL,EQ,199,9.82,1663,10.79,20.96
AYE,EQ,188,1.23,4639.57,11.02,20.83
ASHAPURMIN,EQ,531,1.08,5072.44,3.91,20.82
CHAMBLFERT,EQ,417.7,0.67,16735.17,4.98,20.77
IEX,EQ,113.82,-1.42,10149.25,18.13,20.73
APLLTD,EQ,846,0.03,16629.24,2.42,20.72
KRN,EQ,1410,-2.5,9229.65,1.45,20.68
POCL,EQ,473,0.65,3607.96,4.36,20.6
GUJTHEM,EQ,412.05,-3.59,5362.9,4.95,20.6
SBISILVER,EQ,227.8,-0.71,6113.72,9.01,20.53
MOSCHIP,EQ,206.1,-1.34,4019.94,9.85,20.4
VARROC,EQ,873.85,1.43,13351.24,2.34,20.35
PNCINFRA,EQ,140.6,1.25,3606.94,14.64,20.21
E2E,BE,595,-2.08,12231.11,3.36,20.08
JMFINANCIL,EQ,126.4,0.08,12095.97,15.92,20.08
SOTL,EQ,724,2.25,4963.77,2.75,19.94
CUB,EQ,233.1,-1.14,23095.25,8.46,19.93
THYROCARE,EQ,572,2.91,9104.26,3.51,19.92
ABBOTINDIA,EQ,26815,-1.67,56980,0.07,19.9
KMCSHIL,EQ,160.8,7.01,2622.41,12.37,19.78
SUVEN,EQ,337.6,-1.16,9539.32,5.86,19.77
JNPR,EQ,270.9,2.17,15414.17,7.27,19.76
CESC,EQ,143.3,1.25,18995.42,13.77,19.72
DEEDEV,EQ,677.1,1.25,5094.46,2.85,19.69
ARVIND,EQ,537.55,-2.72,14623.54,3.61,19.59
TATACOMM,EQ,1725.8,-3.05,49200.08,1.11,19.39
SILVER1,EQ,22.57,-0.97,3921.12,85.41,19.26
NELCO,EQ,983.55,-2.8,2244.3,1.92,19.2
EXICOM,EQ,161.9,-1.09,2251.7,11.76,19.19
SWARAJ,BE,286.7,5,757.41,7.13,19.1
HUDCO,EQ,173.4,-0.87,34712.95,10.94,19.07
SCHAEFFLER,EQ,4106.6,-2.63,64187.67,0.46,19.02
MAXESTATES,EQ,591.1,-0.49,9668.32,3.14,18.98
AFCONS,EQ,256.9,-2.47,9448.39,7.35,18.98
NEWGEN,EQ,492,-1.07,7011.49,3.83,18.82
JUNIORBEES,EQ,782.37,0.16,8885.16,2.41,18.81
MAHSEAMLES,EQ,706.55,-1.53,9467.72,2.62,18.71
CRAFTSMAN,EQ,10956,-1.63,28654.8,0.17,18.5
TEXRAIL,EQ,114.47,-0.17,4657.38,15.94,18.49
VEDPOWER,EQ,30.86,-0.99,12067.46,59.59,18.42
VIKRAMSOLR,EQ,163.9,-0.92,5938.99,11.12,18.38
APOLLOTYRE,EQ,409,-0.07,25975.63,4.47,18.34
KNRCON,EQ,122,-2.24,3431.06,14.76,18.26
ABSLAMC,EQ,1030,-2.87,29803.93,1.75,18.22
PRECWIRE,EQ,474,-0.92,8665.1,3.85,18.21
BAJAJHFL,EQ,83.95,-1.9,69949.95,21.58,18.21
GENESYS,EQ,282,-1.12,1885.58,6.39,18.19
HAPPSTMNDS,EQ,317.7,-1.2,4837.77,5.7,18.17
TALBROAUTO,EQ,466.75,-2.09,2881.16,3.83,18.07
KRISHANA,EQ,182.99,1.72,5656.92,10.06,18.07
PTC,EQ,156.5,0.17,4632.53,11.51,18.04
GKENERGY,EQ,126.25,5.41,2560.57,14.3,17.97
SILVERTUC,EQ,160.9,9.99,2040.37,11.67,17.96
AVANTIFEED,EQ,765.25,-1.19,10426.2,2.32,17.95
CORDELIA,EQ,113.2,-1.69,8195.06,15.41,17.69
ARFIN,EQ,91.47,2.06,1543.3,19.51,17.63
SENORES,EQ,1395,-0.54,6424.48,1.25,17.56
GNA,EQ,561.5,0.53,2410.56,3.09,17.52
STYLAMIND,EQ,3200,-2.9,5423.38,0.54,17.5
SIS,EQ,420,-1.93,5935.9,4.08,17.47
ACI,EQ,462.2,-1.06,5706.25,3.74,17.4
JUBLINGREA,EQ,630,0.82,10034.71,2.78,17.4
RTNPOWER,EQ,7.13,-0.14,3828.89,240.45,17.38
SRHHYPOLTD,EQ,627.7,20,1077.44,2.92,17.37
ONEPOINT,EQ,59.83,0.32,1573.15,28.8,17.35
LTFOODS,EQ,430.5,1.72,14949.24,4.04,17.25
COROMANDEL,EQ,1940.1,-2.97,57244.77,0.88,17.1
ASIANENE,EQ,482,-2.08,2344.79,3.45,17.09
VIMTALABS,EQ,616.5,2.22,2754.95,2.76,17.04
IRCON,EQ,108.65,-1.09,10218.7,15.55,16.97
BCG,EQ,9.69,-5.56,1955.37,171.03,16.91
ELLEN,EQ,372.7,-0.11,5252.67,4.51,16.91
SWSOLAR,EQ,173.3,-1.57,4047.27,9.72,16.89
ESCORTS,EQ,2822.3,0.86,31575.26,0.59,16.78
JGCHEM,EQ,616.3,0.64,2415.04,2.73,16.76
TRITURBINE,EQ,555.15,-2.23,17648.13,2.99,16.75
CYIENT,EQ,1055.1,-1.7,11052.49,1.57,16.71
VIJAYA,EQ,1546,-0.83,15923.45,1.07,16.7
TANLA,EQ,491,0.36,6512.33,3.4,16.7
RISHABH,EQ,750,-1.92,2902.27,2.24,16.65
TNPETRO,EQ,129.6,3.08,1166.03,12.65,16.52
FIRSTCRY,EQ,169.81,-1.36,8865.62,9.62,16.45
NAZARA,EQ,367.1,-0.61,13599.77,4.45,16.41
RPTECH,EQ,811.9,1.74,5391.48,2.05,16.41
NIFTYIETF,EQ,266.32,0.45,43924.63,6.15,16.34
KLBRENG-B,EQ,465.4,-1.19,2434.64,3.53,16.33
SJVN,EQ,63.34,-0.95,24891.32,25.53,16.29
PGINVIT,IV,101.07,-0.3,9197.36,16.09,16.23
POWERMECH,EQ,2451,3.36,7749.15,0.66,16.19
TARIL,EQ,278.4,-0.52,8356.62,5.8,16.15
JTLIND,EQ,88.8,1.29,3490.56,18.07,16.12
CRAMC,EQ,230.6,-1.45,4598.57,6.95,16.06
ASIANTILES,EQ,51.38,1.44,1523.29,31.27,16.06
PIIND,EQ,2321.8,-1.9,35225.91,0.69,16.02
CEATLTD,EQ,3379.9,-2.57,13671.73,0.47,16.01
SUDARSCHEM,EQ,1258.8,-0.37,10021,1.27,15.98
GOLDETF,EQ,147.87,-0.47,3524.22,10.78,15.94
MANAKCOAT,EQ,136.09,5.32,1451.18,11.72,15.84
SUNTV,EQ,457,1.17,18009.67,3.46,15.74
EIDPARRY,EQ,703,0.33,12510.29,2.22,15.57
VEEGALAND,BE,141,-3.62,687.38,11.07,15.54
LUMAXTECH,EQ,2066,-1.75,14081.38,0.75,15.53
PSUBNKBEES,EQ,92.42,-0.25,4037.14,16.69,15.47
CMSINFO,EQ,232.2,0.55,3716.67,6.65,15.47
BHARTIHEXA,EQ,1525,-0.98,76250,1.01,15.46
3MINDIA,EQ,34770,1.98,39168.65,0.04,15.4
CIEINDIA,EQ,394.3,1.85,14958.26,3.93,15.39
SUNDROP,EQ,711.05,7.18,2680.43,2.21,15.37
GRINDWELL,EQ,1966.3,3.73,21770.87,0.78,15.36
TORNTPOWER,EQ,1264.8,0.48,63733.72,1.21,15.32
SIGNATURE,EQ,762,0.67,10720.28,2.01,15.26
SILVER,EQ,232.04,-0.79,3081.69,6.53,15.17
NH,EQ,1905,-1.22,38930.73,0.79,15.08
SONATSOFTW,EQ,278.1,1.5,7798.61,5.45,15.04
NSLNISP,EQ,42.38,-0.52,12419.91,35.3,15.01
V2RETAIL,EQ,210.01,-1.88,7657.75,7.08,14.98
BIRET,RR,338.74,0.05,28111.38,4.41,14.97
KIRLPNU,EQ,710,1.62,9224.77,2.07,14.83
WINDLAS,EQ,1124,1.31,2319.51,1.32,14.8
MANINFRA,EQ,123,-2.1,4965.1,11.83,14.72
WSTCSTPAPR,EQ,757,-1.47,4999.9,1.93,14.72
ATALREAL,EQ,14.08,-1.95,174.45,104.37,14.65
LTTS,EQ,3303,-1.33,35037.41,0.44,14.64
IMFA,EQ,1238,-1.13,6679.52,1.17,14.55
HORIZONIND,EQ,52.7,-2.82,15192.9,27.27,14.55
GANDHAR,EQ,269,-2.61,2632.96,5.35,14.54
INTELLECT,EQ,660,1.94,9263.53,2.22,14.53
BHAGYANGR,EQ,434.3,-2.78,1454.75,3.37,14.49
CCL,EQ,1070.5,0.46,14294.16,1.36,14.48
SSWL,EQ,363,-2.52,5708.72,3.96,14.46
IGPL,EQ,580.05,5.43,1786.26,2.5,14.46
JINDRILL,EQ,578.95,-2.67,1677.86,2.49,14.45
GOLD1,EQ,126.83,-0.67,14804.82,11.34,14.38
ORIENTCEM,EQ,124.3,-0.2,2553.87,11.47,14.34
WEWORK,EQ,670,-1.64,9304.3,2.11,14.23
DECNGOLD,EQ,216.85,-0.17,4291.5,6.5,14.14
JISLJALEQS,EQ,30.85,1.41,2204.57,45.5,14.05
JKTYRE,EQ,346.1,-0.93,9977.7,4.05,14.04
IVALUE,EQ,223.3,0.57,1222.65,6.54,14.01
GREAVESCOT,EQ,198,0.33,4612.44,7.05,13.99
AVANTEL,EQ,145.46,-1.2,3865.03,9.52,13.95
BLEL,EQ,441.5,0.25,1867.65,3.18,13.94
PGHH,EQ,7410,-1.02,24053.41,0.19,13.88
KNACK,EQ,182.35,-0.14,2231.33,7.57,13.87
CREDITACC,EQ,1390.2,0.19,22310.55,0.98,13.71
CELLO,EQ,321,-0.45,7239.78,4.25,13.57
SAKAR,EQ,1164,-1.34,2589.89,1.15,13.53
RAINBOW,EQ,1442,-0.87,14645.91,0.94,13.5
HMAAGRO,EQ,24.15,1.6,1209.36,54.65,13.38
ALGOQUANT,EQ,72.83,0.77,2047.22,18.75,13.31
CENTRALBK,EQ,31.45,-0.88,28466.66,42.2,13.31
ROLEXRINGS,EQ,172.04,-0.02,4513.18,7.61,13.26
EIEL,EQ,204.55,2.27,3590.47,6.52,13.24
INNOVACAP,EQ,1197,1.46,6849.82,1.1,13.23
INDIAGLYCO,EQ,256.5,-2.73,1719.24,5.12,13.22
VTL,EQ,555.1,-3.97,16074.41,2.36,13.22
GRINFRA,EQ,819,-0.84,7924.69,1.57,13.18
BIRLACABLE,EQ,389.05,-4.99,1167.15,3.32,13.12
PGIL,EQ,1150,0.34,10623.82,1.15,13.12
SAATVIKGL,EQ,431.45,4.77,5483.95,3.09,13.09
LOTUSDEV,BE,214.25,-0.41,10470.91,6.13,13.08
CASHIETF,EQ,1080.41,0.01,996.92,1.21,13.08
GOLDIAM,EQ,323,-1.15,4863,4,13.08
VMARCIND,SM,320,-7.71,4688.77,3.96,13.07
KEC,EQ,404,-0.06,10754.48,3.22,13.01
SPARC,EQ,197.08,1.63,6395.24,6.62,12.95
MINDSPACE,RR,505,-0.11,33430.67,2.56,12.92
KAMDHENU,EQ,42.79,4.24,1206.18,30.44,12.91
TIPSMUSIC,EQ,656.5,-0.18,8392.14,1.94,12.85
BBTC,EQ,1475.4,-2.43,10294.15,0.86,12.84
HIKAL,EQ,228.2,0.96,2813.72,5.55,12.83
GODREJAGRO,EQ,663.35,0.26,12763.61,1.91,12.78
IGIL,EQ,323.2,-2.34,13967.4,3.91,12.77
LIQUID,EQ,999.99,0,486.2,1.28,12.75
BHARATCOAL,EQ,32.29,-1.22,15037.45,39.04,12.7
FREDUN,EQ,1359,4.26,2247.52,0.95,12.69
CANHLIFE,EQ,153.5,-0.06,14582.5,8.3,12.65
SUBEXLTD,EQ,19.58,-2.64,1100.4,63.54,12.63
UBL,EQ,1225,-2.12,32389.63,1.02,12.63
DYNAMATECH,EQ,12205,1.19,8288.96,0.1,12.61
GOLDAXIS,EQ,126.46,-0.95,5681.94,9.94,12.58
BRIGADE,EQ,607,-2.36,19803.94,2.05,12.55
LIQUIDPLUS,EQ,1104.06,0.01,1089.78,1.13,12.52
ICRA,EQ,4531,-0.3,4372.97,0.27,12.52
UNIVCABLES,EQ,1487,0.68,5159.2,0.85,12.48
VOLTAMP,EQ,10801,-0.72,10927.5,0.12,12.47
BLISSGVS,BE,667.9,-2.05,7098.12,1.87,12.46
ABREL,EQ,1239,-2.15,13839.09,0.99,12.43
20MICRONS,EQ,220.1,5.68,776.66,5.62,12.42
FOSECOIND,EQ,6629,-0.73,4996.45,0.19,12.41
GSPCROP,EQ,493.95,2.46,2297.79,2.52,12.37
SILVERBETA,EQ,224.1,-0.91,1540.53,5.5,12.35
ELGIEQUIP,EQ,612,0.4,19394.83,2.03,12.35
POLYMED,EQ,1708,-1.04,17312.2,0.72,12.29
STARHEALTH,EQ,543.5,-0.65,31991.69,2.25,12.24
VADILALIND,EQ,7440,1.06,5347.75,0.16,12.2
NPST,EQ,1795,-1.83,3745,0.68,12.14
SYNCOMF,EQ,19.8,-1.2,1861.2,60.29,12.08
CEMPRO,EQ,1249.1,-1.14,21457.99,0.96,12.08
DCBBANK,EQ,219.1,0.34,7058.94,5.51,12.03
DYCL,EQ,458.85,0.32,2223.52,2.61,12.01
PNGJL,EQ,600.85,-0.64,8844.67,1.97,11.94
ICIL,EQ,435.25,-2.7,8620.32,2.71,11.89
ATUL,EQ,6089,-1.32,17927.08,0.19,11.86
UTIAMC,EQ,925.5,3.41,11896.31,1.29,11.81
MVKAGRO,SM,232.1,-4.99,1172.2,5,11.81
ABFRL,EQ,49.77,-0.78,6074.48,23.52,11.79
TRUALT,EQ,415,-1.59,3558.73,2.8,11.69
KINGFA,EQ,6059,4.32,8210.78,0.2,11.67
AGARWALEYE,EQ,489.2,-2.25,15508.92,2.36,11.62
SKFINDUS,EQ,2874,-3.69,14208.47,0.4,11.57
INDGN,EQ,594,-1.02,14313.43,1.93,11.57
ADVENZYMES,EQ,293,1.81,3280.9,3.96,11.57
ARTEMISMED,EQ,337.45,-0.31,5340.94,3.4,11.53
