Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ABREL,EQ,1280,-4.29,14297.05,3.46,44.53
VISL,EQ,33.39,0.06,13056.79,134.77,44.49
ENGINERSIN,EQ,269.45,-0.96,15144.23,16.52,44.47
GODFRYPHLP,EQ,1927,-2.28,30057.69,2.29,44.41
SUPREMEIND,EQ,3364.4,-4.15,42736.92,1.3,44.32
EMIL,EQ,189,-1.47,7271.75,23.37,43.97
LOTUSDEV,BE,209.5,0.92,10238.76,20.83,43.94
METROBRAND,EQ,941.9,-1.07,25675.51,4.67,43.89
GUJENERGY,EQ,241.2,-1.91,22630.13,18.09,43.86
BAJAJHFL,EQ,84.14,-0.09,70108.26,51.4,43.39
HDFCGOLD,EQ,129.47,-0.78,22693.27,33.31,43.04
LALPATHLAB,EQ,1897,-1.03,31840.92,2.25,42.98
GENUSPOWER,EQ,322.15,-1.23,9801.18,13.29,42.98
SCI,EQ,280.95,-1.49,13086.62,15.19,42.54
MPHASIS,EQ,2295,0.14,43808.16,1.85,42.37
VARROC,EQ,868.9,-1.75,13275.61,4.83,42.35
NAZARA,EQ,368.4,-1.67,13647.93,11.48,42.33
CONFIPET,EQ,89.22,1.57,2964.25,47.22,41.87
ZENSARTECH,EQ,428,0.14,9740.45,9.81,41.65
NUVAMA,EQ,1744.9,-0.74,32184.52,2.4,41.33
SBIFUNDS,EQ,545.25,-1.04,111058.03,7.56,41.23
ICICIAMC,EQ,3040.2,0.22,150264.48,1.36,41.06
THANGAMAYL,EQ,5119,0.74,15910.89,0.8,40.82
RKFORGE,EQ,714.95,-1.66,13024.25,5.71,40.4
E2E,BE,614.5,1.42,12631.96,6.6,40.25
BALAMINES,EQ,2283,-2.54,7397.15,1.76,40.05
SBC,EQ,48.36,0.65,2302.85,82.67,39.87
DEEPINDS,EQ,774.4,-1.07,4956.16,5.14,39.87
PAGEIND,EQ,35365,-1.08,39445.68,0.11,39.79
SUDARSCHEM,EQ,1245,-2.03,9911.14,3.16,39.74
TITAGARH,EQ,842.8,-1.91,11350.31,4.64,38.96
CORDELIA,EQ,112.95,3.21,8176.96,34.86,38.95
TATACHEM,EQ,615,0.73,15667.51,6.42,38.94
ANANDRATHI,EQ,2210,0.34,36695.12,1.75,38.71
BIRLACABLE,EQ,393.35,4.99,1180.05,9.96,38.62
BALKRISIND,EQ,2164,-1.32,41833.84,1.78,38.58
MTARTECH,BE,7325,0.27,22531.4,0.53,38.52
TVSSCS,EQ,130.52,1.39,5758.85,29.19,38.35
TATAELXSI,EQ,3383,-0.76,21065.33,1.13,38.31
GMDCLTD,EQ,576.35,-0.7,18327.93,6.67,38.24
YASHO,EQ,4220,6.57,5088.09,0.95,38.04
PRIVISCL,EQ,3551.1,1.59,13871.56,1.08,38.02
PCBL,EQ,331.5,-0.99,13043.29,11.48,37.69
RAYMONDREL,EQ,584,2.09,3887.91,6.5,37.54
OLECTRA,EQ,1208.5,0.15,9919.46,3.11,37.42
TATAINVEST,EQ,649,0.6,32836.2,5.77,37.42
IREDA,EQ,111.71,-0.76,31381.92,33.42,37.36
CUB,EQ,227.9,0.64,22580.04,16.29,37.33
VADILALIND,EQ,6915.5,-4.7,4970.74,0.53,36.9
JUNIORBEES,EQ,784.76,-0.13,8867.57,4.71,36.62
SONATSOFTW,EQ,265.5,2.08,7445.28,13.85,36.55
INDNIPPON,EQ,1355,-1.02,3065.2,2.74,36.51
SHREECEM,EQ,22570,-0.94,81434.25,0.16,36.45
SKYGOLD,EQ,827.9,-0.29,12822.01,4.37,36.13
SBISILVER,EQ,222.54,-2.88,5971.89,16.2,35.85
CEMPRO,EQ,1249.8,-0.17,21470.01,2.88,35.64
NRBBEARING,EQ,516.8,0.16,5008.96,7,35.63
MOREALTY,EQ,85.69,-2.09,269.92,42.36,35.6
CLEANMAX,EQ,1420,1.5,16689.5,2.5,35.29
EBGNG,EQ,682,0.6,7775.59,5.18,35.19
TIINDIA,EQ,2606.1,-1.73,50446.88,1.35,35.18
ABDL,EQ,636,4.02,17789.57,5.64,35.09
IPCALAB,EQ,1964.2,-0.34,49832.58,1.76,34.85
NH,EQ,1869.9,-2.08,38213.43,1.83,34.51
TRITURBINE,EQ,568.6,1.38,18075.71,6.14,34.48
KABRAEXTRU,EQ,725,2.47,2535.53,4.8,34.45
ELANTAS,EQ,14600,8.98,11574.42,0.24,34.42
GMMPFAUDLR,EQ,1309,-0.77,5884.9,2.62,34.22
XTRANET,EQ,270.9,-5.14,1416.42,12.32,34.14
SILVER1,EQ,22.07,-2.82,3750.83,155.47,34.13
LIQUIDADD,EQ,1144.59,0.05,1720.08,2.97,34.02
HLEGLAS,EQ,404.35,10,2808.4,8.71,34.01
NIITMTS,EQ,228.25,1.61,3149.91,14.68,33.88
IKIO,EQ,223,-3.77,1723.36,14.5,33.67
CMPDI,EQ,214.3,-2.04,15301.02,15.64,33.65
RESPONIND,EQ,173,2.04,4612.33,19.48,33.64
ASTRAMICRO,EQ,1688.5,-0.35,16031.46,2,33.53
KENNAMET,EQ,4680,-6.92,10285.82,0.7,33.5
MOSCHIP,EQ,210.35,1.77,4102.84,16.08,33.41
ACE,EQ,1131,0.87,13468.31,2.99,33.15
CYIENT,EQ,1065,-1.06,11156.19,3.09,33.05
SJS,EQ,2340,-0.11,7494.24,1.41,33.03
KARURVYSYA,EQ,335.4,0.03,32418.46,9.87,32.88
SOTL,EQ,716.55,2.79,4912.7,4.61,32.87
GOODLUCK,EQ,517.5,-0.08,5160.28,6.37,32.87
LUMAXTECH,EQ,1997.9,2.85,13617.23,1.65,32.6
VINCOFE,EQ,174.97,-1.11,2563.11,18.52,32.56
METALIETF,EQ,13.15,-1.42,1015.33,248.47,32.45
DABUR,EQ,376,-0.12,66700.78,8.64,32.4
HONASA,EQ,470.95,-0.99,15354.11,6.8,32.17
BLEL,EQ,444.45,0.65,1880.13,7.34,32.14
OMNI,EQ,550.5,-2.28,6807.81,5.82,32.01
SCHNEIDER,EQ,1225,2.52,29290.24,2.62,31.8
MARINE,EQ,419,2.56,5863.67,7.75,31.79
EIEL,EQ,207.77,-1.83,3646.99,15.51,31.78
AWL,EQ,185.8,0.05,24148.03,17.28,31.7
CANFINHOME,EQ,781,-0.15,10399.37,4.07,31.59
RPOWER,EQ,21.66,-0.82,8958.08,146.42,31.49
SEDEMAC,EQ,2919.7,0.14,12896.46,1.07,31.37
CORONA,EQ,2228,1.24,13626.47,1.41,31.32
NLCINDIA,EQ,264.85,-2.05,36725.07,11.78,31.29
ARE&M,EQ,815.95,-0.4,14933.95,3.86,31.24
ZAGGLE,EQ,186.8,1.56,2511.68,16.85,31.23
CLEAN,EQ,846,-0.29,8991.64,3.71,31.14
BANKNIFTY1,EQ,58.65,0.33,4343.88,53.09,31.03
THERMAX,EQ,3692.5,1.29,43998.46,0.85,30.97
HAPPSTMNDS,EQ,330.05,-0.71,5025.83,9.31,30.95
GOLD1,EQ,126.39,-0.79,14759.28,24.49,30.9
RAYMONDLSL,EQ,691.95,0.63,4215.61,4.45,30.86
RPEL,EQ,1840,5.53,8449.64,1.71,30.85
AKUMS,EQ,774.9,3.37,12196.46,3.99,30.75
JSWENERGY,EQ,526.45,-0.75,96523.7,5.83,30.63
VIKRAMSOLR,EQ,167.2,0.96,6058.57,18.4,30.59
EXICOM,EQ,182.4,3.21,2536.82,16.94,30.39
SMCGLOBAL,EQ,86.49,0.99,1811.1,34.92,30.04
HEG,BE,237.2,-4.99,4577.43,12.59,29.9
BELRISE,EQ,228.6,0.09,22109.09,13.13,29.89
KSHINTL,EQ,1172,-0.2,7940.97,2.6,29.87
SIGMAADV,BE,832.45,4.99,15774.61,3.67,29.84
KRN,EQ,1593.2,0.54,10428.85,1.89,29.67
TATACOMM,EQ,1755.2,-0.52,50026.14,1.67,29.6
SILVER,EQ,226.92,-2.81,3024.09,13.09,29.55
PARADEEP,EQ,156.2,-0.58,16221.69,18.95,29.36
JMFINANCIL,EQ,124.98,-1.78,11960.09,23.59,29.34
DEVYANI,EQ,138,1.53,17014.57,21.36,29.33
NEWGEN,EQ,502.9,-0.98,7166.83,5.84,29.32
EMAMILTD,EQ,364.3,-1.77,15901.7,8.01,29.28
AARTIIND,EQ,492.65,-2.07,17869.72,5.92,29.2
TEXRAIL,EQ,118.8,1.52,4833.55,24.68,28.65
MSUMI,EQ,36.31,-0.08,24079.56,78.16,28.36
CAPLIPOINT,EQ,2752.6,-1.53,20922.98,1.03,28.29
APTUS,EQ,247,-2.06,12370.2,11.38,28.28
ARVINDFASN,EQ,444,-2.07,5935.05,6.3,28.22
BALUFORGE,EQ,532.5,-0.77,6464.12,5.33,28.21
DCBBANK,EQ,226.75,-0.17,7305.41,12.46,28.06
IRCTC,EQ,463.7,-0.87,37096,6.04,28
SENSEXIETF,EQ,865.85,0.62,32233.06,3.26,27.96
CONCOR,EQ,499.25,-0.97,38023.78,5.57,27.81
KNRCON,EQ,125.7,1.63,3535.12,22.45,27.59
ASIANTILES,EQ,50.39,0,1493.94,54.93,27.58
MRF,EQ,128760,0.38,54608.96,0.02,27.43
SHANTIGOLD,EQ,258,0.28,1979.88,10.75,27.37
FMGOETZE,EQ,462.95,4.37,2575.49,6.11,27.33
SEAMECLTD,EQ,1796,1.3,4566.33,1.51,27.21
SILVERAXIS,EQ,226.7,-2.45,2033.43,11.98,27.02
MVKAGRO,SM,297,3.41,1499.97,9.01,26.84
710GS2029,GS,104.8,0.38,158248,25.58,26.8
EPACKPEB,EQ,242.4,1.41,2439.24,11.31,26.78
JAYNECOIND,EQ,89.7,-1.74,8709.85,29.74,26.77
ARVIND,EQ,576.8,1.23,15691.3,4.71,26.75
WALCHANNAG,EQ,210.55,0.78,1429.73,12.77,26.74
KMEW,EQ,2880.9,-1.19,7307.21,0.93,26.68
JKCEMENT,EQ,4846,-1.41,37444.19,0.55,26.62
ASIANENE,EQ,534,0.01,2597.76,4.92,26.53
SAREGAMA,EQ,505.1,-0.01,9738.81,5.22,26.53
SOUTHBANK,EQ,46.18,0.22,12095.93,57.56,26.5
GOLDAXIS,EQ,126.09,-0.86,5614.88,21.05,26.46
TENNIND,EQ,505.95,-2.56,20420.36,5.15,26.28
STARHEALTH,EQ,562.95,-2.31,33136.57,4.61,26.23
ATGL,EQ,596.05,-1.1,65554.18,4.37,26
ITCHOTELS,EQ,154.49,0.23,32180.36,16.94,25.97
LLOYDSENT,EQ,69.96,-0.07,10662.66,37.64,25.92
RAMCOCEM,EQ,865,-0.55,20439.29,3.02,25.91
HTEL,BE,85.6,4.99,811.94,30.58,25.85
NEPHROPLUS,EQ,766.25,2.54,7705.33,3.37,25.85
GROWWCHEM,EQ,29.99,-0.2,37.35,86.27,25.58
SAMBHV,EQ,130.55,-1.48,3846.94,19.37,25.53
TORNTPOWER,EQ,1298,0.13,65406.68,1.95,25.17
WENDT,EQ,8844,2.01,1768.8,0.29,25.11
GPPL,EQ,160.93,-0.83,7780,15.45,25.01
LTFOODS,EQ,439,-0.57,15244.4,5.73,25.01
MANINFRA,EQ,126.5,-1.68,5106.38,19.69,24.96
SILVERCASE,EQ,23.01,-2.99,1167.91,108.3,24.82
VOLTAMP,EQ,11215,2.66,11346.35,0.23,24.82
KEC,EQ,406,-1.8,10807.72,6.09,24.78
KERNEX,EQ,1738,1.67,2920.47,1.45,24.76
CROMPTON,EQ,231,0.43,14874.43,10.78,24.75
MANORAMA,EQ,2060,-1.16,13003.21,1.2,24.74
PRECWIRE,EQ,466,0.29,8518.85,5.35,24.6
POKARNA,EQ,808.65,3.61,2507.14,3.14,24.49
VSSL,EQ,398.45,1.65,3853.06,6.21,24.46
ABBOTINDIA,EQ,25540,1.11,54270.72,0.1,24.35
SHYAMMETL,EQ,1076.9,-0.85,30059.71,2.24,24.29
GOLDETF,EQ,147.25,-0.82,3502.96,16.51,24.26
BRIGADE,EQ,642.05,-1.4,20947.48,3.81,24.22
EMCURE,EQ,1975.1,0.63,37467.5,1.22,24.18
AXISCADES,EQ,1830,-2.12,7783.63,1.32,24.15
CSM,EQ,84.11,-11.43,434.04,27.73,24.04
CHAMBLFERT,EQ,419.4,0.39,16803.28,5.73,23.91
KPIGREEN,EQ,282,-1.91,5574.35,8.47,23.91
TARIL,EQ,289.95,0,8703.31,8.27,23.74
PERNIASPOP,EQ,576.25,0.13,4613.52,4.26,23.73
NCC,EQ,140.9,-1.57,8846.36,16.87,23.67
EIDPARRY,EQ,722.95,-1.5,12865.31,3.27,23.6
INDIAMART,EQ,1714,4.66,10308.54,1.4,23.55
JUBLPHARMA,EQ,1025.1,-0.05,16327.91,2.31,23.52
CASHIETF,EQ,1079.43,0.05,1073.01,2.17,23.46
TAALTECH,EQ,5408,4.03,1685.32,0.43,23.44
SENCO,EQ,346.95,-0.84,5686.54,6.76,23.32
GICRE,EQ,350,1.83,61404,6.7,23.24
GOLDCASE,EQ,23.86,-0.75,2543.4,97.5,23.21
RPTECH,EQ,818,1.43,5431.99,2.86,23.2
WHIRLPOOL,EQ,763.25,-4.07,9683.49,3,23.09
MSTCLTD,EQ,735.55,-0.27,5178.27,3.12,23.08
JAINREC,EQ,284.5,-2.38,9817.69,8.07,23.04
GOKEX,EQ,787.8,1.76,5772.81,2.98,23.02
NOCIL,EQ,190.3,-2.57,3178.48,12.03,22.94
BHAGYANGR,EQ,422,-2.36,1350.19,5.41,22.83
TIMETECHNO,EQ,181,-2.09,8934.8,12.61,22.79
RICOAUTO,EQ,134.01,2.84,1812.95,17.12,22.78
ITBEES,EQ,32.26,0.62,3552.53,70.09,22.57
TRANSRAILL,EQ,412.5,-1.13,5538.06,5.48,22.52
PETRONET,EQ,287.2,-0.52,43080,7.82,22.34
AARTIPHARM,EQ,828.3,0.31,7511.01,2.69,22.17
HDFCSML250,EQ,185.29,-0.52,2728.52,11.96,22.08
GSFC,EQ,156.05,0.43,6218.24,14.26,22.02
AMAGI,EQ,580,1.39,12767.31,3.81,21.93
SETFNIF50,EQ,252.88,0.11,209104.04,8.7,21.93
RATEGAIN,EQ,878.55,1.4,10407.57,2.49,21.83
GRWRHITECH,EQ,6921,0.23,16079.14,0.32,21.81
INDSWFTLAB,EQ,389,3.05,3382.8,5.66,21.8
BECTORFOOD,EQ,243.65,-0.45,7479.83,9.03,21.78
THYROCARE,EQ,552.7,-0.9,8797.07,3.95,21.76
RGL,EQ,156.7,0.14,1682.9,13.72,21.65
HINDOILEXP,EQ,185.2,-1.31,2449.15,11.54,21.64
BHARTIHEXA,EQ,1546.1,0.45,77305,1.4,21.61
LXCHEM,EQ,175.7,2.97,4882.96,12.44,21.53
ELECTHERM,EQ,946.5,0.37,1206.11,2.25,21.45
TBOTEK,EQ,1680.8,0.55,18251.44,1.28,21.39
NORTHARC,EQ,306.4,-0.89,4953.38,7,21.36
JSWCEMENT,EQ,118.66,-1.75,16177.69,17.85,21.27
ROLEXRINGS,EQ,172,-0.66,4512.13,12.51,21.27
CASTROLIND,EQ,188,-0.03,18594.42,11.18,21.06
MID150BEES,EQ,237.48,0.36,3995.37,8.95,21.05
SAKAR,EQ,1164.9,4.26,2591.89,1.81,20.94
ARDEE,EQ,50.99,-3.1,1607.21,40.82,20.9
ELGIEQUIP,EQ,618,-0.58,19584.98,3.36,20.83
ATUL,EQ,6250.5,-1.66,18402.57,0.33,20.77
MON100,EQ,333.47,0.08,16811.38,6.24,20.7
JUBLINGREA,EQ,655,-1.74,10432.91,3.14,20.63
UTKARSHBNK,EQ,14.54,-1.76,2587.43,142.52,20.61
ABFRL,EQ,50.5,-0.77,6163.58,41.18,20.59
RBA,EQ,98,1.22,6978.37,21.09,20.57
COHANCE,EQ,439.55,-1.29,16817.07,4.68,20.52
JNPR,EQ,265.9,2.64,15129.67,7.74,20.49
HIKAL,EQ,227,-3.31,2798.93,9.03,20.42
ECLERX,EQ,1899.9,0.01,17868.7,1.08,20.38
HUDCO,EQ,172.35,-0.99,34502.75,11.8,20.34
GANDHAR,EQ,272.75,0.53,2669.66,7.48,20.33
RATNAMANI,EQ,2827,0.14,19815.01,0.72,20.31
STLNETWORK,EQ,36.6,4.99,1786.48,55.8,20.3
LEMONTREE,EQ,105,-0.66,8318.59,19.33,20.24
CESC,EQ,145.45,-1.44,19280.42,13.88,20.19
ASAHIINDIA,EQ,982,0.8,25033.85,2.05,20.17
MOIL,EQ,245.7,-1.79,4999.63,8.21,20.15
VEDPOWER,EQ,33.72,-0.71,13185.83,59.64,20.04
DWARKESH,EQ,44.87,-1.99,831.45,43.83,20.03
SUNDRMFAST,EQ,1281,1.98,26917.44,1.59,19.93
CPSEETF,EQ,94,-0.82,19286.23,21.01,19.84
SARDAEN,EQ,523.5,-2.56,18447.16,3.75,19.74
LASERPOWER,EQ,291.3,0.22,4088.93,6.86,19.73
SENORES,EQ,1470.5,0.51,6772.18,1.35,19.7
PRABHA,EQ,241.2,-2.58,3531.64,8.17,19.68
THELEELA,EQ,534,-3.64,17833.35,3.61,19.67
WELENT,EQ,789,-1.12,10920.85,2.5,19.66
JGCHEM,EQ,594.6,-0.07,2330,3.35,19.65
KSL,EQ,976,0.81,4260.54,2.04,19.64
668GS2040,GS,98.2,0.35,207202,20,19.64
DEEPAKFERT,EQ,1323,-0.94,16701.26,1.48,19.58
HORIZONIND,EQ,55.79,0.43,16083.71,35.66,19.51
UNIVCABLES,EQ,1495,-3.98,5186.96,1.29,19.44
COROMANDEL,EQ,1934.9,-1.38,57091.33,1.01,19.39
ICIL,EQ,442.15,0.61,8756.97,4.43,19.33
INOXGREEN,EQ,178.7,0.33,7174.66,10.96,19.32
WSTCSTPAPR,EQ,714.85,0.67,4721.51,2.72,19.31
STAR,EQ,1180,-3.04,10876.38,1.62,19.3
CORDSCABLE,EQ,374,3,483.5,5.22,19.27
FUSION,EQ,191.25,0.3,3096.56,10.13,19.21
TRIVENI,EQ,255.75,-3.11,5552.85,7.45,19.19
SIS,EQ,417.1,-1.38,5894.92,4.54,19.17
INTELLECT,EQ,684,-0.15,9600.39,2.81,19.15
JTLIND,EQ,88.51,-1.07,3479.17,21.57,19.01
GRAVITA,EQ,1688,-0.63,12458.87,1.14,19
V2RETAIL,EQ,217.95,-0.08,7947.28,8.79,19
STYLEBAAZA,EQ,387.55,-0.36,2949.93,4.89,18.95
ONIXSOLAR,EQ,436.45,-5,1609.1,4.28,18.94
SUPRIYA,EQ,904.4,-1.42,7278.86,2.09,18.82
POCL,EQ,457.95,0.09,3493.16,4.15,18.72
MASTEK,EQ,1618,0.5,5016.83,1.15,18.71
MAFANG,EQ,234,3.68,5786.9,8.02,18.7
BLS,EQ,232.26,-1.43,9563.09,8.04,18.56
RISHABH,EQ,825,1.91,3192.14,2.24,18.54
IXIGO,EQ,158.71,-1.98,7000.46,11.68,18.52
KPRMILL,EQ,1111,-1.45,37975.54,1.67,18.49
APOLLOPIPE,EQ,554.9,-2.54,2444.23,3.29,18.38
PNGJL,EQ,612.15,0.18,9011.01,3,18.33
EMBASSY,RR,439.5,0.12,41659.93,4.17,18.31
MANALIPETC,EQ,85.3,-1.12,1467.15,21.53,18.3
DYCL,EQ,458.3,0.8,2220.86,3.98,18.06
SBCL,EQ,1088,-2.16,6267.34,1.66,18.02
VINDHYATEL,EQ,2822,0.13,3344.31,0.64,18.01
ENTERO,EQ,1811,1.01,7882.03,0.99,17.95
TATACAP,EQ,363,-0.04,154088.75,4.95,17.93
ASHAPURMIN,EQ,542,-0.01,5177.51,3.32,17.89
ROSSTECH,EQ,1227.7,1.75,4628,1.47,17.86
SYNCOMF,EQ,19.59,1.71,1841.46,91.48,17.7
MASPTOP50,EQ,93.5,-2.18,1576.63,18.19,17.66
IRCON,EQ,113.35,-1.61,10660.75,15.56,17.59
SAFARI,EQ,1542,2.69,7555.38,1.16,17.58
IRB,EQ,19.68,-1.16,23769.5,89.84,17.55
JSLL,EQ,512,-1.22,6364.2,3.43,17.54
GNFC,EQ,564.25,-1.14,8291.13,3.1,17.45
CHOICEIN,EQ,758,-1.61,16886.46,2.28,17.4
SAMHI,EQ,157.7,-1.56,3506.61,10.92,17.22
GOLDADD,EQ,14.73,-0.67,2696.21,116.26,17.09
EXCELSOFT,EQ,81.2,1.4,934.48,21.08,17.06
CREDITACC,EQ,1403.3,0.01,22516.56,1.21,17.05
SILVERBETA,EQ,219.2,-2.86,1494.35,7.81,17.02
NIFTYAXIS,EQ,259.95,0.1,1057.27,6.53,16.99
SIGACHI,EQ,37.93,0.99,1449.37,45.02,16.97
MONQ50,EQ,216,8.06,316.98,8.06,16.76
BLUEJET,EQ,569.95,-0.72,10787.77,2.95,16.7
TIPSMUSIC,EQ,660.3,0.29,8440.72,2.52,16.69
JUBLFOOD,EQ,470.25,-0.75,31029.22,3.54,16.64
AVANTIFEED,EQ,800,-1.88,10899.65,2.08,16.63
TI,EQ,521.9,-2.59,12915.66,3.16,16.59
SANDUMA,EQ,190.4,-3.22,9255.44,8.58,16.49
BORORENEW,EQ,495,-1.43,6959.32,3.31,16.46
CCL,EQ,1078.3,-1.69,14398.32,1.53,16.44
J&KBANK,EQ,145.69,-0.05,16043.13,11.32,16.4
GUJTHEM,EQ,424,-1.42,5518.43,3.91,16.38
JKPAPER,EQ,414.35,-0.19,7512.94,3.96,16.36
YATRA,EQ,115.6,1.42,1813.95,14.3,16.34
MOTISONS,EQ,15.99,-0.12,1818.87,102.79,16.24
DIVGIITTS,EQ,1199.9,2.44,3669.65,1.36,16.14
GNA,EQ,549,-0.89,2356.9,2.94,16.08
AJANTPHARM,EQ,3559.9,1.13,44484.16,0.46,16.01
KRBL,EQ,420.7,-0.6,9629.4,3.78,15.92
SIGNATURE,EQ,756,-2.12,10635.86,2.1,15.9
MARSONS,EQ,128,2.09,2202.88,12.65,15.87
MONOLITH,SM,1449,0.18,3149.55,1.08,15.85
KRT,RR,113.11,0.43,50157.49,14.03,15.82
BANKIETF,EQ,58.21,0.59,2992.81,27.02,15.66
GABRIEL,EQ,1344,0.4,23819.72,1.16,15.61
GOLDIAM,EQ,326.4,-0.43,4914.18,4.78,15.5
SHRIPISTON,EQ,4361.1,-1.94,20229.52,0.35,15.5
GROWWPOWER,EQ,11.46,0.88,305.6,137.72,15.47
PGIL,EQ,1192.2,0.25,5506.84,1.31,15.43
EMBDL,EQ,55.38,-3.85,7701.33,27.78,15.42
NSLNISP,EQ,43.76,-0.23,12824.33,35.69,15.41
PRAJIND,EQ,322.5,-1.33,5927.97,4.79,15.39
KPIL,EQ,1436.8,0.34,24536.6,1.07,15.3
INDORAMA,EQ,86.11,3.83,2248.45,17.94,15.28
BFUTILITIE,EQ,549,0.84,2067.95,2.76,15.26
KPL,EQ,3692,5.14,3830.89,0.43,15.2
ENDURANCE,EQ,2695,-0.77,37908.64,0.56,15.15
SFL,EQ,691.65,-0.9,7553.05,2.17,15.02
UNIPARTS,EQ,902,0.91,4073.52,1.68,15.01
NELCO,EQ,945.5,0.85,2157.48,1.6,14.93
PITTIENG,EQ,1164,-0.42,4382.88,1.28,14.79
VIJAYA,EQ,1502.1,0.22,15471.29,0.99,14.77
AVL,EQ,619,2.56,7993.65,2.44,14.75
DANISH,SM,1000,6.79,1969.16,1.49,14.75
GODREJAGRO,EQ,675,0.29,12987.77,2.18,14.66
AVADHSUGAR,EQ,769.8,-3.1,1541.02,1.85,14.63
IKS,EQ,1736.3,-2.66,29790.25,0.83,14.59
TANLA,EQ,504,0.03,6684.75,2.9,14.55
BAGMANE,RR,108.66,0.84,36944.4,13.25,14.42
BEPL,EQ,128.3,-1.53,3192.85,11.27,14.41
ARIS,EQ,125.35,-1.28,1025.29,11.51,14.4
HAPPYFORGE,EQ,2168.4,-2.91,20465.08,0.66,14.4
SPLPETRO,EQ,820.5,-0.92,15428.79,1.77,14.4
MAPMYINDIA,EQ,923.5,-1.74,5057.18,1.54,14.39
ACI,EQ,470.9,-2.01,5813.66,3.07,14.39
IIFLCAPS,EQ,338.7,0.42,10675.11,4.23,14.34
TIMKEN,EQ,3302.2,0.15,24838.73,0.44,14.28
SYNGENE,EQ,383.1,-0.23,15464.57,3.73,14.2
TIMEX,EQ,630,0.46,6359.85,2.26,14.18
AFFLE,EQ,1572,-1.38,22146.24,0.89,14.05
BHARATCOAL,EQ,33.07,-1.05,15400.7,42.57,14.05
SPECTRUM,BE,3022.5,5,4749.51,0.47,13.96
FSL,EQ,248.75,-1.03,17337.65,5.58,13.88
ACC,EQ,1247,-0.58,23417.07,1.12,13.84
WEBELSOLAR,EQ,75.52,0.17,3278.8,18.26,13.82
MODEFENCE,EQ,106.8,-0.76,1345.15,12.97,13.82
HATSUN,EQ,1229.9,2.96,27395.81,1.13,13.78
ETHOSLTD,EQ,2660,-1.02,7117.55,0.52,13.78
IMFA,EQ,1248,-2.43,6733.47,1.1,13.75
SWSOLAR,EQ,180,-1.45,4203.75,7.63,13.7
CMLL,EQ,472.05,0.27,3086.06,2.91,13.67
VGL,EQ,65.21,12.86,336.02,20.57,13.61
STEELXIND,EQ,12.24,0.58,1561.23,110.74,13.59
GARUDA,EQ,182,1.51,1693.36,7.47,13.49
PTC,EQ,153.02,-0.44,4529.52,8.79,13.44
QUESS,EQ,346.15,-2.52,5170.99,3.83,13.44
KPEL,EQ,214.51,-4.29,1454.34,6.19,13.42
BLISSGVS,BE,722,3.08,7673.07,1.91,13.42
DALMIASUG,EQ,418.6,-2.99,3388.12,3.13,13.34
AEROENTER,EQ,138.55,2.62,1567.89,9.81,13.28
MANYAVAR,EQ,584,1.28,14189.93,2.3,13.26
PRUDENT,EQ,3420,3.05,14161.08,0.39,13.16
SUVEN,EQ,358.95,-0.49,10142.59,3.7,13.12
LCL,EQ,547,-2.54,5779.06,2.38,13.11
NIFTYIETF,EQ,265.97,0.05,43648.81,4.94,13.09
BERGEPAINT,EQ,458.5,-1.14,53461.23,2.84,13.08
SAPPHIRE,EQ,223.98,-0.06,7198.33,5.82,13.04
INDGN,EQ,580.4,0.53,13985.71,2.26,13.01
TIIL,EQ,3256,3.13,7382.26,0.4,12.99
OMAXE,EQ,123.03,0.5,2250.23,10.63,12.97
KELLTONTEC,EQ,13.82,2.29,729.43,91.42,12.94
SETFNIFBK,EQ,582.9,0.7,3655.65,2.22,12.88
ALKYLAMINE,EQ,1863,-2.98,9528.53,0.68,12.76
SUMICHEM,EQ,476.05,-1.01,23761.83,2.7,12.74
ELECTCAST,EQ,77.9,-2.45,4815.66,16.41,12.7
SILVERADD,EQ,21.95,-2.66,1437.66,58.17,12.68
PGINVIT,IV,102,-0.05,9281.99,12.36,12.61
FIRSTCRY,EQ,169.29,-1.22,8838.43,7.49,12.61
ZFCVINDIA,EQ,2536.1,0.3,28862.21,0.5,12.58
ELECON,EQ,423,0.59,9492.12,2.98,12.52
TECHNOE,EQ,975,0.43,11339.21,1.28,12.44
YATHARTH,EQ,969,-0.84,9336.74,1.29,12.43
ATLANTAELE,EQ,1785.3,-1.11,13728.35,0.7,12.41
ANDHRAPAP,EQ,73.6,1.41,1463.54,17.05,12.38
ESCORTS,EQ,2895,-2.14,32388.61,0.43,12.36
CEATLTD,EQ,3285,-0.32,13287.86,0.38,12.34
FEDFINA,EQ,158.9,0.01,5960.33,7.77,12.28
ALLCARGO,EQ,12.18,-0.65,1824.29,100.87,12.24
AVANTEL,EQ,156.75,-1.46,4165.02,7.82,12.22
RADHIKAJWE,EQ,83.98,-0.2,990.96,14.74,12.22
UCOBANK,EQ,24.1,0.71,30220.34,50.92,12.2
CARBORUNIV,EQ,1076.5,-1.26,20507.9,1.14,12.19
SGMART,EQ,750.8,-2.05,9462.72,1.6,12.09
POLYMED,EQ,1739,-0.5,17626.42,0.7,12.08
SUNDARMFIN,EQ,4700,-0.06,52218.81,0.26,12.07
