Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
KFINTECH,EQ,888.8,-1.02,15364.87,4.36,39.17
BLACKBUCK,EQ,599.7,1.14,10924.57,6.6,39.15
RIR,EQ,188,2.16,1495.96,20.77,39.01
NEOGEN,EQ,2377,2.19,7141.08,1.63,38.76
GNA,EQ,616,-0.72,2644.54,6.23,38.65
MSUMI,EQ,34.26,-1.27,22720.07,111.97,38.49
SENORES,EQ,1350.1,0.43,6217.69,2.81,38.36
ARCIL,EQ,143.34,-3.55,4657.08,26.17,38.33
KABRAEXTRU,EQ,846.4,5,2960.1,4.55,38.18
CUBEXTUB,EQ,152.24,10,217.99,25.8,37.84
SHIPROCKET,EQ,121.01,0.46,8804.42,31.58,37.72
MPIMANIPAL,EQ,355.5,-1.24,8240.65,10.47,37.59
TIMETECHNO,EQ,181.5,1.22,8959.48,20.8,37.56
MARICO,EQ,819,-0.67,106485.43,4.6,37.44
IRFC,EQ,79.95,0.11,104482.71,47.01,37.4
GMDCLTD,EQ,537.5,-0.92,17092.5,6.95,37.38
OPTIEMUS,EQ,759.85,-2.77,6782.51,4.87,37.26
DHAMPURSUG,EQ,174.75,6.14,1123.76,21.49,37.18
MAWANASUG,EQ,150.5,15.15,588.71,25.62,37.15
LIQUIDPLUS,EQ,1104.96,0.04,1113.41,3.35,37.03
EQUITASBNK,EQ,66.53,-5.24,7611.88,54.4,36.72
BHAGERIA,EQ,394.95,9.82,1723.73,9.33,36.48
BALAMINES,EQ,2185,-1.84,7079.62,1.65,36.42
ONESOURCE,EQ,1600,0.34,18347.66,2.27,36.3
AVADHSUGAR,EQ,796.5,10,1594.47,4.65,36.28
CYIENT,EQ,1095.8,3.59,11478.83,3.35,36.22
GLAND,EQ,2910,0.43,48018.16,1.24,36.19
FEDDERSHOL,EQ,62.05,-4.11,1249.79,56.34,36.04
EXCELSOFT,EQ,86.8,6.26,998.93,41.92,36.02
KIRLOSENG,EQ,2137.2,-1.26,31100.5,1.67,35.85
BOROLTD,EQ,268.39,3.5,3209.61,13.48,35.83
PRASOLCHEM,EQ,755.1,4.77,4468.94,4.75,35.75
JINDALSAW,EQ,285.6,0.88,18264.36,12.47,35.61
CENTUM,EQ,4799.9,-0.78,7085.62,0.73,35.46
KIRIINDUS,EQ,559.8,-0.02,3648.1,6.31,35.32
AASTHA,EQ,72.72,-10,321,47.7,35.14
PRIVISCL,EQ,3596,1.64,14046.95,0.98,35.04
URBANCO,EQ,169.06,-1.28,26072.11,20.63,34.9
YATHARTH,EQ,1122.5,-2.98,10815.78,3.05,34.36
JINDWORLD,EQ,46.9,-4.62,4702.2,72.79,34.31
SMLMAH,EQ,6822,3.32,9872.56,0.5,34.07
EPL,EQ,237.55,-0.21,7610.42,14.4,34.02
CESC,EQ,139.99,0.07,18556.66,24.29,33.84
HAVELLS,EQ,1096.5,0.6,68812.14,3.08,33.68
RPGLIFE,EQ,3055,5.35,5052.67,1.11,33.46
ATGL,EQ,611,-0.23,67198.4,5.48,33.44
TRIVENI,EQ,247.7,3.12,5378.07,13.5,33.39
UNOMINDA,EQ,1218,-0.52,70335.36,2.73,33.28
CUB,EQ,223.15,1.19,22109.42,14.84,33.25
SHANKESH,EQ,91.35,-0.17,1343.13,36.14,33.05
GKSL,EQ,177.26,3.75,1397.58,18.31,32.99
MILKYMIST,BE,319.97,3.5,24632.68,10.38,32.86
GMMPFAUDLR,EQ,1500,1.67,6743.58,2.2,32.8
ANTHEM,EQ,875,-1.2,49308.7,3.73,32.75
CONCOR,EQ,461.5,-1.03,35148.67,7.04,32.58
VIYASH,EQ,244.05,-0.79,10777.92,13.26,32.46
TRANSRAILL,EQ,468,0.86,6283.18,6.97,32.33
VENUSPIPES,EQ,2150,-2.55,4453.96,1.48,32.15
SUPRIYA,EQ,986,2.52,7935.6,3.27,32
NBCC,EQ,82.86,0.63,22372.2,38.65,31.85
BALUFORGE,EQ,504.6,1.3,6125.44,6.22,31.63
OIL,EQ,475.15,-0.8,77288.27,6.67,31.58
NATCOPHARM,EQ,836.9,-0.61,14989.71,3.7,31.14
PRECWIRE,EQ,503,2.88,9195.24,6.2,31.09
APTUS,EQ,244,1.28,12220.26,12.78,31.01
SIEMENS,EQ,3877,0.92,138067.92,0.8,30.98
AUGMONT,EQ,875,1.26,7995.18,3.52,30.93
MASTEK,EQ,1587,2.81,4920.71,1.97,30.85
MSTCLTD,EQ,735.05,-0.41,5174.75,4.19,30.85
KAJARIACER,EQ,1215,-0.56,19092.88,2.51,30.66
BLISSGVS,BE,710,3.34,7545.54,4.34,30.52
E2E,BE,653,0.97,13423.39,4.68,30.31
CROMPTON,EQ,218.6,-0.55,14075.98,13.75,30.13
SUBEXLTD,EQ,21.4,3.33,1202.69,142.83,29.91
RPOWER,EQ,20.62,-0.24,8527.96,146.06,29.86
GODREJIND,EQ,1100,0.09,37053.62,2.62,29.24
EBGNG,EQ,667.75,-1.32,7613.12,4.34,29.13
NIACL,EQ,176.39,-2.22,29069.07,16.37,29.02
MRF,EQ,123885,-0.08,52541.4,0.02,28.98
BAGMANE,RR,110.98,1.15,37733.2,26.05,28.82
ELECON,EQ,455.15,-0.86,10213.56,6.31,28.79
AVANTEL,EQ,156.06,0.46,4147.7,18.51,28.76
ENDURANCE,EQ,2626,-1.4,36938.06,1.09,28.73
GCSL,EQ,654,3.27,1580.02,4.44,28.61
JSWCEMENT,EQ,115.1,-0.53,15692.33,24.48,28.18
NCC,EQ,132.98,-0.33,8349.1,21.18,28.02
CCL,EQ,1052,1.2,14047.14,2.69,27.95
BODALCHEM,EQ,202.4,3.75,2549.11,13.97,27.89
JNPR,EQ,264.15,2.5,15030.09,10.26,27.18
AEROFLEX,EQ,525.8,-0.27,6957.95,5.15,27.13
KIMS,EQ,778.25,-2.77,32687,3.46,27.1
EMUDHRA,EQ,650.8,-1.3,5389.39,4.1,26.85
HORIZONIND,EQ,50.45,-2.62,14544.24,52.96,26.69
ARE&M,EQ,789.8,-0.7,14455.34,3.36,26.68
JUNIORBEES,EQ,777.48,0.48,8851.78,3.43,26.6
SRF,EQ,2540,0.24,75291.91,1.06,26.58
SANGAMIND,EQ,619,6.78,3110.26,4.35,26.56
DEEPINDS,EQ,780,1.83,4992,3.4,26.53
DABUR,EQ,385.6,-0.03,68403.78,6.9,26.52
MVKAGRO,SM,230.8,4.93,1165.63,11.49,26.52
GENUSPOWER,EQ,306.8,0.07,9334.16,8.67,26.51
AWL,EQ,183.99,-0.38,23912.79,14.4,26.44
APLLTD,EQ,864,1.65,16983.05,3.09,26.44
CANFINHOME,EQ,753.4,1.38,10031.87,3.53,26.43
AXIOMGAS,ST,54.1,-1.19,191.21,48.34,26.41
JSIPL,BE,138.91,5,708.77,19.02,26.39
RAMCOCEM,EQ,862.6,-1.09,20382.58,3.01,26.13
BAJAJHFL,EQ,83.01,0.06,69166.71,31.21,25.83
SIGNATURE,EQ,785,0.05,11043.85,3.27,25.81
JKTYRE,EQ,344.45,-0.79,9930.13,7.44,25.49
BSLGOLDETF,EQ,132.43,0.72,3182.87,19.31,25.49
GODREJCP,EQ,880,0.57,90050.84,2.88,25.27
COHANCE,EQ,458.7,1,17549.74,5.57,25.24
AXISCADES,EQ,1885.1,-1.98,8017.99,1.31,25.19
CGCL,EQ,253.75,-2.18,24414.66,9.85,25.13
KRN,EQ,1381.4,-1.44,9042.44,1.8,25.12
PETRONET,EQ,286.5,-0.03,42975,8.8,25.09
WESTLIFE,EQ,573.3,0.71,8923.06,4.38,25.02
BALKRISIND,EQ,2180,0.56,42143.15,1.15,25.01
NAVA,EQ,549,-1.44,15553.86,4.5,24.99
PGEL,EQ,518.5,0.79,14868.36,4.84,24.96
PRANAV,EQ,102,1.81,1148.75,24.84,24.88
ATLANTAELE,EQ,1629,2.63,12526.46,1.55,24.73
ADSL,EQ,115.52,20,654.43,22.44,24.66
THERMAX,EQ,3450,1.29,41108.92,0.71,24.5
SKYGOLD,EQ,794,1.44,12296.99,3.09,24.5
CHOICEIN,EQ,751,0.2,16730.52,3.25,24.47
ITBEES,EQ,31.45,0.42,3489.74,78.23,24.4
QPOWER,EQ,1525,1.66,11810.23,1.61,24.39
JUBLINGREA,EQ,660,3.88,10512.56,3.72,24.22
TENNIND,EQ,512,0.15,20664.54,4.72,24.2
CYIENTDLM,EQ,932,2.11,7398.53,2.61,24.17
BSOFT,EQ,274.2,-1.26,7668.47,8.74,24.03
TIMEX,EQ,728,2.42,7349.16,3.3,24
BLEL,EQ,453.7,1.43,1919.26,5.32,23.99
SHAILY,EQ,3209.9,3.14,14764.01,0.77,23.98
EIDPARRY,EQ,704,2.1,12528.08,3.41,23.98
PENIND,EQ,183.8,2.83,2480.31,12.96,23.98
SHRINGARMS,EQ,213,1.31,2054,11.14,23.93
VASCONEQ,EQ,34.78,4.48,805.84,67.19,23.9
TEMBO,EQ,57.8,-2.46,1071.91,39.71,23.78
BEML,EQ,2035,-0.46,16949.31,1.16,23.7
RBA,EQ,92.26,1.78,6569.63,25.84,23.67
FIEMIND,EQ,1975,3.01,5198.13,1.2,23.67
MEDANTA,EQ,1497,-0.61,40250.11,1.58,23.63
ELLEN,EQ,369.1,3.19,5201.93,6.52,23.57
STYLEBAAZA,EQ,374.85,1.2,2853.26,6.26,23.46
IEX,EQ,112.7,1.35,10049.38,20.79,23.31
UNIMECH,EQ,1667,-1.5,8485.36,1.39,23.22
CHAMBLFERT,EQ,418,-0.05,16747.19,5.51,23.11
PTCIL,EQ,21795,-0.11,32676.26,0.11,23.09
ECLERX,EQ,1895,0.26,17822.61,1.22,23.03
SCI,EQ,274.7,-0.69,12795.5,8.4,23.02
KTKBANK,EQ,334.5,-1.08,12657.05,6.81,22.92
PARADEEP,EQ,155.98,0.96,16198.84,14.66,22.8
PCBL,EQ,339,0.12,13338.38,6.7,22.68
BANKBEES,EQ,575.91,0.01,8016.34,3.93,22.64
TITAGARH,EQ,822.75,0.43,11080.28,2.77,22.63
ACE,EQ,1223.8,-1.39,14573.4,1.84,22.63
SHAREINDIA,EQ,208.1,-1.77,4526.01,10.81,22.59
SHREECEM,EQ,22520,0.76,81253.84,0.1,22.58
SENCO,EQ,330,-1.79,5408.73,6.82,22.51
XTRANET,EQ,299.65,-4.48,1566.74,7.25,22.47
CMPDI,EQ,210.5,1.83,15029.7,10.78,22.46
ABFRL,EQ,49.2,2.37,6004.91,46.19,22.42
GMRP&UI,EQ,102.19,0.77,7981.22,21.75,22.18
IRCON,EQ,105.85,-0.7,9955.36,20.92,22.15
DYCL,EQ,452.3,-4.42,2191.78,4.79,22.11
KSB,EQ,815.25,1.63,14188.55,2.71,22.09
MANORAMA,EQ,1880,-0.14,11867.01,1.18,22.04
BANKINDIA,EQ,137.94,0.13,62799.5,15.9,21.88
MID150BEES,EQ,231,-0.87,3875.84,9.43,21.87
KROSS,EQ,267.11,-2.12,1723.11,8.12,21.81
NTPCGREEN,EQ,93.6,-1.92,78870.45,23.31,21.77
GENESYS,EQ,285.94,0.97,1911.93,7.54,21.71
RUBICON,EQ,1672,-0.24,27676.94,1.29,21.61
GPPL,EQ,162.5,-0.47,7855.9,13.29,21.58
WELENT,EQ,755.5,0.85,10457.16,2.83,21.41
JMFINANCIL,EQ,127.7,0.53,12220.38,16.81,21.39
PNGSREVA,EQ,526.5,0.51,1668.92,4.01,21.39
SOLARA,EQ,736.05,1.2,3538.21,2.88,21.38
NLCINDIA,EQ,262.1,-0.44,36343.75,8.15,21.31
HCC,EQ,21.35,-1.25,5592.56,99.98,21.27
NOCIL,EQ,188.01,-1.77,3140.24,11.12,21.2
TATACOMM,EQ,1665,-0.3,47466.76,1.27,21.16
PERNIASPOP,EQ,542.25,2.23,4341.31,3.98,21.16
UBL,EQ,1247.8,-1.76,32992.47,1.68,21.11
KWIL,EQ,41.09,0.69,9654.47,51.48,21.07
AVANTIFEED,EQ,753.1,0.45,10260.66,2.78,21.06
DECNGOLD,EQ,214.8,0.14,4250.93,9.9,21.04
USHAMART,EQ,517.5,-1.09,15770.39,4.04,20.94
ARDEE,EQ,51.55,3.89,1624.86,41.2,20.86
KEC,EQ,396.65,0.32,10558.82,5.28,20.82
SURYAROSNI,EQ,226.2,4,4922.92,9.24,20.72
TBZ,BE,656,-2.79,4377.53,3.17,20.69
HGINFRA,EQ,454,-3,2958.77,4.52,20.68
SCHNEIDER,EQ,1211,-0.64,28955.5,1.7,20.63
PARKHOSPS,EQ,287.8,0.98,12430.97,7.23,20.6
SKIPPER,EQ,551,-0.24,6221.01,3.73,20.58
HONASA,EQ,466,-1.47,15192.73,4.37,20.49
EIEL,EQ,198.6,-1.5,3486.03,10.34,20.45
DCBBANK,EQ,213.6,0.12,6881.74,9.52,20.4
ITCHOTELS,EQ,161.95,-1.26,33734.28,12.54,20.33
HDFCSML250,EQ,183.28,-0.01,2648.89,11.1,20.32
ABREL,EQ,1232,1.67,13760.91,1.65,20.25
ENTERO,EQ,1815,-2.01,7899.44,1.1,20.22
GOLD1,EQ,125.7,0.84,14826.15,16.08,20.15
AIMTRON,SM,1877.55,4.45,3913.07,1.08,20.12
RKFORGE,EQ,710,0.06,12934.07,2.86,20.12
MVGJL,EQ,222.85,3.75,1088.57,9.03,20.11
TIINDIA,EQ,2511.1,-1.16,48607.95,0.79,19.95
SETL,EQ,402.7,-0.02,8033.53,5,19.94
PNCINFRA,EQ,135.2,-1.11,3468.41,14.45,19.9
ANURAS,EQ,1200,1.94,13661.98,1.68,19.89
GPIL,EQ,229.95,0.07,15481.13,8.63,19.86
AADHARHFC,EQ,443.1,-0.81,19425.2,4.4,19.63
IXIGO,EQ,156.7,-1.64,6911.8,12.49,19.61
LEMONTREE,EQ,106.2,-0.49,8413.66,18.51,19.61
GABRIEL,EQ,1387,-0.74,24581.8,1.41,19.58
RUSTOMJEE,EQ,364,0,4595.53,5.37,19.56
TARIL,EQ,277.6,-1,8332.6,7.03,19.52
AEGISVOPAK,EQ,287.05,-0.71,31804.9,6.74,19.52
SETFNIF50,EQ,249.72,0.13,207427.51,7.82,19.5
ISGEC,EQ,888.2,4.48,6530.89,2.19,19.33
TRUALT,EQ,443,3.26,3798.84,4.42,19.28
YASHO,EQ,4216,4.26,5083.27,0.46,19.2
DIACABS,BE,352,-2.34,21052.1,5.4,19.16
RPTECH,EQ,886.2,0.31,5884.88,2.15,19.13
SUNSHINE,EQ,437.6,0.16,1363.07,4.37,19.12
AIIL,EQ,557,0.98,47301.86,3.38,19.03
NRBBEARING,EQ,535,1.15,5185.36,3.55,18.98
JASH,EQ,595.3,3.14,3761.92,3.22,18.88
KDDL,EQ,4028.7,-2.21,4955.01,0.46,18.87
MAHLOG,EQ,419,-0.25,4159.72,4.48,18.81
SIGMAADV,BE,950,0.04,18002.14,1.97,18.78
RAMBHAJO,EQ,285.25,3.44,1306.73,6.49,18.72
ARVIND,EQ,550.25,-2.73,14969.04,3.39,18.71
ROSSTECH,EQ,1398,-1.47,5269.97,1.33,18.67
KOPRAN,EQ,283,4.5,1366.54,6.63,18.49
KRBL,EQ,397.95,-0.06,9108.67,4.6,18.36
CONCORDBIO,EQ,1453,-1.74,15200.73,1.25,18.22
MARSONS,EQ,122.4,-1.58,2106.5,14.64,18.12
MUKANDLTD,EQ,167.2,7.69,2415.97,11.09,18.1
AYE,EQ,168.9,-1.8,4168.21,10.78,18.09
IGIL,EQ,330,1.46,14261.27,5.52,18.09
STYL,EQ,379.15,2.38,6134.87,4.69,18.01
KPIL,EQ,1386.1,-0.96,23670.78,1.29,17.95
LIQUID,EQ,1000,0,486.02,1.79,17.93
INDSWFTLAB,EQ,404.05,0.7,3513.68,4.42,17.88
AFFLE,EQ,1572.5,-0.98,22153.28,1.13,17.76
J&KBANK,EQ,146,-0.73,16077.26,12.14,17.75
BOSCH-HCIL,EQ,1823,5.38,4956.9,0.98,17.7
INTERARCH,EQ,1711.1,1.94,2877.56,1.03,17.64
TATAINVEST,EQ,653,-0.81,33038.58,2.69,17.49
PRUDENT,EQ,3102.7,-3.63,12847.25,0.56,17.49
THANGAMAYL,EQ,5105,0.16,15867.37,0.34,17.47
DATAMATICS,EQ,805,2.69,4758.06,2.16,17.4
CMLL,EQ,517.55,2.23,3383.52,3.36,17.26
JAINREC,EQ,287.35,-1.37,9916.04,5.99,17.26
AWFIS,EQ,256,-2.44,1832.02,6.67,17.21
SMSPHARMA,EQ,474.05,0,4439.57,3.62,17.2
KRT,RR,113.9,0.03,50507.81,15.08,17.16
BIRLACABLE,EQ,362.45,5,1087.35,4.88,17.16
OMNI,EQ,531,-3.08,6566.67,3.16,17.05
STAR,EQ,1187.5,-1.27,10945.51,1.43,17
INOXGREEN,EQ,171.7,-1.68,6893.62,9.75,16.97
SAHASRA,SM,428.85,4.99,1071.81,4.08,16.93
NEWGEN,EQ,486.15,-1.51,6928.12,3.46,16.84
VINCOFE,EQ,183.6,-0.08,2689.53,9.11,16.76
JSWDULUX,EQ,3200.5,2.18,14575.18,0.52,16.75
FLUOROCHEM,EQ,4445,-0.69,48828.33,0.38,16.71
JUBLPHARMA,EQ,1075.7,1.11,17133.87,1.56,16.71
MOBIKWIK,EQ,200.48,-1.63,1578.72,8.32,16.7
HDBFS,EQ,648,-1.97,53833.57,2.56,16.67
IRCTC,EQ,459,-0.48,36720,3.63,16.64
POCL,EQ,465.35,-0.75,3549.61,3.59,16.62
SOMANYCERA,EQ,615,2.18,2522.29,2.73,16.62
RAMRAT,EQ,573.1,4.5,5349.84,2.92,16.61
NH,EQ,1872,-0.3,38256.34,0.89,16.57
GOLDADD,EQ,14.63,0.9,2884.78,113.57,16.56
RAYMONDLSL,EQ,688.8,-0.01,4196.42,2.4,16.55
MON100,EQ,324.38,0.49,16353.12,5.09,16.5
SBCL,EQ,1149,0.51,6618.72,1.43,16.42
VIDYAWIRES,EQ,90.54,5,1925.72,18.23,16.4
CRISIL,EQ,4521.8,0.41,33067.93,0.36,16.35
AJANTPHARM,EQ,3540,0.01,44235.49,0.46,16.33
TIPSMUSIC,EQ,667,0.75,8526.37,2.45,16.29
EMBASSY,RR,437,-0.63,41422.96,3.71,16.23
SUNDARMFIN,EQ,4487,-2.29,49852.3,0.36,16.08
KERNEX,EQ,1697,-0.22,2851.57,0.94,15.9
SJS,EQ,2325.9,2.85,7500.92,0.69,15.85
MAGADSUGAR,EQ,549.2,9.18,773.91,2.87,15.82
LOTUSDEV,BE,218,-0.25,10654.18,7.24,15.81
MEDIASSIST,EQ,319,-0.41,2382.99,4.92,15.74
RISHABH,EQ,715.3,1.53,2767.99,2.21,15.62
63MOONS,EQ,856,-0.8,3944.32,1.81,15.57
LEAPIND,EQ,140,-2.16,6167.51,11.06,15.57
GILLETTE,EQ,7097.5,-0.3,23127.36,0.22,15.48
PTC,EQ,155.6,-0.19,4605.89,9.97,15.46
NORTHARC,EQ,300.85,-0.71,4867.99,5.08,15.33
VIKRAN,EQ,58.75,-3.67,1515.23,25.88,15.32
JAYBARMARU,EQ,122.62,0.59,1327.36,12.58,15.31
JWL,EQ,226.5,-0.69,9679.94,6.76,15.29
MOSCHIP,EQ,204.09,0.42,3980.73,7.51,15.27
ZAGGLE,EQ,179.73,0.85,2416.62,8.54,15.26
PVP,EQ,61.94,-5,1612.94,24.55,15.25
JAYKAY,EQ,203,0.23,2644.83,7.53,15.24
BAJAJCON,EQ,500,-0.34,6530.92,3.06,15.23
SILVER1,EQ,22.17,1.19,3881.56,68.98,15.2
ALKEM,EQ,5274,-0.98,63058.58,0.29,15.15
ALOKINDS,EQ,7.47,-0.13,3709.03,200.04,15.14
EMBDL,EQ,57.95,-1.46,8058.72,25.95,15.09
MAHSEAMLES,EQ,713,0.63,9554.15,2.11,15.04
JGCHEM,EQ,619.95,3.02,2429.34,2.46,15.04
TORNTPOWER,EQ,1256,0.95,63290.29,1.21,15
SBISILVER,EQ,224.52,1.46,6085.64,6.69,14.95
MIDHANI,EQ,404.7,-0.54,7581.65,3.69,14.91
SWANCORP,EQ,294.35,-0.12,9226.6,5.06,14.87
AARTIIND,EQ,488.5,-0.19,17719.19,3.02,14.79
AEROPLANE,EQ,211,4.47,2184.94,7.09,14.73
AGI,EQ,804,-2.11,5201.67,1.82,14.68
NIFTYIETF,EQ,262.87,0.2,43515.96,5.57,14.6
HUDCO,EQ,173.65,-0.38,34762.99,8.36,14.57
BRIGADE,EQ,596.9,-1.53,19474.42,2.43,14.55
IRB,EQ,17.74,-0.78,21426.37,82.2,14.53
FEDFINA,EQ,151.06,-1.08,5666.89,9.57,14.52
DEVYANI,EQ,134.72,-2.02,16610.16,10.7,14.45
MAFANG,EQ,239.4,3.49,5920.45,6.08,14.4
VIKRAMSOLR,EQ,160.5,0.05,5815.79,8.98,14.39
CREDITACC,EQ,1297.4,-1.35,20821.26,1.09,14.22
BLUEJET,EQ,571.55,-0.33,10818.05,2.5,14.22
SYNCOMF,EQ,20.08,0.25,1887.52,71.05,14.21
SPLPETRO,EQ,879.9,0,16545.76,1.63,14.17
IGL,EQ,144.76,-0.67,20266.42,9.75,14.14
LUMAXTECH,EQ,2025.5,-2.09,13805.34,0.69,14.1
JTLIND,EQ,90.83,0.81,3570.36,15.49,14.09
CEMPRO,EQ,1259.9,-0.68,21643.52,1.11,14
STYLAMIND,EQ,3348,0.87,5674.21,0.41,13.97
INDRAMEDCO,EQ,365,-1.48,3346.06,3.8,13.86
INTELLECT,EQ,634,-0.74,8905.37,2.18,13.8
JAGSNPHARM,EQ,241.77,-0.9,1594.65,5.65,13.77
CERA,EQ,5390,-1.87,6951.77,0.25,13.62
KSHINTL,EQ,1036,0,7019.49,1.32,13.61
GODFRYPHLP,EQ,1970.4,-0.18,30734.65,0.69,13.6
SILVERADD,EQ,22.12,1.75,1444.8,61.59,13.49
UTLSOLAR,EQ,418,-3.55,12828.49,3.16,13.49
ANONDITA,SM,1150.05,5.54,2080.05,1.2,13.45
UTSSAV,SM,725,11.16,1750.73,1.9,13.37
MASPTOP50,EQ,98.5,1.78,1660.95,13.42,13.32
ICIL,EQ,448.1,-0.63,8874.81,2.98,13.28
CMRGREEN,EQ,224,1.49,4906.84,5.92,13.21
BORORENEW,EQ,456.1,-0.79,6412.41,2.9,13.17
TRITURBINE,EQ,554.95,0.57,17641.77,2.38,13.16
HIKAL,EQ,217.52,1.57,2682.04,6.04,13.15
SONATSOFTW,EQ,279.95,1.91,7850.49,4.74,13.12
V2RETAIL,EQ,214.84,0.17,7833.87,6.13,13.08
CLEAN,EQ,808,-0.91,8587.76,1.61,13.06
WSTCSTPAPR,EQ,726.5,-1.55,4798.45,1.79,12.98
ELGIEQUIP,EQ,602.05,-1.11,19079.51,2.13,12.86
CEATLTD,EQ,3361.7,0.24,13598.11,0.38,12.84
GSPCROP,EQ,497.2,1.39,2312.91,2.61,12.83
HAPPSTMNDS,EQ,311.3,-0.1,4740.31,4.13,12.8
EPACKPEB,EQ,245,-0.52,2465.46,5.24,12.79
INDIGRID,IV,172.99,0.59,16478.42,7.4,12.74
FOSECOIND,EQ,6441,-0.56,4854.75,0.19,12.66
GOODLUCK,EQ,526.4,-0.76,5249.03,2.4,12.62
APOLLOTYRE,EQ,400.2,0.57,25416.74,3.17,12.6
AKUMS,EQ,818,0.05,12874.83,1.53,12.55
NELCO,EQ,979.2,-1.39,2234.38,1.27,12.53
RICOAUTO,EQ,132.11,1.1,1787.25,9.47,12.52
SARDAEN,EQ,493.9,-1.11,17404.11,2.5,12.45
SANGHVIMOV,EQ,456.4,2.23,3951.33,2.7,12.27
NSLNISP,EQ,42.16,-0.89,12355.43,29.05,12.23
FRACTAL,EQ,751,0.23,13011.45,1.63,12.22
TANLA,EQ,495,1.1,6565.38,2.48,12.19
ESDS,EQ,1760.5,-5,20634.99,0.69,12.15
AGARWALEYE,EQ,500,-0.42,15851.31,2.42,12.11
GALAXYSURF,EQ,2259,0.55,8009.23,0.53,12.09
CONFIPET,EQ,87.83,1.78,2918.07,13.81,12.07
ESCORTS,EQ,2850,0.96,31885.16,0.42,12.07
JKCEMENT,EQ,5000,-3.56,38634.13,0.24,12
GOLDCASE,EQ,23.7,0.85,2550.23,50.79,11.99
EXICOM,EQ,161,-2.21,2239.18,7.4,11.96
KPL,EQ,3660,0.49,3797.69,0.32,11.9
TATVA,EQ,1797.5,3.99,4204.72,0.67,11.88
KUSUMGAR,EQ,627,1.11,6582.96,1.91,11.85
SGMART,EQ,727.8,1.49,9172.84,1.61,11.79
SJVN,EQ,61.85,-0.63,24305.78,19.08,11.76
CMSINFO,EQ,232.89,0.25,3727.72,5.05,11.72
POWERICA,EQ,584.9,3.92,7402.02,2.01,11.65
INDNIPPON,EQ,1316,0.01,2976.98,0.89,11.54
PHARMABEES,EQ,27.85,0.18,1766.41,41.49,11.51
GSFC,EQ,156.55,0.77,6238.17,7.36,11.51
VINDHYATEL,EQ,2720,-1.72,3223.43,0.42,11.49
SAKAR,EQ,1131.9,0.3,2518.47,0.99,11.49
CORDELIA,EQ,105.77,-2.04,7657.17,10.83,11.46
ABSLAMC,EQ,1016.9,-0.71,29424.87,1.13,11.43
ANAWIL,SM,485.5,13.2,1213.74,2.44,11.43
SOTL,EQ,714,-1.72,4895.21,1.58,11.42
FRONTSP,EQ,1445.8,-4.28,1708.29,0.77,11.31
BHARTIHEXA,EQ,1479.9,-1.81,73995,0.76,11.29
PROSTARM,EQ,142,1.97,836.02,7.99,11.27
MGL,EQ,1074.3,-0.49,10611.7,1.05,11.2
LXCHEM,EQ,181.98,0.76,5057.49,6.18,11.19
KENNAMET,EQ,4240,-0.62,9318.77,0.27,11.19
BIRET,RR,338,0.3,28049.97,3.31,11.17
HLEGLAS,EQ,434,1.22,3014.34,2.57,11.14
DEEPAKNTR,EQ,1586,-0.93,21631.94,0.7,11.1
BEPL,EQ,126.29,-0.63,3142.83,8.73,11.08
PARACABLES,EQ,60.05,-0.17,1965.07,18.52,11.08
AMAGI,EQ,572.65,1.87,12607.07,1.93,11.08
PGHH,EQ,7025,-0.96,22803.67,0.16,11.07
CHEMPLASTS,EQ,197.39,2.46,3120.92,5.6,11.06
JAYNECOIND,EQ,88.57,-1.07,8600.13,12.34,10.97
AFCONS,EQ,252.6,-0.45,9290.24,4.35,10.95
PRICOLLTD,EQ,759.2,-0.6,9253.24,1.43,10.94
ASIANENE,EQ,489.9,3.21,2383.98,2.26,10.94
WEWORK,EQ,645,-1.03,8957.13,1.7,10.94
GOKEX,EQ,687.8,-0.73,5040.04,1.58,10.93
BLUSPRING,EQ,145,3.16,2167.78,7.59,10.89
FSL,EQ,260.75,-0.53,18174.04,4.17,10.84
PITTIENG,EQ,1160,-0.09,4367.82,0.94,10.84
SILVER,EQ,228.65,1.29,3037.31,4.77,10.83
RHIM,EQ,386,0.57,7970.96,2.81,10.79
ICRA,EQ,4395,-1.07,4241.72,0.24,10.74
PRAJIND,EQ,315.9,-0.06,5806.66,3.38,10.66
ATALREAL,EQ,13.14,-10,162.8,78.6,10.63
GUJENERGY,EQ,235.9,0.08,22132.87,4.51,10.59
MANYAVAR,EQ,526,0.3,12780.66,1.99,10.58
METROBRAND,EQ,880.5,-0.46,24003.44,1.21,10.58
UNIVCABLES,EQ,1490,-1.78,5169.61,0.7,10.57
JBMA,EQ,581.1,-2.02,13742.68,1.81,10.57
ARVINDFASN,EQ,416.6,0.57,5568.78,2.53,10.55
FMGOETZE,EQ,481.25,2.73,2677.3,2.22,10.55
PARIN,EQ,731.2,2.27,812.95,1.44,10.54
LTFOODS,EQ,422.8,-0.4,14681.85,2.49,10.52
TMB,EQ,881,-1.4,13950.76,1.18,10.49
TECHNOE,EQ,1009,1.75,11734.63,1.04,10.39
SEJALLTD,EQ,688.5,0.8,784.89,1.53,10.34
