Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RAILTEL,EQ,259.75,2.93,8336.38,15.05,39.03
PCBL,EQ,330.6,4.26,13007.87,11.95,38.9
CONCOR,EQ,488.15,-0.13,37178.38,7.91,38.7
PGIL,EQ,1152,-2.36,10642.3,3.4,38.58
RAYMONDREL,EQ,584,3.3,3887.91,6.54,38.33
SIGACHI,EQ,29.34,-5.84,1121.13,129.42,38.27
GMDCLTD,EQ,549,1.04,17458.2,6.88,37.77
NOCIL,EQ,185.63,2.02,3100.48,20.03,37.53
CHOLAHLDNG,EQ,1490,-1.48,27978.84,2.51,37.5
SOLARA,EQ,742,4.29,3566.82,5.05,37.38
LIQUIDIETF,EQ,1000,0,1146.21,3.68,36.84
GCSL,EQ,586.8,-1.34,1417.67,6.12,36.72
SHADOWFAX,EQ,251,2.97,14726.94,14.64,36.71
SBC,EQ,48.49,1.81,2309.05,75.98,36.68
CHOICEIN,EQ,736,1.43,16396.35,5.01,36.62
UNITDSPR,EQ,1390,0.04,101101.77,2.64,36.57
LLOYDSME,EQ,1792.5,-1.09,100901.07,2.01,36.45
EMIL,EQ,185.04,2.27,7119.39,19.63,36.39
ABDL,EQ,654,1,18293.04,5.61,36.39
RPEL,EQ,1636,5.75,7512.83,2.22,36.36
APOLLOTYRE,EQ,413.9,0.47,26286.83,8.88,36.32
AUGMONT,EQ,808.9,-2.9,7391.2,4.42,36.29
GENESYS,EQ,286.03,3.37,1912.53,12.27,35.63
CYIENT,EQ,1070.9,1.56,11218,3.33,35.61
ZENTEC,EQ,1681.6,1.13,15183.23,2.12,35.56
NMDC,EQ,80.8,0.6,71037.89,43.85,35.5
HCG,EQ,695,3.09,10376.5,5.14,35.32
SHOPERSTOP,EQ,408.3,3.29,4499.7,8.36,35.31
GODAVARIB,EQ,240.51,1.51,1230.83,14.31,35.3
SKYGOLD,EQ,791,-0.2,12250.52,4.43,35.29
MARKSANS,EQ,320.95,1.42,14544.29,11.04,35.21
HUDCO,EQ,169.65,-0.05,33962.23,20.68,35.04
EBGNG,EQ,663.75,2.82,7567.51,5.3,34.77
NCC,EQ,135.85,0.62,8529.3,25.71,34.7
PTCIL,EQ,22610,0.49,33898.15,0.15,34.68
SCHAEFFLER,EQ,3990.2,2.34,62368.29,0.87,34.56
AJANTPHARM,EQ,3509.5,0.02,43854.37,0.98,34.35
KIRIINDUS,EQ,536.45,4.49,3495.94,6.35,33.95
SKYWAYS,EQ,118.45,4.43,1721.59,29.32,33.89
BLACKBUCK,EQ,611.5,-1.22,11139.52,5.49,33.86
KPITTECH,EQ,559.3,0.77,15332.86,6,33.44
SCHNEIDER,EQ,1202,0.28,28740.31,2.79,33.38
FSL,EQ,273,-1.71,19027.85,12.15,33.24
SHREECEM,EQ,21960,0.76,79233.32,0.15,33.1
HEG,BE,225.8,5,4357.43,14.63,32.89
ANURAS,EQ,1183,0.4,13468.44,2.78,32.88
APLLTD,EQ,827.7,0.29,16269.53,3.93,32.86
MIDHANI,EQ,407.4,2.04,7632.23,8.05,32.68
LIQUIDADD,EQ,1145.03,0.01,1708.14,2.85,32.62
BAJAJHLDNG,EQ,11010,0.73,122534.15,0.3,32.6
RUBICON,EQ,1778,0.64,29431.57,1.82,32.59
NOVARTIND,EQ,2090,4.74,5160.38,1.53,32.55
CROMPTON,EQ,225.1,0.76,14494.52,14.44,32.54
KPIL,EQ,1400,0.65,23908.16,2.31,32.43
KFINTECH,EQ,897,0.9,15506.63,3.58,32.05
GOLDAXIS,EQ,125.22,-0.56,5612.45,25.64,32.01
LEAPIND,EQ,136.1,1.03,5995.7,23.24,31.86
CMPDI,EQ,204.5,0.36,14601.3,15.44,31.64
PURVA,EQ,218.06,3.72,5171.29,14.38,31.41
PIIND,EQ,2307,2.26,35001.37,1.37,31.32
MAHSEAMLES,EQ,721.85,4.17,9672.74,4.37,31.25
ANANDRATHI,EQ,2202.2,-0.18,36565.61,1.41,31.17
BLUEJET,EQ,565,-0.01,10694.08,5.47,31.15
ALOKINDS,EQ,7.05,-5.75,3500.49,428.45,30.76
OMNI,EQ,567.6,5.21,7019.28,5.51,30.7
LUMAXTECH,EQ,2018,3.92,13754.22,1.53,30.62
SBCL,EQ,1100,4.07,6336.46,2.8,30.62
MBAPL,EQ,164.6,2.99,7211.7,18.56,30.56
KSL,EQ,969,1.79,4229.98,3.09,30.48
EIEL,EQ,199.85,2.56,3507.97,15.27,30.46
FIRSTCRY,EQ,169.06,-0.56,8826.42,18.05,30.45
IRCON,EQ,108.12,0.29,10168.86,27.97,30.28
HDFCSML250,EQ,182,0.52,2634.84,16.66,30.21
RPOWER,EQ,21.03,1.2,8697.53,142.86,30.13
ASTRAMICRO,EQ,1615.1,-0.42,15334.57,1.86,30.03
SCI,EQ,270,1.16,12576.57,11.14,30.01
BANKBEES,EQ,582.09,-0.1,8111.67,5.15,29.98
SMLMAH,EQ,6180,3.49,8943.48,0.48,29.83
RKFORGE,EQ,703,2.06,12806.55,4.2,29.65
PHOENIXLTD,EQ,1872.2,0.93,66964.45,1.57,29.46
SUDEEPPHRM,EQ,1107,-0.02,12503.41,2.63,29.35
BSOFT,EQ,283.6,0.84,7931.36,10.3,29.3
VIJAYA,EQ,1510,4.99,15552.65,1.96,29.24
WELENT,EQ,776.2,1.07,10743.68,3.77,29.16
NUVAMA,EQ,1685,-1.06,31079.67,1.71,29
SILVER1,EQ,21.96,-1.08,3769.69,131.86,28.94
IREDA,EQ,108.99,0.54,30617.81,26.34,28.74
THERMAX,EQ,3561,0.68,42431.56,0.81,28.67
APTUS,EQ,238.5,-0.59,11944.8,11.87,28.53
SUPREMEIND,EQ,3344.4,1.35,42482.87,0.85,28.4
DIACABS,BE,375.05,-4.99,22430.66,7.39,28.28
TARIL,EQ,277,-0.04,8314.59,10.13,28.2
GABRIEL,EQ,1290,-0.44,22862.67,2.18,28.1
WHEELS,EQ,2115,0.21,5167.58,1.31,27.95
SONATSOFTW,EQ,281.45,1.64,7892.56,9.97,27.88
PETRONET,EQ,283.45,0.48,42517.5,9.82,27.82
SMSPHARMA,EQ,415.55,3.13,3891.71,6.72,27.81
E2E,BE,606.05,1.05,12458.26,4.64,27.77
NATCOPHARM,EQ,819.95,0.82,14686.11,3.41,27.68
TRIVENI,EQ,232.1,-3.07,5039.36,11.89,27.65
EMBASSY,RR,439.5,-0.02,41659.93,6.26,27.53
CENTUM,EQ,4325.2,1.15,6384.87,0.62,27.3
AIAENG,EQ,3996,5,37290.82,0.69,27.13
GENUSPOWER,EQ,303.85,0.76,9244.41,8.95,27.09
DYNAMATECH,EQ,11824,-2.09,8030.2,0.22,27.05
STAR,EQ,1200,1.36,11060.73,2.25,27
NBCC,EQ,82.13,0.88,22175.1,32.84,26.92
TRITURBINE,EQ,553.65,2.38,17600.45,4.91,26.91
ITBEES,EQ,32.46,0.5,3558.32,83.25,26.86
GOLD1,EQ,125.59,-0.39,14665.86,21.25,26.67
SAPPHIRE,EQ,233,4.33,7488.22,11.48,26.58
AEROENTER,EQ,122.25,7.85,1383.43,21.92,26.48
HDBFS,EQ,682,0.59,56658.17,3.88,26.47
CRAFTSMAN,EQ,10933,-0.97,28594.64,0.24,26.37
EMCURE,EQ,1908.3,-1.22,36200.31,1.37,26.28
SWANCORP,EQ,289.3,-1.21,9068.31,8.98,26.16
DEVYANI,EQ,139,1.69,17137.86,18.53,25.65
IZMO,EQ,916.9,4.19,1373.55,2.74,25.45
LIQUIDBETF,EQ,1099.07,0.01,568.82,2.28,25.08
LIQUID,EQ,999.99,0,487.09,2.51,25.08
RACLGEAR,EQ,1838.4,-0.76,2167.12,1.34,25.07
SIGMAADV,BE,857.9,5,16256.88,2.93,24.86
BAJAJHIND,EQ,19.42,-1.97,4642.67,126.4,24.77
CASHIETF,EQ,1079.82,0.01,1047.65,2.29,24.72
HONASA,EQ,458.5,-2.3,14948.21,5.31,24.59
SIRCA,EQ,406.5,0.81,2308.63,6.09,24.57
POONAWALLA,EQ,432.5,0.01,38084.9,5.68,24.57
GPIL,EQ,238,0.64,16023.09,10.3,24.5
SHAILY,EQ,3100,0.09,14258.53,0.79,24.5
DEEPA,EQ,173.95,1.24,1672.08,14.18,24.47
CARBORUNIV,EQ,1083.9,3.07,20648.88,2.27,24.45
KERNEX,EQ,1723,4.53,2895.26,1.42,24.41
HTEL,EQ,71.9,-3.11,681.99,34.16,24.36
J&KBANK,EQ,147.6,-0.04,16253.45,16.41,24.32
PTC,EQ,156,2.66,4617.73,15.72,24.27
KARURVYSYA,EQ,331,-1.14,31993.18,7.26,24.23
CREDITACC,EQ,1373,-3.07,22034.52,1.76,24.21
NH,EQ,1848.3,-0.18,37772.01,1.28,23.94
VEDPOWER,EQ,31.1,0.32,12161.31,77.01,23.9
THANGAMAYL,EQ,4810.5,-2.36,14952.01,0.49,23.86
RBA,EQ,96.28,0.47,6855.89,24.87,23.81
STLNETWORK,EQ,40.91,4.98,1996.85,58.31,23.63
IEX,EQ,113.4,1.25,10111.8,20.84,23.57
63MOONS,EQ,872.9,2.92,4022.2,2.69,23.46
INDIAGLYCO,EQ,250,-6.09,1675.67,9.25,23.44
SHAKTIPUMP,EQ,464.2,0.06,5728.13,5.05,23.37
PREMEXPLN,EQ,668.5,0.1,3593.94,3.49,23.32
GUJENERGY,EQ,239.55,-1.92,22475.32,9.68,23.22
COROMANDEL,EQ,1922,-0.82,56710.7,1.2,23.19
BLEL,EQ,435.25,1.6,1841.22,5.31,22.91
BBOX,EQ,762.3,-0.12,13538.39,3,22.9
GREENPANEL,EQ,157.55,3.13,1931.99,14.5,22.85
MANORAMA,EQ,1935,0.97,12214.18,1.18,22.79
ELGIEQUIP,EQ,594,0.25,18824.4,3.82,22.76
ABSLAMC,EQ,1088.1,2.81,31485.1,2.06,22.29
PGEL,EQ,529.35,1.05,15179.49,4.21,22.25
KPRMILL,EQ,1098,-2.09,37531.18,1.99,21.94
ATGL,EQ,589,0.43,64778.81,3.74,21.91
AETHER,EQ,1623.6,1.28,21549.69,1.35,21.86
FIEMIND,EQ,1901,-1.4,5003.37,1.14,21.85
PRECWIRE,EQ,450.9,2.57,8242.81,4.91,21.85
TURTLEMINT,EQ,131.1,2.63,3860.62,16.36,21.76
OPTIEMUS,EQ,608.6,2.66,5432.43,3.56,21.67
MEDANTA,EQ,1425,1.45,38314.23,1.52,21.67
AMAGI,EQ,575,1,12658.81,3.68,21.15
LLOYDSENGG,EQ,80.23,0.26,11849.14,26.28,21.14
JINDWORLD,EQ,49.18,0.04,4930.8,42.52,21
SHRIPISTON,EQ,4363.9,1.27,20242.51,0.48,20.82
IKS,EQ,1721,-1.77,29527.74,1.2,20.79
SAREGAMA,EQ,493,1.33,9505.51,4.2,20.78
STARHEALTH,EQ,559.4,2.51,32927.61,3.74,20.76
GOKEX,EQ,728,0.37,5334.61,2.86,20.7
INDSWFTLAB,EQ,379.7,4.34,3301.93,5.45,20.66
SUBEXLTD,EQ,19.9,1.58,1118.39,102.84,20.52
HOMEFIRST,EQ,1175,-0.08,12285.74,1.75,20.48
JTLIND,EQ,87.42,3.33,3436.32,23.53,20.29
ICIL,EQ,434,0.47,8595.56,4.68,20.25
EMBDL,EQ,55.06,2.57,7656.83,37.09,20.2
DCBBANK,EQ,218.49,-0.66,7039.29,9.12,20.07
AARTIPHARM,EQ,829,1.97,7517.36,2.44,20.06
WSTCSTPAPR,EQ,714,0.42,4715.89,2.75,20.05
MANINFRA,EQ,125.72,1.2,5074.9,16.02,19.96
AIMTRON,SM,1595,-0.71,3324.2,1.22,19.91
BERGEPAINT,EQ,448.4,0.06,52283.57,4.43,19.89
TORNTPOWER,EQ,1277,-1.41,64348.48,1.54,19.89
654GS2032,GS,99.5,-0.5,155220,20,19.85
JNPR,EQ,257,-1.83,14623.26,7.7,19.8
GREAVESCOT,EQ,192.5,3.7,4484.32,10.38,19.64
VSSL,EQ,406.5,0.16,3930.9,4.76,19.63
NEWGEN,EQ,490,-0.41,6982.99,3.98,19.57
DEEPAKFERT,EQ,1329,1.06,16777.01,1.46,19.43
GODFRYPHLP,EQ,1943,0.47,30307.26,1,19.35
ONESOURCE,EQ,1581,-0.98,18129.78,1.21,19.31
SAMHI,EQ,156.2,-2.54,3473.26,12.19,19.31
GILLETTE,EQ,7337,0.85,23907.77,0.26,19.07
CMSINFO,EQ,232,-0.17,3713.47,8.18,19.03
UBL,EQ,1219.3,-0.65,32238.92,1.55,18.97
JMFINANCIL,EQ,122.6,1.78,11732.33,15.51,18.94
LOTUSDEV,BE,212.51,-1.8,10385.87,8.83,18.92
FIVESTAR,EQ,531.9,-3.19,15701.08,3.52,18.92
GSFC,EQ,152.24,2.06,6066.42,12.45,18.91
NELCO,EQ,968,3.19,2208.82,1.98,18.9
IRCTC,EQ,457.9,1.09,36632,4.14,18.89
OLECTRA,EQ,1186,1.54,9734.78,1.58,18.66
BALAMINES,EQ,2143,-0.32,6943.53,0.86,18.59
CARRARO,EQ,523,2.78,2973.34,3.58,18.42
MARSONS,EQ,121.6,0.05,2092.74,14.99,18.39
KENNAMET,EQ,4335.3,4.82,9528.23,0.42,18.37
MACPOWER,EQ,1911,1.13,1911.79,0.94,18.29
TEXRAIL,EQ,111.89,3.01,4552.41,16.48,18.27
KEC,EQ,401.95,1.11,10699.91,4.53,18.25
SBISILVER,EQ,222.25,-0.81,5939.43,8.17,18.12
MODEFENCE,EQ,102,1.47,1301.52,17.84,18.09
LINDEINDIA,EQ,6100,0.17,52023.38,0.3,18.04
KMEW,EQ,2834,4.63,7188.25,0.64,18
GOLDCASE,EQ,23.69,-0.38,2522.29,75.72,17.91
DECNGOLD,EQ,218.2,-1.12,4318.22,8.12,17.87
RAMRAT,EQ,558.95,6.3,5217.75,3.26,17.87
GICRE,EQ,340.3,0.75,59702.23,5.2,17.79
CAPLIPOINT,EQ,2600,0.66,19763.04,0.68,17.78
GOODLUCK,EQ,506.2,-0.8,5047.6,3.44,17.69
RISHABH,EQ,772,1.77,2987.41,2.25,17.62
INDOTHAI,EQ,35.32,-4.98,457.81,49.17,17.61
GANDHAR,EQ,269.95,4.25,2642.26,6.61,17.6
CSM,EQ,103,7.05,531.52,17.35,17.57
BECTORFOOD,EQ,220.75,0.27,6776.82,7.95,17.56
LEMONTREE,EQ,104,0.72,8239.36,16.85,17.54
RENUKA,EQ,22.72,-1.26,4835.93,76.07,17.48
LCL,EQ,525,0.23,5546.63,3.28,17.47
ATALREAL,EQ,15.88,9.97,196.75,113.39,17.32
CESC,EQ,141.99,0.23,18821.77,12.2,17.29
POCL,EQ,472,4.22,3600.33,3.73,17.28
BIRLACABLE,EQ,401.65,4.99,1204.95,4.32,17.27
LTTS,EQ,3330,-0.64,35323.82,0.52,17.26
CLEANMAX,EQ,1288,0.09,15138.08,1.31,17.09
GPPL,EQ,162.78,0.33,7869.43,10.51,17.09
TENNIND,EQ,512,-0.01,20664.54,3.33,17.07
VARROC,EQ,844,-0.84,12895.17,1.99,17.01
GRAVITA,EQ,1613,-0.6,11905.3,1.05,16.96
SHANKESH,EQ,89.1,-0.5,1310.05,18.87,16.94
GUJALKALI,EQ,674,-3.23,4949.65,2.48,16.85
MAITHANALL,EQ,1026,3.17,2986.85,1.64,16.82
GSPCROP,EQ,483,0.01,2246.86,3.42,16.71
FREDUN,EQ,1280,4.78,2116.87,1.3,16.69
AKUMS,EQ,767,-0.65,12072.12,2.16,16.69
SILVERBETA,EQ,218.4,-1.04,1498.07,7.64,16.67
SENCO,EQ,343.5,3.39,5630,4.92,16.66
CEMPRO,EQ,1264.6,2.39,21724.26,1.32,16.56
APOLLOPIPE,EQ,525,3.16,2312.53,3.17,16.53
FRACTAL,EQ,750.65,1.63,12987.92,2.19,16.46
MANAKCOAT,EQ,128.6,2.1,1371.31,12.68,16.43
MARINE,EQ,373.5,0.05,5226.92,4.36,16.39
JUNIORBEES,EQ,773.4,1.12,8774.78,2.13,16.37
LIQUIDPLUS,EQ,1103.46,0.01,1204.2,1.48,16.34
BRIGADE,EQ,618.6,-1.32,20182.4,2.6,16.29
DEEPINDS,EQ,736,0.12,4710.4,2.19,16.26
FEDDERSHOL,EQ,51.95,2.24,1046.36,30.91,16.18
POLYMED,EQ,1707,0.14,17302.06,0.93,16.13
VOLTAMP,EQ,10729,2.05,10854.66,0.15,16.09
RAINBOW,EQ,1475.1,1.23,14982.09,1.08,16.07
SPARC,EQ,194,4.53,6295.3,8.36,16
INDGN,EQ,590,2.93,14217.04,2.73,15.99
SWSOLAR,EQ,179,0.6,4180.39,8.9,15.93
SHANTIGOLD,EQ,242.91,-0.43,1864.08,6.52,15.91
ATUL,EQ,6148.5,1.19,18102.26,0.26,15.88
ONEPOINT,EQ,58.9,4.66,1548.7,26.8,15.87
INDORAMA,EQ,89,3.97,2323.91,17.74,15.77
MSUMI,EQ,36.09,1.75,23933.67,43.81,15.69
TALBROAUTO,EQ,435.5,3.99,2688.26,3.61,15.69
SIS,EQ,420,0.99,5935.9,3.71,15.67
SGMART,EQ,713.05,2.21,8986.94,2.2,15.66
SJS,EQ,2275,-0.97,7336.77,0.69,15.63
MAFANG,EQ,238.9,2.76,5908.08,6.51,15.55
SSWL,EQ,349.45,-0.17,5495.63,4.41,15.49
718GS2037,GS,102,-0.29,175440,15.12,15.42
INTELLECT,EQ,652,-1.13,9151.25,2.35,15.39
BAJAJCON,EQ,502,0.79,6557.04,3.04,15.35
TBZ,EQ,574.85,5,3836.01,2.68,15.31
WHIRLPOOL,EQ,726.95,-0.66,9222.95,2.09,15.26
EXICOM,EQ,158.46,-2.62,2203.86,9.37,15.24
TATVA,EQ,1704,3.47,3986.01,0.9,15.21
AVANTIFEED,EQ,772.2,0.24,10520.89,1.97,15.2
TRUALT,EQ,421.5,-0.28,3614.47,3.57,15.19
MVGJL,EQ,215.58,4.06,1053.05,7.04,15.18
ATLANTAELE,EQ,1643,-0.73,12634.12,0.92,15.1
AARTIIND,EQ,475.9,0.65,17262.16,3.15,15.08
SETFNIFBK,EQ,577.75,0.06,3622.77,2.61,15.06
BEPL,EQ,127.25,1.87,3166.72,11.63,14.89
ARDEE,EQ,48.7,2.7,1535.03,30.5,14.84
DYCL,EQ,441.1,1.87,2137.51,3.33,14.79
ALEMBICLTD,EQ,102.1,3.18,2621.74,14.17,14.66
HIKAL,EQ,225,0.28,2774.27,6.47,14.63
DEEPAKNTR,EQ,1604,0.85,21877.44,0.91,14.56
JGCHEM,EQ,587.5,0.79,2302.18,2.46,14.53
CANFINHOME,EQ,775,0.4,10319.48,1.86,14.52
EMPOWER,EQ,2.53,2.02,294.44,577.86,14.5
ESCORTS,EQ,2830.9,0.54,31671.47,0.51,14.48
IXIGO,EQ,160.3,-0.14,7070.59,9.05,14.43
VIPIND,EQ,304,2.13,4318.43,4.74,14.41
MSTCLTD,EQ,723.15,3.98,5090.98,2.01,14.37
CORDELIA,EQ,109.22,0.95,7906.93,13.09,14.37
HERITGFOOD,EQ,405.4,-0.8,3761.95,3.52,14.36
TIPSMUSIC,EQ,656.6,0.31,8393.42,2.18,14.36
ALGOQUANT,EQ,69.68,6.95,1958.68,20.85,14.27
ANNU,EQ,49.2,-6.59,322.22,28.67,14.17
TIIL,EQ,3057.4,-1.82,6931.98,0.46,14.15
SUNDARMFIN,EQ,4725,1.13,52496.57,0.3,14
INDIAMART,EQ,1654,-3.07,9947.68,0.83,13.9
ZOTA,EQ,1122.4,0.74,3887.16,1.23,13.84
IRB,EQ,18.88,-0.89,22803.26,73.13,13.82
ORIANA,SM,1349.5,7.9,2742.07,1.03,13.73
BLISSGVS,BE,690,1.4,7332.99,1.98,13.69
ORCHPHARMA,EQ,963,0.57,4884.25,1.39,13.49
REFEX,EQ,271,3.87,3718.65,4.96,13.49
ABBOTINDIA,EQ,25900,-0.86,55035.69,0.05,13.38
ITCHOTELS,EQ,154.45,0.69,32172.02,8.67,13.37
AYE,EQ,179.56,-0.31,4431.28,7.27,13.34
PSUBNKBEES,EQ,92.31,0.11,4031.87,14.37,13.3
BANKIETF,EQ,58.02,0.47,2981.89,23.08,13.3
ASIANENE,EQ,489,-0.78,2378.85,2.73,13.28
MUFIN,EQ,132,1.1,2615.74,9.93,13.25
VINDHYATEL,EQ,2613.5,1.04,3097.22,0.5,13.21
RCF,EQ,110.2,1.31,6079.6,12.04,13.19
JAINREC,EQ,274,-0.29,9455.35,4.79,13.15
WINDLAS,EQ,1114.25,3.65,2299.39,1.17,13.04
IGL,EQ,148.49,-0.19,20788.62,8.76,13.03
MINDACORP,EQ,681.4,1.47,16290.87,1.92,13
JWL,EQ,231.95,1.43,9912.86,5.62,12.99
BAJAJHFL,EQ,82.71,-0.3,68916.74,15.62,12.95
AFFLE,EQ,1545,0.65,21765.86,0.84,12.93
DEEDEV,EQ,638.7,0.64,4805.54,2.01,12.91
SANGHVIMOV,EQ,418.3,2.46,3621.47,3.08,12.86
HINDOILEXP,EQ,180.3,-0.08,2384.35,7.01,12.71
HAPPSTMNDS,EQ,328.3,0.26,4999.18,3.89,12.68
CUBEINVIT,IV,156.5,-0.22,21034.69,8.09,12.66
PRAJIND,EQ,317.15,1,5829.63,4,12.63
ACI,EQ,458.2,-0.7,5656.86,2.72,12.62
SUVEN,EQ,351.95,4.61,9944.79,3.67,12.62
PRICOLLTD,EQ,752.05,0.97,9166.1,1.67,12.59
CENTRALBK,EQ,30.43,0.13,27543.41,41.39,12.56
BAGMANE,RR,109.83,-0.06,37342.2,11.38,12.56
CONFIPET,EQ,86.55,-0.03,2875.55,14.46,12.56
RPTECH,EQ,809.5,1.89,5375.55,1.55,12.51
JAMNAAUTO,EQ,127,-1.21,5079.81,9.73,12.49
JSLL,EQ,491,-1.22,6103.17,2.53,12.47
KRYSTAL,EQ,677,3.26,945.9,1.85,12.46
CONCORDBIO,EQ,1458.5,0.32,15258.27,0.85,12.36
TECHNOE,EQ,987,1.64,11478.77,1.25,12.33
NXT-INFRA,IV,95.5,-0.52,5435.96,13,12.31
PRIVISCL,EQ,3496,0.44,13656.32,0.35,12.3
SETFNIF50,EQ,251.99,0.54,208775.07,4.87,12.26
PITTIENG,EQ,1138,3.32,4284.98,1.09,12.2
BHARTIHEXA,EQ,1470,-0.63,73500,0.82,12.18
ABFRL,EQ,50.33,1.19,6142.83,24.17,12.14
RGL,EQ,157.1,5.08,1687.32,7.78,12.12
MASFIN,EQ,286.8,-0.43,5204.08,4.21,12.07
STYLAMIND,EQ,3238,1.57,5487.78,0.37,12.07
HAPPYFORGE,EQ,2152,-0.18,20310.3,0.56,12.04
NSLNISP,EQ,41.53,0.87,12170.81,28.94,12.02
GOLDETF,EQ,146.38,-0.29,3482.27,8.21,12.01
CCL,EQ,1070.2,0.44,14290.16,1.13,12.01
SILVERCASE,EQ,22.98,-0.78,1173.63,52.26,11.99
RALLIS,EQ,204.5,0.91,3976.89,5.89,11.97
ASHAPURMIN,EQ,517.75,0.4,4945.86,2.3,11.92
ANONDITA,SM,1128,-2.59,2040.17,1.06,11.92
SILVER,EQ,226.51,-0.73,3015.22,5.21,11.78
IDEAFORGE,EQ,712.6,1.46,3542.23,1.63,11.77
SUDARSCHEM,EQ,1192.5,-0.52,9493.2,0.97,11.73
HLEGLAS,EQ,414.1,-0.66,2876.12,2.8,11.73
TTML,EQ,36.6,3.92,7155.04,31.96,11.71
PNGJL,EQ,600.9,-1.27,8845.4,1.93,11.66
TANLA,EQ,495.95,1.72,6577.98,2.35,11.65
SAMBHV,EQ,128.6,0.16,3789.47,9,11.65
MASPTOP50,EQ,104.8,6.23,1767.18,11.27,11.62
TNPETRO,EQ,127.3,0.86,1145.34,9.02,11.6
MOIL,EQ,244,2.8,4965.04,4.74,11.44
IMFA,EQ,1266,1.6,6830.59,0.9,11.44
CLEAN,EQ,828,0.98,8800.33,1.38,11.42
IPL,EQ,139.38,1.17,1605.15,8.28,11.39
TBOTEK,EQ,1649.8,1.13,17914.81,0.69,11.38
EIDPARRY,EQ,705,0.28,12545.88,1.62,11.37
SUPRIYA,EQ,904,2.98,7275.65,1.27,11.31
TRANSRAILL,EQ,410.8,0.97,5515.24,2.76,11.27
JINDRILL,EQ,582.5,-2.13,1688.15,1.92,11.26
WEBELSOLAR,EQ,71.49,-0.86,3103.83,15.69,11.25
JAYNECOIND,EQ,88.85,1.72,8627.32,12.64,11.23
FACT,EQ,759.8,1.44,49164.53,1.47,11.22
QUESS,EQ,353.1,3.13,5274.82,3.19,11.18
RAMBHAJO,EQ,267.25,6.03,1224.27,4.22,11.16
IONEXCHANG,EQ,425.5,-0.18,6240.66,2.61,11.15
EQUITASBNK,EQ,72.06,-1.96,8243.17,15.31,11.15
LASERPOWER,EQ,270.9,0.04,3802.58,4.11,11.12
UTKARSHBNK,EQ,14.08,1.88,2505.57,78.88,11.08
CEIGALL,EQ,388.05,0.32,6760.02,2.83,11.03
KNACK,EQ,181.25,0.87,2217.87,5.96,10.95
LMW,EQ,18315,3.96,19565.91,0.06,10.94
SHUKRAPHAR,EQ,54.35,-0.46,2389.3,20.09,10.93
ZAGGLE,EQ,182,2.36,2447.14,6.06,10.93
MID150BEES,EQ,234.49,1.07,3934.4,4.68,10.92
ICRA,EQ,4580,-0.65,4420.26,0.24,10.92
CHAMBLFERT,EQ,414.5,1.32,16606.96,2.61,10.79
JKTYRE,EQ,349.5,1.81,10075.72,3.11,10.77
NETWORK18,EQ,26.3,0.69,4055.46,40.49,10.75
RAJRATAN,EQ,439.1,-5.15,2229.35,2.4,10.74
SHK,EQ,141,5.68,1951.73,7.74,10.74
CIEINDIA,EQ,384.8,2.39,14597.86,2.8,10.73
RATNAMANI,EQ,2727,1.19,19114.09,0.4,10.72
ABREL,EQ,1258.1,2,14052.43,0.85,10.71
ABLBL,EQ,82.3,-0.12,10044.89,12.9,10.71
CAMLINFINE,EQ,99.1,1,1903.68,10.65,10.69
MIIL,EQ,690,4.11,1498.94,1.56,10.67
JSWCEMENT,EQ,116.5,-0.02,15883.2,9.15,10.67
UNIVCABLES,EQ,1448.2,3.06,5024.59,0.74,10.62
INDNIPPON,EQ,1256,1.25,2841.25,0.83,10.58
MBEL,EQ,250.55,-1.51,1432.16,4.2,10.57
ROLEXRINGS,EQ,170,0.87,4459.66,6.2,10.53
667GS2035,GS,105,-0.71,129081.75,10,10.5
BANKNIFTY1,EQ,58.17,-0.26,4230.09,17.99,10.47
VIKRAMSOLR,EQ,163.52,-0.22,5925.22,6.4,10.47
PVP,EQ,58,-0.87,1510.34,18.03,10.43
710GS2029,GS,104,0,157040,10,10.4
TIMKEN,EQ,3178,-1.87,23904.51,0.32,10.4
AVANTEL,EQ,146,2.9,3879.38,7.14,10.38
AADHARHFC,EQ,470,2.46,20595.72,2.22,10.34
KABRAEXTRU,EQ,635,1.1,2220.78,1.62,10.33
KUSUMGAR,EQ,556.5,1.33,5842.77,1.86,10.28
GAJA,EQ,145.26,4.63,2048.31,7.13,10.25
DCI,EQ,281,6.38,460.84,3.61,10.24
GUJTHEM,EQ,420.95,2.02,5478.74,2.44,10.22
SBILIQETF,EQ,1056.2,0.01,40.2,0.96,10.19
BANKBETA,EQ,58.17,0.05,2996.33,17.52,10.16
UFLEX,EQ,652.4,1.08,4711.08,1.54,10.14
WEWORK,EQ,680.4,0.64,9448.73,1.48,10.12
UTLSOLAR,EQ,407.9,0.55,12518.52,2.46,10.11
SMCGLOBAL,EQ,81.7,1.4,1710.8,12.39,10.11
OILIETF,EQ,11.04,-0.18,292.34,91.2,10.05
ARFIN,EQ,87.95,6.37,1483.91,11.69,10.05
VIMTALABS,EQ,597.1,-0.23,2668.26,1.65,10.02
SUNDRMFAST,EQ,1225,0.42,25740.73,0.82,10.02
ALIVUS,EQ,1383,0.9,16979.29,0.72,9.99
