Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
IDBI,EQ,90.62,-1.47,97438.27,50.13,45.68
MANYAVAR,EQ,597,5.07,14505.8,7.76,45.68
UBL,EQ,1279,-0.4,33817.42,3.53,45.6
BUILDPRO,EQ,1294,0.4,3137.86,3.51,45.58
JUBLPHARMA,EQ,930,2.43,14813.15,4.98,45.56
RELIGARE,EQ,256.8,1.95,8548.63,17.96,45.35
RGL,EQ,149.35,8.92,1603.97,30.35,44.74
BELRISE,EQ,237,-0.47,22921.5,18.74,44.32
ELGIEQUIP,EQ,643.45,2.08,20391.51,6.92,44.16
VISHNU,EQ,699.8,1.65,4710.72,6.23,44.12
HDFCGOLD,EQ,131.4,0.79,22952.72,33.51,44.06
MSUMI,EQ,36.57,-1.24,24251.99,120.65,44
UNIVCABLES,EQ,1576,-3.12,5467.99,2.78,43.96
AEQUS,EQ,241,-2.52,16163.04,18.03,43.9
CHOICEIN,EQ,761,-0.97,16953.29,5.67,43.61
TEXRAIL,EQ,115.75,1.87,4709.46,37.47,43.5
MAITHANALL,EQ,1099,5.83,3199.36,4,43.25
TEMBO,EQ,60.5,8.15,1121.98,74.16,43.21
SHADOWFAX,EQ,260.7,0.31,15291.65,16.5,42.81
GCSL,EQ,595.6,1.52,1438.93,7.27,42.74
ABFRL,EQ,53.07,5.28,6477.25,81.58,42.69
BANKINDIA,EQ,145,0,66013.68,29.03,42.1
SOUTHBANK,EQ,47.38,-0.67,12410.25,88.19,42.04
VEDPOWER,EQ,34.21,-0.23,13377.44,122.43,41.98
BAJAJHLDNG,EQ,11162,-0.03,124225.82,0.37,41.58
PETRONET,EQ,288.1,-0.48,43215,14.13,41
LLOYDSENGG,EQ,84.66,-0.34,12503.41,48.02,40.87
SENCO,EQ,358.75,2.78,5879.95,11.42,40.81
SUNTV,EQ,471.65,1.23,18587,8.47,40.3
PRECWIRE,EQ,472,-3.25,8628.54,8.3,40.21
MANINDS,EQ,785.9,-0.95,5895,5.06,40.19
NAZARA,EQ,368.4,0.71,13647.93,10.89,40
AARTIPHARM,EQ,856.25,-1.37,7764.46,4.63,39.94
HAPPSTMNDS,EQ,353.5,-0.13,5382.91,11.23,39.8
VINCOFE,EQ,171.1,-3.05,2506.42,22.87,39.78
KAJARIACER,EQ,1235,-2.03,19407.17,3.2,39.71
MPHASIS,EQ,2422,-1.98,46230.52,1.61,39.36
NH,EQ,1862,-1.07,38051.98,2.1,39.32
HERITGFOOD,EQ,381,2.54,3535.53,10.35,39.25
RPEL,EQ,1800,-4.52,8265.95,2.1,38.92
WABAG,EQ,2008,-0.15,12545.62,1.94,38.91
IKS,EQ,1751.9,1.13,30057.9,2.2,38.84
SANSERA,EQ,3772,-0.46,23538.63,1.02,38.44
AARTIIND,EQ,493.25,-1.72,17891.49,7.68,38.11
CARBORUNIV,EQ,1130,4.82,21526.33,3.39,38.06
DIACABS,BE,332.5,2.97,19885.86,11.47,38.02
LIQUIDADD,EQ,1143.5,0.03,1889.07,3.32,37.98
INNOVACAP,EQ,1178.9,4.75,6746.25,3.22,37.7
E2E,BE,602,1.57,12375.01,6.32,37.7
GOKEX,EQ,786.9,2.51,5766.22,4.72,37.28
BLEL,EQ,454.95,0.15,1924.55,8.24,37.2
MODEFENCE,EQ,107.34,1.22,1363.22,34.42,37.05
NATCOPHARM,EQ,827.7,-1.26,14824.92,4.45,37.04
VMARCIND,SM,319.9,-8.26,4687.31,11.4,37.03
SHREECEM,EQ,23855,-0.23,86070.62,0.15,36.8
LEMONTREE,EQ,105,0.1,8318.59,34.65,36.53
CYIENT,EQ,1100.8,-0.94,11531.21,3.27,36.45
ATALREAL,EQ,26.15,0.97,323.99,138.84,36.25
MARINE,EQ,430.5,0.02,6024.61,8.26,35.92
SSWL,EQ,360.9,0.03,5675.7,10.06,35.84
HINDOILEXP,EQ,184.99,0.33,2446.37,19.59,35.81
CAMS,EQ,748.8,0.19,18592.52,4.7,35.29
HORIZONIND,EQ,54.85,-1.51,15812.72,64.12,35.18
V2RETAIL,EQ,216.2,-1.28,7883.46,16.28,35.02
NIFTYBETF,EQ,245.75,-0.03,191.95,14.14,34.86
THANGAMAYL,EQ,5349,1.02,16625.77,0.66,34.85
SYNCOMF,EQ,20.5,-4.03,1927,167.88,34.63
CLEANMAX,EQ,1344,3.49,15789.95,2.56,34.31
DEVYANI,EQ,139.32,0.92,17177.32,24.33,34.2
QUESS,EQ,355.5,-3.01,5309.74,9.74,34.2
INTELLECT,EQ,688,1.43,9656.53,4.92,34.07
PVP,EQ,68.14,4.99,1774.39,51.46,33.98
QPOWER,EQ,1495.3,5,11580.22,2.28,33.83
DEEPAKNTR,EQ,1715.1,-0.59,23392.77,1.96,33.72
CEIGALL,EQ,355,2.14,6184.27,9.5,33.68
AETHER,EQ,1625,-1.79,21568.27,2.06,33.61
POONAWALLA,EQ,468.05,0.63,41215.34,7.13,33.54
KARURVYSYA,EQ,349,-0.29,33732.99,9.55,33.48
ITCHOTELS,EQ,161.32,0.67,33603.05,20.5,33.17
NORTHARC,EQ,302.45,-0.71,4889.52,10.89,32.94
LIQUID,EQ,1000,0,469.02,3.29,32.9
GANECOS,EQ,1000,-1.52,2679.6,3.31,32.8
AMBUJACEM,EQ,405,0,100635.1,8.07,32.77
ALKEM,EQ,5190,-0.06,62054.24,0.63,32.74
CRAFTSMAN,EQ,11360,1.25,29711.44,0.29,32.54
KISSHT,EQ,308.2,0.95,5463.44,10.41,32.38
RENUKA,EQ,24.14,-0.54,5138.17,135.79,32.32
SUDEEPPHRM,EQ,1335,3.26,15078.64,2.43,32.31
ACI,EQ,501.35,1.24,6189.59,6.4,32.26
KNRCON,EQ,124.79,4.63,3509.53,26.27,32.19
NCC,EQ,150,1.87,9417.7,21.69,32.09
SIGACHI,EQ,34.84,7.04,1331.3,92.15,31.77
BSOFT,EQ,288.6,-1.59,8071.19,10.84,31.64
KEC,EQ,408.3,0.53,10868.95,7.77,31.63
CREDITACC,EQ,1440,0.18,23105.43,2.18,31.59
POWERMECH,EQ,2336,-2.66,7385.57,1.36,31.55
JAINREC,EQ,277.2,-0.93,9565.78,11.36,31.55
ECLERX,EQ,1901,-3.59,17879.04,1.63,31.49
DEEPAKFERT,EQ,1364.8,0.66,17228.94,2.29,31.44
MGL,EQ,1100,3.15,10865.56,2.88,31.44
ARE&M,EQ,864.9,0.52,15829.86,3.64,31.41
THELEELA,EQ,556,-1.78,18568.06,5.62,31.35
SCHNEIDER,EQ,1224.2,2.79,29271.12,2.55,31.14
OLECTRA,EQ,1229.1,-1.26,10088.54,2.51,31.14
APTUS,EQ,258.65,0.52,12953.65,12.03,31.12
NHPC,EQ,76.25,-0.26,76593.39,40.6,31.01
YATHARTH,EQ,992.2,3.11,9560.28,3.14,30.91
LIQUIDETF,EQ,1000,0,474.82,3.09,30.86
SHRIPISTON,EQ,4560,0.19,21152.14,0.69,30.78
ZENTEC,EQ,1799,-0.62,16243.24,1.69,30.77
LOTUSDEV,BE,193.87,5,9474.89,15.9,30.42
KMEW,EQ,3035,-3.66,7466.1,0.99,30.24
JUBLFOOD,EQ,482.7,-0.04,31850.73,6.25,30.21
TENNIND,EQ,519.15,0.67,20953.12,5.82,30.11
PARACABLES,EQ,65.4,1.71,2140.15,44.72,30.06
SINDHUTRAD,EQ,25.05,4.59,3862.53,118.32,29.98
RPOWER,EQ,22.17,0.64,9169,135.18,29.93
IREDA,EQ,113.64,0.57,31924.1,26.27,29.93
LASERPOWER,EQ,297.9,-1.05,4181.57,9.99,29.72
POLYMED,EQ,1699.9,-3.89,17230.1,1.72,29.62
ARTEMISMED,EQ,332.95,4.1,5269.72,8.85,29.59
AXISCADES,EQ,1710.1,-1.17,7273.65,1.69,29.23
SEDEMAC,EQ,2808.3,-3.36,12404.4,1.03,29.23
ITBEES,EQ,34.25,-0.12,3747.01,85.05,29.12
IRCTC,EQ,477,0.51,38160,6.04,28.75
TI,EQ,535,-1.7,13239.85,5.4,28.71
MANKIND,EQ,2327.9,-1.73,96141.33,1.22,28.65
J&KBANK,EQ,150.3,0.29,16550.77,18.83,28.43
EMMVEE,EQ,325.35,-0.32,22525.45,8.73,28.43
GMDCLTD,EQ,563,-0.5,17903.4,5.03,28.43
CORDELIA,EQ,103.39,1.49,7484.87,26.99,28.42
FUSION,EQ,203,1.64,3286.81,13.86,28.27
EMIL,EQ,172.6,-2.02,6640.76,16.37,28.21
EMBASSY,RR,438.36,-0.05,41551.87,6.42,28.15
GABRIEL,EQ,1355.5,0.72,24023.53,2.08,27.89
ICIL,EQ,449.05,2.68,8893.63,6.22,27.88
COROMANDEL,EQ,1940.1,0.46,57236.14,1.44,27.86
SUPRIYA,EQ,845.9,0.5,6808.04,3.24,27.84
FIRSTCRY,EQ,180.07,0.78,9401.24,15.41,27.66
ATGL,EQ,614,-0.01,67528.34,4.46,27.42
UNIPARTS,EQ,880,-2.21,3974.17,3.12,27.28
LLOYDSENT,EQ,74.2,3.1,11308.88,36.85,27.11
GOLDETF,EQ,149.4,0.79,3522.89,18.12,27.07
ROSSTECH,EQ,1152.8,3.27,4345.65,2.35,26.96
UNIMECH,EQ,1508,2.91,7669.22,1.8,26.89
SARDAEN,EQ,508,0.29,17900.97,5.27,26.88
LLOYDSME,EQ,1826,-1.23,102786.81,1.46,26.75
JINDALSAW,EQ,305,-1.88,19505,8.69,26.69
ANANDRATHI,EQ,2215,0.44,36778.14,1.2,26.52
PNGJL,EQ,609.8,3.14,8976.41,4.37,26.51
COHANCE,EQ,456,-1.05,17446.44,5.73,26.43
JKLAKSHMI,EQ,514,-0.08,6381.02,5.12,26.41
JTLIND,EQ,91.45,1.99,3594.73,28.84,26.36
TIMETECHNO,EQ,188.83,-0.28,9321.32,13.86,26.3
JNPR,EQ,264.2,1.93,15032.94,9.83,26.2
PVRINOX,EQ,1230,-1.4,12078.6,2.14,26.12
JWL,EQ,244,1.21,10427.84,10.57,25.95
AKUMS,EQ,764.8,-2.02,12037.49,3.39,25.79
LIQUIDPLUS,EQ,1102.03,0.04,1149.19,2.34,25.75
RBA,EQ,96.85,-1.06,6896.48,26.06,25.72
ELLEN,EQ,331.1,0.2,4666.38,7.59,25.47
WELSPLSOL,EQ,59.85,6.84,3965.73,43.2,25.37
THOMASCOOK,EQ,111.5,4.88,5244.74,22.98,25.37
BLUEJET,EQ,571.15,-1.36,10810.48,4.42,25.35
HDBFS,EQ,682.35,-1.6,56687.25,3.67,25.35
SHAILY,EQ,3266.5,-0.02,15024.35,0.77,25.3
SOLARA,EQ,637.1,1.15,3044.99,3.97,25.27
FSL,EQ,264,-0.49,18400.56,9.43,25.24
GUJTHEM,EQ,412,-3.08,5362.25,6.05,25.15
GRWRHITECH,EQ,7067,-0.46,16418.33,0.35,25.07
MOSCHIP,EQ,212.4,-0.55,4142.82,11.77,25.06
CLEAN,EQ,835,-1.64,8874.59,2.97,25.03
VGUARD,EQ,335,-1.25,14636.65,7.51,25.02
ASIANENE,EQ,519,-0.76,2524.79,4.76,24.96
INDSWFTLAB,EQ,351.5,-5.69,3056.7,6.95,24.94
ASAHIINDIA,EQ,954,-0.86,24320.05,2.56,24.61
CEATLTD,EQ,3333,0.53,13482.02,0.73,24.37
JSFB,EQ,533,-0.22,5636.61,4.54,24.29
OSWALPUMPS,EQ,280,0.16,3192.14,8.58,24.18
LIQUIDBETF,EQ,1097.63,0.03,626.26,2.18,23.87
GPIL,EQ,240.41,0.21,16181.94,9.85,23.76
KPRMILL,EQ,1184,0.73,40470.78,2,23.71
MIDHANI,EQ,420.3,0.82,7873.9,5.63,23.69
SONATSOFTW,EQ,285.15,0.4,7996.31,8.3,23.69
NSLNISP,EQ,46.19,1.74,13536.47,51.32,23.53
ALIVUS,EQ,1369.9,-3.45,16818.46,1.7,23.5
SEAMECLTD,EQ,1796.5,0.55,4567.6,1.31,23.41
ELECON,EQ,433,-0.68,9716.52,5.35,23.29
ZENSARTECH,EQ,461.7,-0.81,10506.22,4.99,23.25
VARROC,EQ,827.5,-1.39,12643.07,2.82,23.16
INOXGREEN,EQ,176.5,3.21,7086.33,13.33,23.11
BLISSGVS,BE,671.3,5,7134.26,3.48,23
STAR,EQ,1060,0.61,9770.31,2.17,22.96
SWANCORP,EQ,281.7,-0.84,8830.08,8.11,22.95
SUDARSCHEM,EQ,1222.5,-2.15,9732.03,1.86,22.94
ABBOTINDIA,EQ,26090,0.56,55439.43,0.09,22.92
HESTERBIO,EQ,2391,8.6,2033.99,0.94,22.91
GANDHAR,EQ,268,0.22,2623.17,8.61,22.88
VINDHYATEL,EQ,2717,-0.7,3219.88,0.82,22.8
AYE,EQ,184.71,2.27,4558.38,12.24,22.77
AJANTPHARM,EQ,3460.1,-1.73,43237.07,0.65,22.72
TARIL,EQ,302,0.47,9065.01,7.52,22.72
AEGISVOPAK,EQ,284,-0.99,31466.96,7.88,22.69
ETHOSLTD,EQ,2800,0.25,7492.15,0.79,22.63
WEWORK,EQ,668.75,2.15,9268.22,3.36,22.6
JUNIORBEES,EQ,791.65,0.37,8929.59,2.84,22.48
RAYMONDLSL,EQ,664.9,2.63,4050.81,3.36,22.39
STYLEBAAZA,EQ,399.25,1.11,3038.99,5.58,22.25
STLTECH,BE,748.9,5,38486.81,2.96,22.13
NBCC,EQ,86.6,0.12,23382,25.48,22.11
PIRAMALFIN,EQ,2230,-0.13,52768.56,0.99,22.07
MANINFRA,EQ,124.75,0.13,5035.74,17.49,21.92
STYLAMIND,EQ,3399.9,4.91,5762.17,0.65,21.81
DEEDEV,EQ,659,2.03,4958.28,3.28,21.74
WINDLAS,EQ,1131,0.35,2333.96,1.91,21.66
CSBBANK,EQ,329,1.25,5707.68,6.59,21.6
GOODLUCK,EQ,472.4,0.64,4710.56,4.55,21.58
SHUKRAPHAR,EQ,51.8,-0.25,2277.2,40.36,21.52
SHYAMMETL,EQ,1063,-1.24,29671.72,1.99,21.44
TIMEX,EQ,670,3.15,6763.65,3.24,21.43
ARIS,EQ,128,-1.1,1046.96,16.42,21.33
CESC,EQ,146,-1.32,19353.33,14.48,21.31
CCL,EQ,1105.5,-0.16,14761.51,1.94,21.27
GAJA,EQ,161.9,2.72,2282.96,13.27,21.25
MUKKA,EQ,31.3,8.98,939,69.1,21.23
SCHAEFFLER,EQ,3958.9,0.21,61879.06,0.54,21.19
EIDPARRY,EQ,782,0.48,13916.14,2.71,21.1
GOLDCASE,EQ,24.22,0.79,2572.62,86.72,21
GPPL,EQ,162.18,-1.96,7840.43,12.94,20.99
IMFA,EQ,1291,0.73,6965.48,1.62,20.88
MVGJL,EQ,179.06,4.12,874.66,11.47,20.88
MEDPLUS,EQ,663.05,0.36,7965.69,3.11,20.87
SYNGENE,EQ,395.15,-1.41,15950.99,5.22,20.72
DECNGOLD,EQ,215,0.56,4254.89,9.59,20.7
KPIL,EQ,1408,-0.68,24044.77,1.45,20.68
GODFRYPHLP,EQ,2051,0.29,31991.86,1,20.63
BANKBEES,EQ,596,0,8333.53,3.45,20.6
SANGHVIMOV,EQ,439.5,-2.98,3805.02,4.56,20.58
PREMEXPLN,EQ,664,-0.35,3569.74,3.06,20.37
XPROINDIA,EQ,1321.5,3.22,3101.61,1.54,20.26
SOTL,EQ,744.25,0.94,5102.61,2.74,20.17
IRCON,EQ,119.15,0.39,11206.25,16.86,20.13
RUBICON,EQ,1763,-0.72,29183.28,1.14,20.11
PNBGILTS,EQ,83.3,5.94,1499.48,24.17,20.11
MOREALTY,EQ,90.5,-1.36,269.51,22,20.09
HLEGLAS,EQ,333.5,4.2,2316.32,6.06,20.06
IBULLSLTD,EQ,25.69,-0.58,5991.43,78.74,20.05
LTFOODS,EQ,442.25,-0.07,15357.26,4.5,19.97
SHAKTIPUMP,EQ,474,0.38,5849.06,4.2,19.94
WEBELSOLAR,EQ,74.25,-3.98,3223.66,26.1,19.92
ALKYLAMINE,EQ,2026,1.14,10362.22,0.98,19.9
GODREJAGRO,EQ,646,-1.97,12429.78,3.06,19.84
CONFIPET,EQ,82.3,-2.35,2734.34,23.71,19.76
RATNAMANI,EQ,2730,2.26,19135.12,0.73,19.72
MODISONLTD,EQ,469.95,-4.99,1524.99,4.12,19.68
PCBL,EQ,318.1,1.23,12516.05,6.22,19.67
NLCINDIA,EQ,273.3,-0.58,37896.78,7.14,19.56
ATLANTAELE,EQ,1884,-0.13,14487.32,1.03,19.35
RAMRAT,EQ,561.25,0.08,5239.22,3.43,19.33
TANLA,EQ,521.3,1.26,6914.21,3.69,19.23
PROTEAN,EQ,501,1.25,2035.12,3.86,19.12
NEOGEN,EQ,2146,0.42,5876.11,0.88,18.98
SIGNATURE,EQ,794,-0.03,11170.47,2.39,18.97
SUVEN,EQ,378.4,0.01,10692.17,4.95,18.83
WAKEFIT,EQ,152.75,2.08,5061.09,12.31,18.83
PRICOLLTD,EQ,763,-0.7,9299.56,2.47,18.8
PGIL,EQ,2277,-2.23,10516.55,0.82,18.78
ESCORTS,EQ,2968.3,-0.33,33208.67,0.63,18.7
GMRP&UI,EQ,95.29,3.93,7442.32,19.67,18.56
NXST,RR,166.4,-0.83,25209.6,11.15,18.53
SMSPHARMA,EQ,393.95,5.29,3689.42,4.73,18.42
BLKASHYAP,EQ,59.4,3.13,1339.11,29.83,18.18
WSTCSTPAPR,EQ,652.8,-0.63,4311.67,2.77,18.13
GSFC,EQ,162.95,0.67,6493.19,11.07,18.1
CANFINHOME,EQ,807.05,0.26,10746.24,2.22,18
LTTS,EQ,3482.2,-0.54,36938.32,0.52,18
IKIO,EQ,211,1.29,1630.62,8.31,17.97
SILVER,EQ,232.3,1.16,3090.73,7.71,17.92
SENORES,EQ,1433,0.18,6599.48,1.24,17.89
FRACTAL,EQ,828.1,1.31,14240.43,2.16,17.8
ENTERO,EQ,1824.8,-1.26,7942.09,0.96,17.71
PRUDENT,EQ,3350,0.65,13871.24,0.54,17.71
TECHNOCRAF,EQ,366.5,-1.8,1451.57,4.76,17.55
APOLLOTYRE,EQ,430.85,-0.69,27363.32,4.08,17.54
ONESOURCE,EQ,1534.5,-2.61,17596.56,1.13,17.54
SAREGAMA,EQ,491.4,-0.46,9474.66,3.53,17.51
GALLANTT,EQ,573.5,0.15,13837.46,3,17.42
RANEHOLDIN,EQ,1645,0.59,2348.7,1.03,17.31
CANHLIFE,EQ,156.7,1.55,14886.5,10.87,17.2
MARATHON,EQ,438,0.7,2953.02,3.88,17.19
ARVIND,EQ,553,-1.69,15043.85,3.08,17.18
SMALLCAP,EQ,49.22,0.33,995.12,35,17.17
HUDCO,EQ,180.5,-0.31,36134.3,9.46,17.09
DOMS,EQ,2208.3,0.03,13401.81,0.77,17.04
VTL,EQ,594,0.91,17194.86,2.85,16.96
SIS,EQ,433,-0.65,6119.63,3.9,16.87
GULFOILLUB,EQ,1074,-0.79,5322.26,1.58,16.85
GVPIL,EQ,647,-2.52,4349.62,2.55,16.71
MASTEK,EQ,1766.5,-1.46,5477.28,0.94,16.71
AVANTIFEED,EQ,798,0.27,10872.4,2.08,16.68
ZAGGLE,EQ,181.11,-0.83,2435.18,9.13,16.61
CENTRALBK,EQ,31.1,1.07,28149.86,52.95,16.43
SAPPHIRE,EQ,228.5,-0.11,7343.6,7.13,16.4
IDEAFORGE,EQ,776.55,0,3860.11,2.09,16.38
SBISILVER,EQ,228.5,1.33,6176.38,7.17,16.36
KPL,EQ,3281.1,-2.11,3404.53,0.49,16.25
PGHH,EQ,7659,-0.85,24861.68,0.21,16.21
MBAPL,EQ,166.95,3,7314.66,9.84,16.13
KPIGREEN,EQ,307.5,1.4,6078.41,5.25,16.05
CMLL,EQ,502,0.12,3281.86,3.15,16
OMNI,EQ,526,1.3,6504.83,3.04,15.95
LUMAXTECH,EQ,1954.7,-1.55,13322.79,0.81,15.94
YASHO,EQ,4142,2.24,4994.05,0.39,15.9
SAMBHV,EQ,129.05,-0.46,3802.73,12.22,15.83
ALLCARGO,EQ,12.43,-0.64,1861.74,127.12,15.83
IPCALAB,EQ,1965,0.45,49852.88,0.8,15.77
WHIRLPOOL,EQ,818.7,1.78,10387,1.94,15.76
MID150BEES,EQ,239.44,-0.29,4008.23,6.54,15.73
HAPPYFORGE,EQ,2240,-2.37,21140.84,0.7,15.68
HOMEFIRST,EQ,1210,0.72,12651.69,1.28,15.6
MUFIN,EQ,136.87,-0.04,2712.25,11.32,15.58
KOPRAN,EQ,233,0.33,1125.1,6.61,15.55
CONNPLEX,SM,247,10.59,471.77,6.7,15.53
JKPAPER,EQ,405.65,-1.1,7355.2,3.81,15.48
ONEPOINT,EQ,56.4,3.26,1482.96,26.88,15.44
BLS,EQ,241,0.35,9922.96,6.47,15.43
POWERICA,EQ,525,2.35,6643.97,2.92,15.39
PARAGMILK,EQ,250.8,-1.34,3150.29,6.14,15.32
EIEL,EQ,199.1,1.76,3494.8,7.7,15.3
SANATHAN,EQ,455.1,5.09,3841.23,3.31,15.3
BEPL,EQ,127.11,-2.03,3163.24,11.9,15.27
ASHAPURMIN,EQ,553,0.92,5282.59,2.76,15.22
RISHABH,EQ,743.5,1.16,2876.79,2.08,15.2
DALMIASUG,EQ,439,-4.78,3553.24,3.43,15.19
BAJAJHFL,EQ,83.19,0.29,69316.69,18.25,15.18
IRISDOREME,EQ,63.8,6.37,1214.31,24.31,15.16
GNA,EQ,554,4.17,2378.37,2.77,15.15
PFIZER,EQ,4600,-0.94,21043.96,0.33,15.12
TNPETRO,EQ,133,-3.49,1196.62,11.2,15.07
JSWCEMENT,EQ,124.1,0.59,16919.36,12.04,14.98
GOLD1,EQ,128.5,0.8,14984.98,11.66,14.97
BFUTILITIE,EQ,537,-1.29,2022.75,2.72,14.96
UCOBANK,EQ,24.8,0.65,31098.11,59.94,14.88
VENUSPIPES,EQ,1625,1.93,3366.37,0.92,14.88
BAJAJHCARE,EQ,320.75,-1.37,1079.73,4.59,14.86
MEDIASSIST,EQ,339.1,-1.41,2533.14,4.33,14.84
DBREALTY,EQ,102.89,-0.16,5580.82,14.39,14.8
WEL,EQ,76,-4.25,1018.46,19.36,14.8
ELECTCAST,EQ,83.15,-0.83,5140.2,17.63,14.74
NELCO,EQ,912,-2.33,2081.04,1.6,14.73
EMBDL,EQ,57.6,-1.69,8010.05,25.34,14.71
BIRLAPREC,EQ,57.4,11.09,392.55,25.74,14.71
TRITURBINE,EQ,578,1.1,18374.53,2.55,14.7
ADVAIT,EQ,2165,-2.08,2369.16,0.67,14.57
STARHEALTH,EQ,558.9,-0.08,32898.17,2.61,14.51
SETFNIF50,EQ,258.5,0.45,213134.64,5.62,14.5
RICOAUTO,EQ,131.3,3.8,1776.29,11.2,14.48
PARKHOSPS,EQ,286.5,-0.07,12374.82,5.05,14.46
SALASAR,EQ,5.21,2.56,910.68,267.13,14.4
PRAJIND,EQ,335,-1.93,6157.74,4.25,14.32
BBOX,EQ,714,-0.96,12680.58,1.98,14.21
PRIVISCL,EQ,3400.7,0.81,13284.05,0.42,14.21
GLAXO,EQ,2954,0.56,50042.54,0.48,14.2
TATVA,EQ,1677,5.06,3922.85,0.86,14.18
SKFINDIA,EQ,1558,1.13,7702.43,0.91,14.16
POCL,EQ,479,0.61,3653.73,2.93,14.14
VIMTALABS,EQ,639.5,-1.95,2857.73,2.19,14.12
BALAJITELE,EQ,93,1.85,1133.69,15.26,14.11
METROPOLIS,EQ,590.5,-0.24,12246.24,2.39,14.09
KLBRENG-B,EQ,467,3.03,2443.01,3.03,14.08
DHAMPURSUG,EQ,167.4,-5.45,1076.49,8.33,14.08
DREDGECORP,EQ,1084.6,0.92,3036.88,1.28,14.06
MINDACORP,EQ,697.1,-1.33,16666.23,2,14
AEROPLANE,EQ,196.2,4.32,2031.68,7.24,13.99
APLLTD,EQ,804,0.04,15803.68,1.74,13.99
NEPHROPLUS,EQ,700,-0.96,7039.13,1.98,13.98
ENDURANCE,EQ,2772.3,0.64,38995.96,0.5,13.9
RHETAN,EQ,25.42,10,2025.66,54.56,13.86
CHAMBLFERT,EQ,419.5,0.29,16807.29,3.29,13.83
VIPIND,EQ,313,0.85,4446.28,4.4,13.83
HDFCSML250,EQ,186.3,0.02,2738.83,7.38,13.79
BORORENEW,EQ,499.1,0.32,7016.96,2.71,13.59
IRB,EQ,19.66,-0.05,23745.35,68.63,13.55
JASH,EQ,480.5,3.52,3036.46,2.8,13.53
AHLUCONT,EQ,600,0.76,4019.25,2.26,13.53
AVL,EQ,598.1,-0.38,7723.75,2.26,13.51
BERGEPAINT,EQ,484.95,-1.31,56545.31,2.77,13.51
IMAGICAA,EQ,55.3,1.37,3129.21,24.03,13.51
TRANSRAILL,EQ,432,1.06,5799.86,3.13,13.49
GROWWCHEM,EQ,30.32,0.43,24.73,44.54,13.48
ABSLAMC,EQ,1064,1.8,30787.74,1.28,13.47
SILVER1,EQ,22.59,1.39,3930.02,59.19,13.36
JKTYRE,EQ,368.45,-0.27,10622.03,3.61,13.31
PTC,EQ,156.5,0.81,4632.53,8.49,13.25
SILVERCASE,EQ,23.63,1.42,1205.04,56.07,13.24
KRBL,EQ,421.45,-0.81,9646.56,3.14,13.23
RAMCOSYS,EQ,610,4,2293.4,2.17,13.22
FEDFINA,EQ,161.87,2.54,6070.39,8.18,13.14
TRIVENI,EQ,276,-1.6,5992.52,4.72,13.07
RPTECH,EQ,824.8,1.12,5477.15,1.59,13.07
KUSUMGAR,EQ,570,-2,5984.51,2.27,13.02
ACC,EQ,1287,1.18,24168.22,1.01,13
GOCLCORP,EQ,428.5,1.31,2124.18,3.04,12.99
DALBHARAT,EQ,1752,-1.08,32861.55,0.73,12.93
ROLEXRINGS,EQ,172.6,-1.28,4527.87,7.44,12.89
CMSINFO,EQ,243.7,-0.47,3900.75,5.29,12.85
MOIL,EQ,252.55,0.75,5139.02,5.06,12.72
JGCHEM,EQ,600,-1.99,2351.16,2.11,12.66
ARDEE,EQ,55.9,1.93,1761.97,22.39,12.46
QUADFUTURE,EQ,420.95,-1.09,1683.8,2.94,12.44
TMB,EQ,935,-0.79,14805.86,1.32,12.31
INFOBEAN,EQ,161.27,2.28,1574.34,7.51,12.29
PSUBNKBEES,EQ,95.67,-0.01,4018.38,12.85,12.29
PHARMABEES,EQ,27.3,-0.26,1722.11,44.83,12.25
YATRA,EQ,113.5,0.37,1781,10.68,12.22
NTPCGREEN,EQ,89.2,0.53,75162.86,13.7,12.22
KIMS,EQ,762,-0.76,32004.49,1.59,12.19
HTEL,BE,73.75,-1.31,699.54,16.52,12.09
RCF,EQ,115.02,0.44,6345.52,10.43,12.03
TVSSCS,EQ,130.6,0.83,5762.38,9.26,12.03
IGIL,EQ,323.05,-0.89,13960.92,3.69,12.01
BHARATCOAL,EQ,33.9,0.3,15787.23,35.46,11.98
DCBBANK,EQ,221,-0.54,7120.16,5.4,11.97
PANAMAPET,EQ,497,2.57,3006.53,2.43,11.9
FMCGIETF,EQ,49.6,0.28,730.88,24,11.88
CHOLAHLDNG,EQ,1525,1.48,28636.06,0.78,11.79
SPARC,EQ,199.8,-1.35,6483.51,5.88,11.79
AFCONS,EQ,292,-0.92,10739.31,4,11.77
ATUL,EQ,6376,-1.44,18772.06,0.18,11.76
ANAWIL,SM,380,-0.65,949.99,3.09,11.74
MSTCLTD,EQ,736,-1.11,5181.44,1.59,11.73
GREENPLY,EQ,305.9,4.4,3820.75,3.87,11.72
INDORAMA,EQ,73.5,6.72,1919.18,16.09,11.71
BASF,EQ,3875,1.11,16773.19,0.3,11.7
DIVGIITTS,EQ,1225.2,-0.81,3747.02,0.95,11.65
ASHOKA,EQ,115.77,-1.32,3249.93,9.98,11.58
VIKRAN,EQ,60.98,5.72,1572.74,19.31,11.54
UDS,EQ,238.35,0.74,1595.83,4.88,11.52
