Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
UNOMINDA,EQ,1241.7,-0.64,71703.95,3.91,48.17
WALCHANNAG,EQ,224.72,7.72,1525.95,21.91,48.15
KABRAEXTRU,EQ,639,10.33,2234.76,7.59,47.84
AEGISLOG,EQ,1264,-0.49,44366.4,3.78,47.6
RAIN,EQ,210.15,-2.58,7068.3,22.24,47.44
FLUOROCHEM,EQ,4533,-0.46,49795.01,1.05,47.3
VOLTAS,EQ,1167.2,-0.24,38620.87,4.03,47.15
GUJTHEM,EQ,426.25,3.62,5547.72,10.88,47.04
XPROINDIA,EQ,1350,1.88,3168.5,3.41,46.59
GLAXO,EQ,2967,0.3,50262.77,1.56,46.55
SBC,EQ,46.91,2.51,2233.81,98.74,46.51
LLOYDSME,EQ,1804,-1.04,101548.41,2.58,46.5
JAMNAAUTO,EQ,126.99,5.22,5079.41,37.05,46.4
360ONE,EQ,1136.9,-0.01,46336.01,4.07,46.18
KWIL,EQ,41.11,-2.4,9659.17,110.48,45.97
ARFIN,EQ,95.6,9.58,1612.99,47.61,45.45
TORNTPOWER,EQ,1282,-1.32,64600.43,3.5,45.3
ACUTAAS,EQ,3192,0.74,26133.26,1.41,45.02
ASHUTOSH,ST,147,5,321.56,31.86,44.99
HAPPSTMNDS,EQ,343.05,-3.09,5223.79,12.92,44.65
NAZARA,EQ,368.45,-0.05,13649.78,12.06,44.46
BAJAJHLDNG,EQ,10956,-1.85,121933.17,0.4,44.23
IEX,EQ,117.5,-1.19,10477.39,37.31,44.03
UNIVCABLES,EQ,1493,-5.28,5180.02,2.88,43.69
RPOWER,EQ,21.98,-0.45,9090.42,197.89,43.65
JMFINANCIL,EQ,130.24,-1.38,12463.45,33.5,43.64
MOSCHIP,EQ,213.2,0.46,4158.42,20.24,43.47
STARHEALTH,EQ,573.95,2.98,33784.05,7.76,43.06
MON100,EQ,335.55,3.35,16916.24,12.88,42.99
SAGILITY,EQ,45.95,-1.86,21510.7,92.92,42.89
MANORAMA,EQ,1997.3,0.2,12607.43,2.13,42.62
KARURVYSYA,EQ,341.5,-2.11,33008.06,12.35,42.61
PAGEIND,EQ,35825,-1.31,39958.75,0.12,42.06
HDFCGOLD,EQ,129.88,-1.19,22707.47,32.39,42.01
STLTECH,BE,786.3,4.99,40408.84,5.33,41.9
SHREECEM,EQ,23365,-2.05,84302.67,0.18,41.67
MRPL,EQ,173,-1.05,30319.96,23.89,41.47
VEDPOWER,EQ,34.46,0.76,13475.2,121.55,41.34
WSTCSTPAPR,EQ,689,5.96,4550.77,6.06,40.92
SILVERIETF,EQ,229.86,-1.13,14874.23,17.82,40.86
GNRL,EQ,114,14.84,1463.79,36.33,40.69
BLISSGVS,BE,693,3.28,7364.87,5.82,40.04
NUVAMA,EQ,1835.5,1.1,33813.26,2.18,39.97
CYIENT,EQ,1102.1,0.03,11544.83,3.62,39.67
JSL,EQ,735,-0.39,60594.84,5.36,39.45
VOLTAMP,EQ,11098,-2.8,11227.98,0.35,39.37
NEOGEN,EQ,2205,3.14,6037.66,1.78,39.3
TIMEX,EQ,628,-6.25,6339.66,6.16,39.13
GUJENERGY,EQ,261.9,-0.64,24572.27,14.83,39.01
HOMEFIRST,EQ,1239,2.39,12954.92,3.16,38.88
CROMPTON,EQ,231.02,-0.59,14875.72,16.69,38.63
JAINREC,EQ,282.9,1.78,9762.48,13.5,38.45
OBEROIRLTY,EQ,1847.5,-1.5,67175.51,2.06,38.43
TNPL,EQ,159.99,2.72,1107.3,23.77,38.24
COHANCE,EQ,451.8,-1.05,17285.75,8.46,37.98
GRAPHITE,EQ,719.45,-1.93,14056.3,5.2,37.6
VMARCIND,SM,301.15,-5.92,4412.58,12.45,37.47
APTUS,EQ,255.52,-1.29,12796.89,14.6,37.38
PGEL,EQ,559.55,-0.49,16045.49,6.67,37.35
KTKBANK,EQ,333.3,-2,12608.77,11.14,37.3
GPIL,EQ,245.2,1.88,16504.35,15.32,37.13
TVSHLTD,EQ,13706,2.48,27730.12,0.27,37.12
PRABHA,EQ,242.5,5.16,3319.96,15.36,36.78
NLCINDIA,EQ,269.95,-1.14,37432.26,13.5,36.72
SAKAR,EQ,1119,10.37,2489.76,3.4,36.61
ONIXSOLAR,EQ,423.35,5,1560.8,9.01,36.57
LALPATHLAB,EQ,1900,1.2,31891.28,1.91,36.29
PRESTIGE,EQ,1550,-2.33,66763.19,2.32,36.24
PCBL,EQ,317.5,0.16,12492.44,11.25,35.87
YATHARTH,EQ,991,-0.01,9548.72,3.57,35.81
CONCOR,EQ,503.9,-0.81,38377.93,7.05,35.63
ANURAS,EQ,1239.4,0.06,14110.55,2.86,35.58
KSHINTL,EQ,1109,1.95,7514.11,3.21,35.56
FEDFINA,EQ,165.7,2.56,6214.02,21.36,35.56
MANKIND,EQ,2318,-0.43,95732.47,1.54,35.55
ITBEES,EQ,33.4,-2.02,3654.02,106.31,35.55
RPTECH,EQ,854.85,3.79,5676.7,4.13,35.38
AMBUJACEM,EQ,398.6,-1.58,99044.81,8.79,35.23
SBCL,EQ,1097.5,-2.11,6322.06,3.15,34.92
BORORENEW,EQ,514,2.98,7226.44,6.76,34.61
INOXINDIA,EQ,2240.6,-0.32,20336.47,1.55,34.55
TATACAP,EQ,369.1,-1.59,156678.12,9.34,34.44
AXISCADES,EQ,1777,3.82,7558.2,1.92,33.85
CAMS,EQ,736.5,-1.64,18287.11,4.52,33.59
POLYMED,EQ,1707,0.26,17302.06,1.94,33.5
VIKRAMSOLR,EQ,166.3,-1.28,6025.95,20.15,33.49
IREDA,EQ,112.95,-0.61,31730.27,29.56,33.4
EMAMILTD,EQ,366.15,0.03,15982.45,9.07,33.39
GOLDCASE,EQ,23.89,-1.32,2531.54,139.81,33.32
LEMONTREE,EQ,107.22,2.16,8494.47,31.18,33.24
SUVEN,EQ,377.2,-0.21,10658.26,8.62,33.1
HONASA,EQ,470,-0.22,15323.14,7.04,33.06
OMAXE,EQ,130.05,-4.64,2378.62,24.95,33.06
SMCGLOBAL,EQ,85,4.62,1779.9,39.24,32.79
CORDELIA,EQ,109.09,5,7897.52,30.43,32.78
LTFOODS,EQ,449.55,1.07,15610.76,7.29,32.74
TIINDIA,EQ,2683,-0.56,51935.45,1.22,32.7
CLEAN,EQ,844.5,1,8975.56,3.86,32.65
BAJAJHFL,EQ,84.09,1.22,70066.6,38.78,32.48
ECLERX,EQ,1909.1,0.18,17955.22,1.72,32.39
OLECTRA,EQ,1210,-1.55,9931.77,2.67,32.38
SJS,EQ,2340,1.47,7494.24,1.38,32.33
SWANCORP,EQ,280,-0.53,8776.79,11.56,32.26
TATACOMM,EQ,1740,-0.92,49592.91,1.86,32.25
WINDLAS,EQ,1152,2.28,2377.29,2.76,32.08
SAMBHV,EQ,133.48,3.72,3933.27,24.27,32.07
RELIGARE,EQ,255.95,-0.44,8520.33,12.41,31.98
FRACTAL,EQ,803.5,-2.66,13817.4,3.97,31.94
LEAPIND,EQ,146.19,-2.71,6440.2,21.41,31.81
LASERPOWER,EQ,311.95,5.51,4378.79,10.32,31.64
JSLL,EQ,518.8,0.48,6448.72,6.04,31.51
CAPLIPOINT,EQ,2821,0.36,21442.9,1.11,31.29
GOLDIAM,EQ,339,-1.82,5103.89,9.26,31.28
ACI,EQ,511.9,1.53,6319.84,6.2,31.26
CASTROLIND,EQ,189,-0.67,18693.33,16.39,31.07
PARAGMILK,EQ,249.5,-0.04,3133.96,12.28,30.93
TATACHEM,EQ,612,-2.1,15591.08,5.01,30.87
CRAFTSMAN,EQ,11250,-1.3,29423.74,0.27,30.82
SPARC,EQ,206.9,3.72,6713.9,14.98,30.78
GOODLUCK,EQ,479,1.29,4776.37,6.44,30.64
AGIIL,EQ,275.7,-2.82,3446.18,10.78,30.62
CANFINHOME,EQ,808,0.07,10758.89,3.79,30.5
SCI,EQ,293.65,-0.58,13678.19,10.33,30.48
BSOFT,EQ,282.8,-2.26,7908.98,10.75,30.45
EMIL,EQ,178.8,2.91,6879.31,17.05,30.42
DIACABS,BE,332.9,0.33,19909.79,9.04,30.11
ZENSARTECH,EQ,452.75,-1.91,10302.55,6.59,29.92
JUBLPHARMA,EQ,950.45,2.81,15138.88,3.17,29.82
KRBL,EQ,427,1.2,9773.6,6.9,29.81
NUVOCO,EQ,345.1,-2,12325.46,8.63,29.78
CEIGALL,EQ,370.95,4.26,6462.13,8.15,29.78
BNKETFAXIS,EQ,587.81,-0.79,327.9,5.01,29.48
MEDANTA,EQ,1423,-3.18,38260.45,2.04,29.36
TBOTEK,EQ,1702.9,0.83,18491.41,1.72,29.33
VISHNU,EQ,729,3.85,4907.28,4.01,29.3
KEC,EQ,401.9,-1.63,10698.58,7.2,29.02
DOLPHIN,EQ,718,6.53,2872.33,4.01,28.96
RICOAUTO,EQ,135.01,3.49,1826.48,21.42,28.62
BIRLACABLE,EQ,357.75,-4.99,1073.25,7.8,28.48
RGL,EQ,152.99,2.5,1643.06,18.56,28.41
RAYMONDREL,EQ,555,4.89,3694.84,5.11,28.04
KFINTECH,EQ,922.5,-0.69,15947.45,3.02,27.93
NEWGEN,EQ,521,-0.72,7424.77,5.37,27.9
MBAPL,EQ,160.2,-3.56,7018.92,16.97,27.86
SUDEEPPHRM,EQ,1323.5,-0.44,14948.75,2.08,27.81
SUDARSCHEM,EQ,1244,1.73,9903.18,2.22,27.67
SHANTIGEAR,EQ,637,2.45,4886.8,4.34,27.64
PNGSREVA,EQ,539.65,4.51,1710.6,5.03,27.48
TARC,EQ,134.74,6.1,3976.13,20.61,27.46
USHAMART,EQ,499,-2.95,15206.61,5.45,27.44
TEMBO,EQ,58.4,-0.12,1083.04,46.44,27.37
MIDHANI,EQ,420,0.29,7868.28,6.43,27.3
ATLANTAELE,EQ,1942.1,3.21,14934.09,1.41,27.26
TRANSRAILL,EQ,419.8,-2.21,5636.07,6.39,27.23
LLOYDSENGG,EQ,83.8,-0.49,12376.39,32.46,27.15
ELECTCAST,EQ,80.5,-3.83,4976.39,32.92,26.93
ARVIND,EQ,562.75,1.77,15309.09,4.79,26.92
SUNTV,EQ,452.9,-3.82,17848.09,5.89,26.91
MSUMI,EQ,36.95,1.18,24503.99,72.83,26.83
SETFNIF50,EQ,256.75,-0.52,211784.18,10.45,26.82
CCAVENUE,EQ,15.96,1.66,5567.48,168.74,26.8
CARBORUNIV,EQ,1109.7,-1.85,21139.62,2.37,26.69
ARTEMISMED,EQ,344.5,3.52,5452.53,7.83,26.52
DELHIVERY,EQ,453.8,-0.9,33997.2,5.84,26.48
NSLNISP,EQ,45.88,-0.3,13445.62,57.49,26.47
DCW,EQ,48.08,4.57,1419.11,54.74,26.34
SHYAMMETL,EQ,1089,2.22,30397.46,2.45,26.33
DEEPAKFERT,EQ,1347,-1.11,17004.24,1.95,26.29
AWL,EQ,188.06,0.41,24441.76,14.02,26.26
LOTUSDEV,BE,199.99,3.49,9773.99,13.07,25.88
PACEDIGITK,EQ,161.99,-3.34,3496.58,15.73,25.88
CESC,EQ,145.8,-0.48,19326.82,17.56,25.78
AYE,EQ,184.5,-0.17,4553.2,13.7,25.78
ABDL,EQ,600,-1.63,16782.61,4.28,25.72
ALKYLAMINE,EQ,2012,-0.44,10290.61,1.27,25.7
BLUEJET,EQ,570,0.04,10788.71,4.54,25.67
UNIMECH,EQ,1502.6,-0.01,7641.76,1.69,25.6
PIIND,EQ,2430,-1.42,36867.5,1.04,25.51
AARTIIND,EQ,490.5,-0.32,17791.74,5.19,25.51
EBGNG,EQ,622.05,3.46,7092.09,4.14,25.5
AJANTPHARM,EQ,3516.5,1.49,43941.84,0.73,25.5
ATGL,EQ,605,-1.2,66538.51,4.16,25.3
DIVGIITTS,EQ,1183,-4.27,3617.96,2.14,25.28
NATCOPHARM,EQ,840.8,1.47,15059.56,3.01,25.16
SAMHI,EQ,155.75,1.14,3463.25,16.37,25
ROLEXRINGS,EQ,176.57,2.82,4632.02,14.1,24.89
DIFFNKG,EQ,452.45,-4.73,1693.35,5.46,24.87
CANHLIFE,EQ,153.85,-2.15,14615.75,16.02,24.77
TIMETECHNO,EQ,186.2,-1.21,9191.49,13.26,24.56
JTLIND,EQ,88.94,-2.98,3496.07,27.49,24.53
GODFRYPHLP,EQ,2029,-1.07,31648.7,1.2,24.41
JASH,EQ,513,7.21,3241.84,4.84,24.39
PRIVISCL,EQ,3400,0.97,13281.32,0.72,24.37
CMLL,EQ,485.55,-3.48,3174.32,4.95,24.28
CONFIPET,EQ,82.2,-0.34,2731.02,29.42,24.28
TI,EQ,538.7,0.67,13331.42,4.52,24.25
BECTORFOOD,EQ,230.75,2.12,7083.81,10.49,24.19
LUMAXTECH,EQ,1943,-0.46,13243.04,1.24,24.02
INDSWFTLAB,EQ,368.85,3.62,3207.58,6.51,23.87
KMEW,EQ,2968,-2.16,7301.28,0.8,23.71
KPRMILL,EQ,1157,-2.47,39547.88,2.05,23.7
EIDPARRY,EQ,778,-0.43,13844.95,3.02,23.67
PRICOLLTD,EQ,778.55,1.78,9489.08,3.03,23.62
IGIL,EQ,320,-1.08,13829.11,7.42,23.55
MIDCAPETF,EQ,23.6,-0.55,1841.08,99.67,23.53
UBL,EQ,1288.4,0.7,34065.96,1.82,23.5
CYIENTDLM,EQ,869.05,1.41,6898.81,2.71,23.39
PARKHOSPS,EQ,286.05,-0.07,12355.38,8.17,23.35
SUNDARMFIN,EQ,4700,1.1,52218.81,0.5,23.33
SOUTHBANK,EQ,46.59,-1.48,12203.32,49.49,23.18
ITCHOTELS,EQ,157.7,-2.19,32849,14.52,23.04
ARDEE,EQ,56.2,0.97,1771.43,40.68,22.9
ELANTAS,EQ,13109,7.28,10392.4,0.17,22.88
EMCURE,EQ,1920,-0.39,36422.26,1.18,22.87
PENIND,EQ,175.8,3.68,2372.35,13.02,22.76
SYNCOMF,EQ,20.3,-1.36,1908.2,112.96,22.74
IKS,EQ,1786,1.48,30642.97,1.27,22.74
PICCADIL,EQ,617.2,0.24,6083.87,3.64,22.72
INOXGREEN,EQ,175.1,0,7030.13,13.2,22.58
AMAGI,EQ,575.65,2.19,12671.56,3.99,22.44
CARYSIL,EQ,1156.7,1.39,3289.96,1.99,22.42
TARIL,EQ,299.6,-0.45,8992.97,7.46,22.35
GODREJAGRO,EQ,665,3.12,12795.36,3.38,22.26
MARINE,EQ,417.95,-3.29,5848.98,5.22,22.22
LTTS,EQ,3415.9,-2.22,36235.03,0.65,22.1
CHOICEIN,EQ,756,-0.65,16841.9,2.91,22.04
RHETAN,EQ,26.69,5,2126.86,82.56,22.03
LIQUIDBETF,EQ,1097.79,0.01,611.57,2,21.95
ONESOURCE,EQ,1569,2.03,17992.18,1.4,21.8
63MOONS,EQ,870,-0.74,4008.83,2.49,21.75
ICRA,EQ,4923,0.79,4751.3,0.43,21.55
FSL,EQ,259.4,-1.89,18079.94,8.21,21.31
THOMASCOOK,EQ,112.24,0.53,5279.55,18.79,21.27
ZAGGLE,EQ,184.43,2.02,2479.82,11.76,21.25
NIFTYIETF,EQ,269.88,-0.74,44119.11,7.84,21.19
RBZJEWEL,EQ,189.99,-5.33,759.96,10.9,21.17
MAFANG,EQ,219,5.51,5415.95,9.67,21.16
NELCO,EQ,931.5,2.22,2125.53,2.27,21.13
BLS,EQ,238.8,0,9832.37,8.78,21.1
ICIL,EQ,450.95,0.26,8931.26,4.68,21.08
AGARWALEYE,EQ,518.3,0.82,16431.47,4.02,21
IBULLSLTD,EQ,25.58,-0.35,5965.78,81.54,20.96
LIQUIDIETF,EQ,1000,0,1001.58,2.09,20.92
POONAWALLA,EQ,457,-2.44,40242.31,4.52,20.83
ALOKINDS,EQ,7.64,-2.43,3793.44,273.6,20.79
LCL,EQ,565,-2.84,5969.23,3.65,20.7
ABSLAMC,EQ,1049.4,-1.21,30365.28,1.98,20.65
NIFTYETF,EQ,259.1,-0.61,5449.41,7.98,20.64
JUNIORBEES,EQ,788.5,-0.32,8892.88,2.6,20.5
INDOBORAX,EQ,505.95,-1.74,1623.59,3.93,20.45
PRECWIRE,EQ,462.5,-2.18,8454.87,4.43,20.45
DEEDEV,EQ,682,3.61,5131.33,3,20.26
DYNAMATECH,EQ,11584,-0.6,7867.21,0.17,20.25
GRAVITA,EQ,1673,0.69,12348.15,1.2,20.2
INDGN,EQ,598,-0.58,14409.81,3.36,20.08
MANALIPETC,EQ,86.25,-0.59,1483.49,23.22,20.05
GMDCLTD,EQ,557.5,-0.97,17728.5,3.58,19.99
SHREEPUSHK,EQ,520,9.42,1681.56,3.99,19.98
GABRIEL,EQ,1372,1.39,24315.96,1.48,19.94
PROTEAN,EQ,515.1,3.79,2092.4,3.94,19.9
AETHER,EQ,1619,-0.41,21488.64,1.22,19.86
VIPIND,EQ,322.25,2.61,4577.68,6.14,19.74
AEROPLANE,EQ,196,0.88,2029.61,9.95,19.74
RBA,EQ,96.55,-0.62,6875.12,20.31,19.67
IDEAFORGE,EQ,765.85,-1.44,3806.93,2.54,19.66
SEDEMAC,EQ,2878.3,2.27,12713.6,0.69,19.57
GOLD1,EQ,126.68,-1.39,14777.12,15.4,19.48
IIFLCAPS,EQ,341,-0.06,10747.6,5.66,19.34
DCBBANK,EQ,221.5,0.34,7136.26,8.77,19.31
RATEGAIN,EQ,859.95,1.03,10187.23,2.26,19.3
SIS,EQ,427.75,-0.74,6045.43,4.44,19.29
IRCTC,EQ,475,-0.22,38000,4.06,19.28
JSFB,EQ,539.8,0.88,5708.52,3.58,19.18
GANDHAR,EQ,264.65,-1.1,2590.38,7.2,19.12
ALEMBICLTD,EQ,108.1,-2.97,2775.81,17.22,19.09
DWARKESH,EQ,47.45,0.3,879.26,39.65,19.06
ALLCARGO,EQ,12.72,2.25,1905.17,151.07,19.05
HDFCSML250,EQ,186.81,0.09,2751.56,10.19,18.99
SAREGAMA,EQ,493.7,0.19,9519,3.82,18.92
IZMO,EQ,920,1.94,1378.19,2.06,18.92
JKCEMENT,EQ,5049.5,-0.67,39016.6,0.37,18.89
DCXINDIA,EQ,173.95,3.03,1937.57,10.96,18.85
KPIGREEN,EQ,303,-1.3,5989.46,6.2,18.8
JUBLFOOD,EQ,475.4,-1.51,31369.04,3.91,18.69
SBILIQETF,EQ,1054.92,0.01,10.33,1.77,18.66
EMBDL,EQ,58.9,2.38,8190.83,31.9,18.55
APOLLOTYRE,EQ,421,-1.99,26737.75,4.38,18.48
CEATLTD,EQ,3336.1,0.09,13494.56,0.56,18.48
KDDL,EQ,3978,1.71,4892.65,0.46,18.46
RITCO,EQ,320,6.03,915.93,5.74,18.42
MANINFRA,EQ,124.5,-0.24,5025.65,14.48,18.27
QUADFUTURE,EQ,415.85,-0.49,1663.4,4.33,18.24
RESPONIND,EQ,147.01,-5.09,3919.41,12.23,18.22
ASIANENE,EQ,515,-0.47,2505.33,3.57,18.16
IPCALAB,EQ,1962,-0.17,49776.77,0.92,18.08
JAIBALAJI,EQ,69.98,0.36,6383.97,25.63,18.03
RAMRAT,EQ,527.65,-5.89,4925.56,3.36,18.01
FUSION,EQ,200.3,-1.42,3243.09,8.89,17.97
ALIVUS,EQ,1383.4,1.25,16984.2,1.29,17.93
JYOTHYLAB,EQ,194.88,-3.3,7156.28,9.07,17.88
DEVYANI,EQ,140.1,0.59,17273.49,12.86,17.82
YATRA,EQ,114.7,1.07,1799.83,15.31,17.7
SHRIPISTON,EQ,4490,-1.03,20827.44,0.39,17.69
UNICHEMLAB,EQ,570,3.6,4013.13,3.09,17.58
TRIVENI,EQ,275.7,0.02,5986,6.26,17.5
AEGISVOPAK,EQ,285,0.18,31577.76,6.15,17.46
GUFICBIO,EQ,446.7,0.4,4479.62,3.82,17.34
SYNGENE,EQ,388,-1.92,15662.36,4.44,17.33
BCG,EQ,9.65,7.46,1947.29,180.43,17.23
PRIORITY,BE,229.43,-5,412.97,7.3,17.21
IGL,EQ,155.69,-1.49,21796.62,11.05,17.17
SARDAEN,EQ,512,0.68,18041.92,3.37,17.17
RTNPOWER,EQ,7.34,-0.27,3941.66,233.71,17.15
MMP,EQ,448,10.85,1138.04,3.89,17.09
RAINBOW,EQ,1468.4,1.46,14914.05,1.16,17.07
CMRGREEN,EQ,223.3,-2.21,4891.51,7.55,17.03
COROMANDEL,EQ,1972.2,1.72,58183.14,0.86,16.97
GAJA,EQ,155.1,-3.72,2187.07,10.78,16.96
SANATHAN,EQ,468.8,2.76,3956.86,3.59,16.87
TBZ,EQ,528.9,9.99,3529.38,3.19,16.86
JGCHEM,EQ,588,-1.7,2304.14,2.86,16.84
MUKKA,EQ,32,2.11,960,52.1,16.81
PGINVIT,IV,102.61,1.42,9337.5,16.33,16.71
INTELLECT,EQ,681.3,-0.78,9562.49,2.45,16.65
BHARATSE,EQ,228.01,7.71,1431.9,7.37,16.62
GOLDETF,EQ,147.78,-1.12,3559.46,11.24,16.57
EIEL,EQ,198.88,-0.15,3490.94,8.25,16.57
PVP,EQ,64.55,-4.99,1680.91,24.58,16.57
CCL,EQ,1108,0.16,14794.89,1.51,16.56
HORIZONIND,EQ,54.7,-0.78,15769.48,30.06,16.54
TANLA,EQ,521,-0.03,6910.23,3.18,16.44
STYLAMIND,EQ,3376,-0.34,5721.67,0.49,16.43
CARERATING,EQ,1726.1,-0.7,5194.51,0.93,16.41
WAKEFIT,EQ,155.55,2.64,5153.86,10.55,16.4
WHIRLPOOL,EQ,814,-0.24,10327.37,2,16.25
MASTEK,EQ,1690.4,-4.65,5241.32,0.95,16.22
MOIL,EQ,247.4,-1.94,5034.22,6.5,16.2
SCHNEIDER,EQ,1198,-2.79,28644.66,1.34,16.18
PRUDENT,EQ,3380,0.97,13995.46,0.48,16.15
ASHAPURMIN,EQ,537.55,-2.44,5135.01,2.96,16.1
MANYAVAR,EQ,588,-1.04,14287.12,2.72,16.03
NBCC,EQ,86,-0.69,23220,18.63,16.02
PSUBNKBEES,EQ,94.31,-1.19,3962.44,16.92,15.97
J&KBANK,EQ,148.29,-1.15,16329.43,10.78,15.93
MODISONLTD,EQ,475.5,1.18,1543,3.37,15.9
INDORAMA,EQ,73.04,0.11,1907.17,21.02,15.9
VADILALIND,EQ,7477,-2.33,5374.34,0.21,15.85
CREDITACC,EQ,1425,-1.25,22864.75,1.11,15.85
DREDGECORP,EQ,1056.9,-2.83,2959.32,1.47,15.82
GENESYS,EQ,239,3.52,1598.06,6.7,15.8
AVADHSUGAR,EQ,842,4.01,1685.55,1.88,15.72
SHAKTIPUMP,EQ,467.45,-1.17,5768.24,3.32,15.56
DHAMPURSUG,EQ,171.26,2.19,1101.31,8.93,15.49
NETWORK18,EQ,27.76,-2.18,4280.59,55.67,15.44
MOBIKWIK,EQ,193.8,0.87,1526.12,7.96,15.41
IRCON,EQ,117.8,-1.22,11079.28,13,15.4
GSFC,EQ,162,-0.54,6455.34,9.48,15.37
JWL,EQ,245,0.72,10470.57,6.26,15.36
BUILDPRO,EQ,1263.8,-2.65,3064.63,1.19,15.36
KAJARIACER,EQ,1219,-1.66,19155.74,1.25,15.33
MID150BEES,EQ,239.55,-0.25,4012.59,6.41,15.33
MERCURYEV,EQ,37.69,2.59,716.01,41.67,15.31
KENNAMET,EQ,4671,-0.37,10266.04,0.32,15.3
GVPIL,EQ,655.2,0.86,4404.74,2.3,15.27
VIJAYA,EQ,1497,0.25,15418.76,1.01,15.27
CHAMBLFERT,EQ,418.5,-0.13,16767.22,3.64,15.23
MONOLITH,SM,1305,3.11,2836.55,1.18,15.17
OMNI,EQ,524.55,-0.28,6486.9,2.89,15.14
KRISHNADEF,EQ,1070,5.61,1599.41,1.42,15.04
TATVA,EQ,1698,1.16,3971.97,0.89,14.97
STOVEKRAFT,EQ,855,2.7,2830.68,1.74,14.87
RUBICON,EQ,1751,-0.98,28984.64,0.84,14.83
PTC,EQ,154.8,-0.95,4582.21,9.53,14.82
BERGEPAINT,EQ,484.7,-0.12,56516.16,3.05,14.81
UNIPARTS,EQ,903.95,3.42,4082.33,1.66,14.79
ENDURANCE,EQ,2769.9,-0.46,38962.2,0.53,14.66
SHRINGARMS,EQ,217.69,-0.1,2099.23,6.58,14.6
AVANTIFEED,EQ,786.4,-1.53,10714.36,1.84,14.59
FIVESTAR,EQ,525.1,0.39,15500.35,2.76,14.53
LIQUIDPLUS,EQ,1102.14,0.01,1124.26,1.31,14.48
BHARATCOAL,EQ,33.77,-0.12,15726.69,42.66,14.48
SIGNATURE,EQ,799.95,0.43,11254.18,1.79,14.26
PURVA,EQ,222.91,-3.39,5286.3,6.34,14.19
SILVERCASE,EQ,23.32,-1.23,1196.89,60.85,14.17
GREAVESCOT,EQ,195.5,-0.03,4554.2,7.26,14.11
ABBOTINDIA,EQ,25905,-0.61,55046.32,0.05,13.98
TMB,EQ,934.85,0.26,14803.49,1.49,13.98
DALBHARAT,EQ,1715,-1.96,32167.56,0.81,13.97
JSWCEMENT,EQ,121.44,-2.12,16556.7,11.41,13.97
THYROCARE,EQ,577.8,0.29,9196.57,2.43,13.9
APLLTD,EQ,802.95,-0.65,15783.04,1.71,13.86
RAMCOCEM,EQ,868.9,-1.76,20531.44,1.57,13.76
AURIONPRO,EQ,670,-2.86,3702.53,2.04,13.73
KPIL,EQ,1420,0.95,24249.7,0.97,13.73
SGMART,EQ,813,-1.42,10246.66,1.66,13.72
QUESS,EQ,341,-3.88,5093.17,3.99,13.72
DECNGOLD,EQ,216,1,4274.68,6.37,13.68
TCPLPACK,EQ,3851,-5.89,3504.41,0.35,13.66
LATENTVIEW,EQ,262.05,-1.95,5422.47,5.22,13.65
SILVER1,EQ,22.32,-1.24,3850.9,61.06,13.6
EMBASSY,RR,438.87,0.04,41600.21,3.09,13.59
LIQUID,EQ,999.99,0,473.8,1.35,13.48
GLOBUSSPR,EQ,896,-2,2818.93,1.51,13.47
SDBL,EQ,74.8,1.08,1475.63,17.6,13.41
ATUL,EQ,6302.5,-1.31,18555.67,0.21,13.41
NEPHROPLUS,EQ,713,2.29,7169.86,1.89,13.4
MARKOLINES,EQ,174.8,1.69,388.12,7.62,13.36
NEXT50,EQ,749.2,-0.78,1462.92,1.78,13.31
LLOYDSENT,EQ,72.35,-2.53,11026.92,18.23,13.29
WELSPLSOL,EQ,59.3,-0.42,3929.29,22.04,13.28
OPTIMYSTIX,SM,152,7.16,353.69,9.51,13.26
DALMIASUG,EQ,448,2.15,3626.08,2.92,13.25
BEPL,EQ,127,-0.39,3160.5,10.42,13.23
POWERMECH,EQ,2357.3,2.22,7452.91,0.56,13.19
MODEFENCE,EQ,106.9,-0.22,1357.1,12.26,13.16
SJVN,EQ,65.6,0.57,25779.46,20.08,13.15
CHALET,EQ,911,1.59,19950.36,1.45,13.14
ASIANTILES,EQ,50.3,0.08,1491.27,26.16,13.13
CAPACITE,EQ,206.4,-4.54,1746.23,6.27,13.06
MUTHOOTMF,EQ,198.39,-3.36,3382.39,6.54,13.06
KLBRENG-B,EQ,461.1,-1.44,2412.15,2.78,12.99
QUICKHEAL,EQ,152.5,8.2,827.52,8.34,12.99
WEBELSOLAR,EQ,75.38,1.14,3272.72,17.28,12.93
AADHARHFC,EQ,475.35,-1.7,20830.16,2.71,12.9
PRAJIND,EQ,337.5,0.58,6203.69,3.81,12.9
IMFA,EQ,1298,0.75,7003.24,1,12.9
HUDCO,EQ,179.15,-0.76,35864.04,7.16,12.85
GOLDBETA,EQ,128,-1.16,4484.68,10.04,12.83
THELEELA,EQ,542,-2.17,18100.52,2.34,12.79
SOUTHWEST,EQ,220,3.33,656.26,5.81,12.74
VGUARD,EQ,332.55,-0.85,14529.61,3.83,12.73
BHARTIHEXA,EQ,1525,1.98,76250,0.84,12.72
VARROC,EQ,832,0.68,12711.83,1.55,12.72
NITCO,EQ,94.01,-2.17,2261.56,13.45,12.65
